,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.363226735617581,0,0,0.321786661988467,0,0,0,0,0,0,0,0,-0.0687740889745852,0,0,0,-0.168731086988139,0,0,0,0,0,-0.0900103316063171,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0693726695373581,0.140362335929173,0,0,0,0,0.164450803415416,0,0,0.233848042697086,0,-0.0975849943823198,0,0,0,0,0,-0.0673497859975829
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0703448074307078,0,0.166850615373496,0,0.0602926551836915,0,0,0.323103959388481,0,-0.0622116661924157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135122385747139,0,0,-0.0966076152040564,0.316017866932732,0,0.148719323498495,0.0196857949834631,0,0,0,-0.00226391981133197,-0.0443465031663203,0,0,0,0
X601939.CH.EQUITY,0.185987304559628,0,0,0,0,0,0,0,0,0,0.0331213277464847,0,0,0.164540751398967,0,0,0,0,1.73472347597681e-18,0.205440124220569,0.0669109833159138,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.0483666447434687,0,0,0,0.0678718197694609,0,0,0.126965005654738,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.346495933616703,0,0,0,0,0,0,0,0.232270464459913,0,0,0,0.00117581669416351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00657808644250358,0.0788935460096168,0,0,0,0.161840524436627,-3.46944695195361e-18,0,0.237354511165658,0,0,0,0,0,0.066530789685412,0,0,0,-0.00350128608327594
X5.HK.EQUITY,0,-0.20361278200971,0,0.399172895125042,0,0,0,-0.106887251526271,0,0,0,0,0,0,0,0,0,0.0716297170231494,0,0.116578304631226,0,0,0.488128637767602,-0.226778640203073,0,0,0,0,0,0,0,0,0,-0.0243382054247901,0,0,6.93889390390723e-18,0,0.040488208267917,0,0,0,0.121821385070515,0,0,0,-0.0136662342898292,-0.219764758255676,0,1.73472347597681e-18,-0.171562304170155,0
X601988.CH.EQUITY,0,0,0.0640922563933439,0.243258682656749,0,0,0,0,0.0385632540593267,0.174101961950114,0.401683528600899,0,0,0,0,-0.0390907716617507,0,0,0,0,0,0.0636053727816854,0,0,0,-0.103046454838362,0,0,0,0,0,-0.105105811748704,-0.00863177488574425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467075566444647,0,0.0353620236921154,0.00473377711175365,0,0.162657096876426
X600036.CH.EQUITY,-0.0208760626808147,0.221548295478738,0,0,0,0,0,0,-0.0322875005719461,0,0,0.0872409169308744,0,0.280952591870593,0,0,0,0,0.158212532473456,0,0,0,0.0615089074238289,0,0,0,-0.0500258327058438,0,0,-0.016500489133932,0,0,0.107968023038881,0,0,0,0.0614926500235123,0,0,0.0933299195492927,0.1925800955335,0,0,0,0,0,0.0586351121571994,0,0,0.104812229806926,0,0
X1299.HK.EQUITY,0,0.1416057320502,0,0,0,0,0,0,0,0,0,0,0,-0.0774258382971395,0.212240961908031,0,0,0.167897049762317,0.23861440211093,0,0.173319979638151,-0.00800972243265662,0,0.0825652840708488,0,0,0,0.0395078433917321,0,0,0,0,0,0,0,0,0,0,-0.201332893656912,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0425425128852811,0,0,0,0,0,0,0,0,0,0,0,0.136620100330789,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0542415048612983,0,0,0,0,0.3159432322228,0,0,0,0,0,0,0,0,0,0.156249174121022,0,0
X601166.CH.EQUITY,0,0,0.0668342466090482,0,0,0.142309186580598,0.0128620222898807,0,0,0,0,0,0,0,0,0,0.221891488730698,0,0,0,0,0,0,0,0,0,0.0973192595964046,0,0,0,0,0,0.374839489357721,0,0.188138993402453,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395899207566692,0,0,-0.118221186615992
