,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.282537528314854,0.0432609229111915,0.010860644398504,0,0,0.43139625393296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102312719138985,0,0,0,0.0488203517821817,0,0,0,0.0184625309700549,0,0,0,0,0,0,0.0747098413027264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.201244857420634,0,0,0,0,0,0.203805860606394,0,0,0,0.0480872452915612,0,0.0930102311391289,0,0,0.0656796836025277,0,0.0319824922164441,0,0,0,0,0,0,0,0,0.149790296524376,0,0,0.00819742882058655,0,0,0,0.132689519189638,0,0.0366629306197996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0724635550610946,0
X601939.CH.EQUITY,0.447058778729742,0.172029243502205,0,0,0,0,0,0.23566836440586,0,0,0,0,0,0,0,0,0.012361885964354,0,0,0,0,-0.115521496383869,0,0,0,0,0,0,0.143523360319409,0,-0.0413307776506997,0,0.139390159889578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112491683777675,0.126939709441643,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.568191348701566,0,-0.0831759773317022,0,0.0386543001720873,0,0,0,0,0,0,0,0,0,0.0614350566618977,0.105263360964526,0.0758733581658756,0,0,0,0,0.114736508620167,0,0,0,0.0555057346948639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532081148037435,0,0,0.00562010431940609,0,0
X600036.CH.EQUITY,0,0.143191566274484,0,0,0,0.0256517573544533,0,0.00407619294735542,0,0,0,0,0.121058933279213,0,0,0.0292883955209167,0,0,0,0,0,0,0.0944673336256838,0,0,0,0.0767457517941553,0,0,0,0.0252874211292808,0,0,0,0,0,0,0.0585982322667919,0,0,0.0645302201562388,0,0,0,0,0,0,0,0,0.360602997822853,-0.288854559080568,0,0
X1299.HK.EQUITY,0,0,-0.161860812548574,0,0,0,0,0,0,0.167492779053792,0,0,0,0,0,0,0,0,0,0,0,0,0.0451222460743119,0.169354818533037,0,0,0,0,0,0,0,0,0.173583789438902,0,0,0.096653516853647,0,0,0.0891902025202695,0,0,0.0553385307245149,0.311759644043594,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0490516225264163,0,0,0,0,0.00137157694903858,0,0,0,0,0,0,-0.0288456849779931,0,0,-0.114920653068484,0,0,0,0,0,0.0804650704535051,0,0,0,0,-0.115108112182601,0,0,0,0,1.73472347597681e-18,0,-1.73472347597681e-18,0.534114692948619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456236577664755
X601988.CH.EQUITY,0.0400398521341198,0,0.0908194547358629,0.355941290396422,0,0,0,0,0,0,0,0,0.208125979654648,0,0,0,0.150038782003715,0,0.0177795824764838,0,0,0,0.0260891808063009,0.00931218135443061,0,0,0,0,0,0.117173435880322,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.352513486478066,0,0,0,0,0,0,0,0,0,0,0,-0.202950534207392,-0.0801500022020496,0,0,0,0,0,0,0,0,0.269009944087078,0,0.134360189670341,0,0.0484235612847132,0,0,0,0,0.00256282921980997,0,0,0,0,0,0,0,0.2169149797256,0,0.127542530625893,0,0,0,0,0.136513814386618,0,0,0.0234123673080683,0,-0.0514413356056842
X388.HK.EQUITY,0,0,0,0,-0.0996462683665884,0.265671841798258,0,0,0,0,0,0,0.0277463448060907,0,-0.00292491424752204,0,0,0,0,0,-0.130715802326587,0.432420672904414,0,0,0,0,0,0.0368461630142402,0,0,0,0,0,0,0,0,0,0,0.0599459386297392,0.121059576375402,0,-0.0884394316027348,0,0.168397747938724,0,-0.350596130273023,0,0.0183136632268675,0,0,0.17778885794955,0,-0.0344328007566006
