,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.481464087017295,0.095688506579603,0,0,0,0,0,0,0,0,0,0.0588174571438916,0,0.0875262782080515,0,0,-0.148557996636243,0,0,0,0,0,0,0.0037435742955862,0,0,0.0284392972767579,0,0,0,0,0,0.0455611199249853,0,0,0,0,0,0,0,0,0,0,0,0.0797792399291236,0.185241181346078,0.0390663754940258,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.173437126934626,0,0,0,0.0495894312128355,0,0,0,-0.0987660628652464,0,0.0170297455877429,0,0.384136512741565,0.189573326104233,0,0,0,0,0,0,0,0,0,0,0,0,0.0515186725246778,0,0,0,0,0,0.095421884685728,0,0.0674544748614494,0,0,0,0,0,0,0,0,0,0.0576656206527041,0,0,0,-0.0745722709934731
X601939.CH.EQUITY,0.258110894246218,0,0,0,0,0,0,0,0,0,0,0.162574804772345,0,0.365638135018933,0,0,0,0,0.0793488766722988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211931013678842,0.0619492107257137,0,0,0,0.0161626290052559,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.33944217248717,0,0.0229077867749363,0,0.495856546834842,0,0,0,0,0,0,0.00434038154241619,0,0,0.0322860564669261,0,0,-0.0236867139913615,0,0,0,0,-1.38777878078145e-17,0.00965063300233901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.104309645915149,0,0,0,0
X601988.CH.EQUITY,0.0902490746100125,0.0577586965277152,0,0,0,0,0,0,0,0,0.239400260698321,0,0,0,0,0,0.119746569044983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102393771921042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875699703343252,0,0,0,0.240156992127853,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.417008740818276,0,0.148766694878885,0,0,0,0,0.492402831056893,0,0,0,0.556929220023334,0,-0.654732876316017,0.0153793602479105,0,0,0,0,0.17366677896429,0,0,0,-0.0941309053129377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239828019544956,-0.0421922532726654
X600036.CH.EQUITY,-1.73472347597681e-18,0,0,0.0607497906706624,0,0,0,0.0919270341683852,0,0,0,0,0,0,0,0,0.13540555070172,0,0.123025005704983,0,0,0,0,0,0,0,0.0550390185571249,0,0,0,0.190629603971295,0,0.229450124882709,0,0,0,0.0414195517331561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120813478917902,0.0260939184607207,0,0,0,0.0894245640374266,0,0.0835238309921135,0,0,0,0,0,0,0.071013778848332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308888129153168,0,0,0,0
X601628.CH.EQUITY,1.73472347597681e-18,0,0.109797381378638,4.33680868994202e-19,0.368026891052276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273251397412696,0,0.140067207465306,0,0,0,0,0,0,0,0.149440257967587,0,0,0,0,0,0.0334046871942111,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.239453927147005,0,0,0,0,0,0.184486951174953,0,-0.0247015787053522,0,0,0,0,0,0,0,0.12716735694732,0,0,0,0,0,0,0.13919068782196,0,0,-0.0867844398665962,0,0,0,0,0,-0.102810564509093,0,0.790419395056809,0,0,0,0,0,0.298497916069095,0,-0.258401099316571,0,0,0,0
