,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0454292286177963,0,0.146429834830424,0,0,0,0,0,0.111586971661208,0,0.351736013884875,0,0,0,0,0,0,0,-0.0680565895519116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137821629516378,0,0,0,0.183371703642506,0,0,0,0,0,0,-6.93889390390723e-18,0,0.186218765244675,0,0.0089679985367971,0,0,0.104251842251275
X601318.CH.EQUITY,0,0,-0.090922364687917,0,0,0.0582097328697633,0,0,0.184223832688924,0,0.0576089524815738,0,0.1448051639211,-0.0170664618223715,0,0.250780402912904,0,0,0,0,0,0,0,0,0,0,0,-0.0714640071124422,0,0,-0.178212776324699,0,0,0,0.274397959019226,0,0,0,0.07630367318232,0.201834810407837,-0.236846804722182,0,0.188698347353744,0.197958529686313,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410660719892924,0,0,0,0.0257646964932391,0,0,0,0,0,0,0.0937300559536626,0.0150157048352775,0,0.0914797965946017,-0.107585052912848,0,0,0,0,0,0,0,0.093614039551835,0,0.0879837852841041,0,0,0,0,0,0,0,0,0,0,0,0.0881916054654443,0,0,0.428275774802073,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.154919264865492,0,0.168467481559566,0,0,0.38925425524191,0,0,0,0,0,0,0,0,0,0,0.0869944616635229,0,0,0.0235595363170482,-0.0717401291691406,0.0321817926637925,0,0,0,-0.0786876696926713,0,0,0,0,0,0,0,0,-0.0894773754941999,0,0,0,0,0,0.210555834047697,0,0,0,0,0,0,0.1264301018508,0,0,0,0,-0.00910917183703158
X5.HK.EQUITY,0,-0.129852590927707,0,0.231285256825523,0,0,0,0,0,0,0,0,0.108333479922053,0,0,0,0,0,0,0,0,0.451131192605224,0,0,0,0,0,0,0,0,0.380560295642793,0,0.0210043543277314,0,0,0,0,0,0,0,0.0275531340427834,0,0,0,0,0,0,0.167791130102635,-0.123526248594993,0,0,-0.0838619594687527,-3.46944695195361e-18
X601988.CH.EQUITY,0.223835687428954,0.0857135245703548,0.0960824678671384,1.73472347597681e-18,0,0,0,0,0.216720692484631,0,0,0.266314049909031,0,-0.0700185424143487,0,0,0,0,0,0,0,0.0289451098331462,0,0,0,0.0489382975465369,0,0,0,0,0,0,0,0.181386578007721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0458561982096397,-0.0656925549186716,0,0.225360301131341,0,-0.0657409040713357,0.02633266053882,0,0.301753043490524,0,0.230824519104574,0,0,0,0,0,0,0.0372221367852724,0,0,0,0,0,0,0,0.034634525630932,0,0.0489998365651282,0.0388659095957548,0,0.0892638881037318,0,0,0,0,0,0,0.0768498105478116,0,0,0,0,0,0,0.059235430778781,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0829999362766831,0,0,0,0.117672658132568,0,0,-0.120420661181053,0,0.0325771669423573,0.238252031917972,0,0,0,0,0.0170143552490058,0,0,0.0662820579555776,0.0609124645263276,0.0951173634273175,0,0,0,0,0,0.0196555596870897,0.207811670828607,0,0.0283366644255997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0350655954046335,0.286961060662875,0,0,0.0982521509945695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0950092491258368,0,0,0,0,0.279772720004275,0,0,0.0153337846821311,-0.164379481502715,0,0,0,0,0,0,0,-0.167329132595109,0,0,0.0385313560785868,0.0323542763633687,0,0,0,0,0.120643328226518,0,0,0,0,0.0482002119476831
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.298525038009566,-0.648731802685339,0,0.134211524598591,0,0,0,-0.0822460648675344,0,0,0,0,0.581945560678253,0,0,0,0,0,0,-2.16840434497101e-19,0,0.130159415342532,0,0,0,0.391294468665162,-0.0690893059158459,0,0,-0.251963479290976,0,0,0,0,0,0.604608477242258,0,-0.293846498698775,0,-0.245744890164109,0,0,0.271890874923453
