,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0505232452201441,0,0,0,0,0,0.0220568916339923,0,0,0,0.207767803508624,0,0,0,0.460426397268962,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152382579626559,0.472124608492103,0,0,0,0,0,0,0,0,0,0.0858052165378704,0,0.0292369006964958
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.154391290140624,0,0,0,0,0,0,0,0.0399411499156891,0,0.0658488928503374,0.0494980169158924,0,0,0,0,0,0.128579401035993,0,0.0434245472396558,0,0,0,0,0,0,0,0.227640449588601,0,0,0,0.237695350075469,0,0.00702497048144081,0,0,0.0264812182079091,0,0,0,0,0,0,-0.00893959284382321
X601939.CH.EQUITY,0.375808424686716,0,0,0,0,0,0,0,0,0.0430606208391327,0,0,0,0,0,0,-0.322638105483232,0,0,0,0,0.246119990808406,0,0,0,0,-0.165353312653503,0.042695744202317,0,0,0,0,0,0,-0.0850299727380235,0,0,0,0,0.0252685527106123,0.60617189781509,0,0,0,0,0,0.0039173828500256,0,0,0,0,0.175122382342664
X601288.CH.EQUITY,0,0,0,0,-0.0936460363392356,0,0,0,0.135883547082031,0,0.252674656039708,0,0.0168742447580711,0,0.364786516892508,-0.0993981414892291,0,0,0,0,-0.0910638373395224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.155215311995008,0.398717244988955,0,0,0,0,-0.0314973688298374,0,0,0.240369343648059,0.0208177155643411,0,0.00463482239447034,0,0,0,0.196327978956043,0,0,0,0,0.0599484965725941,-0.130927002348836,0,0,0,0,0,0,0,0,0.00808386331822823,0,0,0,0,0,0,0,0,0,-0.218140351784916,0,0.167578355638318,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.285551716388632,0,0,0,0.0817029372281513,0,0.120093605351454,0,0,0,0.171984540840859,0,0,0.101072240503833,0,0,-0.038620874588087,0,0,0,0.0639969008634253,0,0,0,0,0,-0.248577711851532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216622125526722,0.101032198670283,0,0
X1299.HK.EQUITY,0,0,0,-0.0395608435148285,0.2324426942418,-0.0494903719906869,0,0,0,0,0,0,0,0,0,0.0732050793406443,0,0.100996000887026,0,0,0,0,0,0,0,0.124504097338315,0,0.0634732337344188,0,0.0901555148483988,0,0,0.0880369657505522,0,0,0,0.342460965972716,0,0,0,0.0725233280317337,0,0,-0.212972488490548,0,0,0,0,0,0,0,-0.0313954240429756
X600036.CH.EQUITY,0,0.228353834011279,0,0,0,0,-0.098837006417183,0,0,0.403317786509076,0,0,0,0.041581436280678,0,0.0701765230656947,0,0,0,0,0.289358765178301,0,0,0,0,0,0,0,0.161498416665577,0,0,0,-0.191974202680016,-0.00682190191650646,0,0,0,-0.14756286934802,0,-0.0346028478902554,0,0,0,0.281395070471714,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.24863037378592,0,0.0464490807714024,-0.0780886726856668,0,0,0,0,0,0,0,0,0,0,0,0.150805563618325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105649147268845,0.175315473103921,0,0,0,0,0,0.173800502843958,0,0.104736402935647,0.0873854147514805,0,0,0,0,0,0,-0.0190385366768055
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.739661738987309,0,0,0,0,0,0,0,0,0,0.0119251440632295,0,0,0.131262796881086,0,0,0,0,0,0.0387039019577159,0,0,0,0,0,0,0,0,0,0,0,-0.0113589153691173,0,0,0.0212944970036809,0,0,0,0,-0.192097233408491,0,0,0.0519655728913222,3.46944695195361e-18,0
