,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,-0.212955260179569,0,0,-0.00663488319497139,0,0,0,0,0.566726394623411,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.127360714287121,0,0,0,0,0,0,0,0,0,0,-0.285262156638979,0,0,0,0,0.681474761512688,0,-0.139644743198413,0,0,0,-0.0535722964059403,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.00594293322517051,0,0,0.163607213149346,0,0,0.0250007508051865,0,0,0,0,0,0,0.0615340200669324,0.122892491896409,0,0,0,0,0,0,0.038462652673629,0,0,0,0,0.0528769634106883,0,0,0,0,0,0,0,0.0108516793803162,0.601434656066691,0,0.015273433621962,-0.0794511955726643,0,0,0,0,0,-0.0482955959177519,0,0,0,0
X601939.CH.EQUITY,0.2821967323472,0,0,0,0,0,0,0,0.0521443708886942,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395612166261182,0,0,0,0,0.116491563006924,0,0.0206600460673814,0,0,0,-0.0833950482727384,0,0,0.383838678556204,0,0,-0.0206854032016699,0,0.110920320744397,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.277553277371671,0,0,0.0614364144452032,0.0243652854027104,0,0.0659303342517481,0,0,0,0,0,0,0.179495540929723,0,0,0,0,0,-0.06247714078964,0,0,0.0923444548576748,0,0,0,0,0,0,-0.116327787222868,0,0,0,0.121283535046997,0,0,0,0.212859449306902,0,0,0,0,0.131636080190262,0,-0.00532531654186984,0,0
X5.HK.EQUITY,-0.108259680458197,-0.0577680618858124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268841611460575,0,0,0.102134291338436,0.30837404655589,0,0,0.316842532612245,0,0,0,0,0,-0.131187991776093,0,0,0,0,0,0,-0.0965351397250671,0,0,0,0.192688717352841,-0.209012747482885,0,0,0,-0.0791442055794559,0,0,0,0,0,0
X601988.CH.EQUITY,0.230874019716132,0,0,0.576618746811859,0,0,0,0,0,0,0.111423564901003,0.132863792520005,0,0,0,0.0911792912722604,-0.078255577947568,0,0,0,0,0,0.017182423224084,0,0,0,0,0,0,0.00635052408884376,0,0,0,0,0,0,0,0.0112021739346597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300095995762563
X600036.CH.EQUITY,0,0.411240086284261,0,0,0,0,0,0,-0.0385474940497468,0.358799187517377,0,0,0.323511905846007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035120333853409,0,0.205899767084268,0,0,0,0,-0.179280616814492,0,0,-0.296670064842175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.00819617250933806,0,0,0,0,0,0,0,0,-0.0451530029631209,0,-0.0524915360865066,0,0,0.289816874819895,0,-0.15338776674943,0.18277603997346,0.101522858257407,3.46944695195361e-18,0,0,0,0.340660018519592,0.107472232025744,-0.162207177143886,0,0,0,0,0,0,0,0,0,0,0.025160925751976,0,-8.67361737988404e-19,0,0,0,0,0,0.0383603640399123,0,0,0,0,0,-0.110063365261772
X601628.CH.EQUITY,0,0.110760513678881,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.252883916277906,0,0,0,0,0.0117860287332444,0,0,0,0,0,0.142472202191501,0,0,0,0,-0.0406131028160032,0,0,0,0,0,0,0.0709639554920481,0,0.239229974815361,0,0,0,0,0,0,0,0,0,0.0615345493102985,0,0,-0.00861936570595481
X601328.CH.EQUITY,0,0.0602943611493714,0.0724593863939584,0.145348509780331,0,0,0.203995674261795,0,0,0,0,0,0.130239818570792,0,0,0,0,0,0.172677819805515,0,0,0,0.0183040545361768,0,0,0,0.179240121477223,0,0,0,0,0,-0.164887513673958,0,0,0,0,0,0,0,0,0,0.103460047700299,0,0,0,0,0,0,0,0,-0.338867738773088
