,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.510617548387748,0,0.165482239423716,0.0968660212793146,0,0,0,0,0,0,0,0,0,0,0,0.0587900621993533,0,0,0.0128641645277564,0,0,0,0,0,0,0,0,0,0,0,0,0.0424596320836031,0.110217781870365,0,0,0,0,0,0.0106956965441092,0,0,0,0,0.13795282290334,0,0,0,-0.154220067051566,0.00649697310281822,0
X601318.CH.EQUITY,0,0,0,0,0.0112403714622864,0,0,0,0.139723273196024,0,0.0789557988460305,0,0,0.0543747067378218,0,0,0,0,0.107067919112893,0,0.224663639634445,0,0,0,0,0,0,0.069269809172046,0,0,0.0584229145203662,0,0,0,0,0.107591899330552,0,0,0,0,0,0,0,0,0,0.0231254946724584,0,0,0,0,0,0,0.076333860375564
X601939.CH.EQUITY,0.172850671046231,0,0,0.412556948438504,0,0,0,0,0,0,0.12365491800238,0,0,0,0,0,0,0,0,0.144374758168081,0,0,0,0,0.0987066835176785,0.239753847909304,-0.0797865210734573,0.0170699159932782,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243196304232017,0,0,0,0,0,0,0,0,0,0,0.0203998510353753
X601288.CH.EQUITY,0.171584892960736,0,0.0548309548876584,0,0,0.0755725500027448,-0.0657941154587169,0.299971209977872,0.095264506853962,0,0,0,0,0,-0.0206473012977554,0.142715731860646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158140199944003,0,0,0,0,0,-0.112806419387768,0
X600036.CH.EQUITY,0,0.143850774442324,0,0,0,0.0709957002119185,0,0.127876168104177,0,0,0,0,0,0.184726508729383,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.317587771752187,0.0520793917067218,0,0.0226334688270495,0,0,0,1.73472347597681e-18,0,0,0,0,0.0794364499328856,0,0,0,0,0,0,0,0,0,0,0,0.0191791720720907
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.142807323343926,0,0,0,0,0,0.110555419486261,0,0,0,0,-0.0801822826333518,0,0,0.0286276341150409,0.216385459107674,0,0.0783153820589951,0,0,0.50558424769905,0,0,-0.020881359842129,0.0733345036779061,0,0,0,0,0,0,0,0,0,0,0.0736928649964337
X1299.HK.EQUITY,0,0,-0.189432060966667,0,0,0,0,0,0,0.146058590886522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581258597195434,0,0,0.015135928426729,0,0,0,0,0,0,0,0,0.0225003148533238,0,0.207222222555636,0.250027646594141,0.0820069293398341,0.194017325159089,0.101744630271488,0,0,0,0,0,0,0.0753861383166732,0
X601988.CH.EQUITY,0.0327436395041921,0.0197271299339457,0.0496245193868044,0.176893425198562,0.364486556323512,0,0,0,0,0,0,0,0,0,0,0.197920844054817,0,0,0,0,0,-0.00873727507806353,0,0,0,0,0,0.0768861135029614,0,0.0187987235557969,0,0,-0.118283000775903,0,0,0.295656689073039,0,0,-0.075775765958965,0,0,0,0,0,0,0,0,0,0,0,0,0.0457344414142286,0
X5.HK.EQUITY,0,0.00570013070422704,0,0,0,0,0,0,0,0,0,0,0,0.0938198371518411,0.0328063805449352,0,0,0,0,0,0,0,0.102192267217026,0.00453878867993449,0,0,0.0208339399358141,0,0,0,0,0,0,0,0,0,0,0,0.460043219029844,0,0,0.235358742051399,0,0.162237636055995,0,0,0,0,0,0,0,0.00799142192110749,0
X388.HK.EQUITY,0,0,-0.212456006183632,0,0,0,0.105295834910077,0,0,0,0,0,0.165984620183103,0.00334011542363614,0,0,0,0,0,-0.0894036555780462,0,0,0,0.209412072867831,0,0,0.201300878690936,0,0,0,0,0,0.145836628966337,0,0.142851841743116,0,0,0,0,0.153525788027358,0,0,0,0,0.0511665897198133,0,-0.14349659948909,0,0,0,0.165758380683342,0,0
