,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.138340300899219,0,0,0,0,0,0,0,0,0,0,-0.0966312839750647,0,0.431990611296667,0.688343134644178,0,0.0393765402909667,0,-0.127770197485112,0,0,-0.0832271036793887,0,0.107794444483548,0,0,0,0,-0.133940976929233,0,6.93889390390723e-18,-0.33879528794358,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0.0849264165440795,0.108624104976176,0,0,0,0,0,0,0,0,0.0430828540369169,0,0,0,0,0.303681352162449,0,0,0,0,0,0,0,0,0,0.131541237080518,0,0,0,0,0,0,0.176735455521847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133073882390636
X601939.CH.EQUITY,0,0,0,0.806386720390854,0.0267736526004041,0.0571424578794456,0,0,0,0,0,0,0,0,0,0.0296956465447706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431778485396419,0,0,0,0.0434869830992692,0,0,0,0,0,0,0.0467061836353212,0,0,0,0,0.00130103719088687,0,0,0,0
X601288.CH.EQUITY,0,0,0.921920600599031,0,0,0,-0.0679083301349918,0,0,0,0,0,0,0,0,0,0,0.11615007845324,0,0,0,0,0,0,0,-0.0148016460004439,0.0590275337282137,0,0,0,0,0,0,0,0,0,0,-0.103019998020634,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472356317945662,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12022501227995,0,0,0,-0.142846983977682,0,-0.160401901069371,0,0,0,0.104222513050361,0,0,0,0,0,-0.0625932222980727,0,0,-0.221311164282052,0,0,0,0,0.0612596118079041,0,0,0,0,0,0,0.0128535571188449,0,0.138146526368304,0,0,0,0.0995994569865926,0,0
X600036.CH.EQUITY,0,0,0.385232801644083,-1.73472347597681e-18,0,0,0,0,0.00825907407981175,-4.33680868994202e-19,0,0,0,0,0,0.132297944391416,0,0,0,0,0,0,0,0,0,0,0.189584366866522,0,0.0163772936277765,0,0,0,0.180822226705107,0,0,0,0,0,0,0,0,0,0,0,0.0211773387706497,0,0,0,0,0.0101986863018761,0.00723340470837004,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.707021914964225,0,0,0.1016525068144,0,0,0,0,0,0,0.111050195658528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649122912867665,0,0,0,0,0,0,0.0875611518564814,0,0.154594258545589
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,5.36968393684226e-05,0,0,0,0,0,0,0,0.199025705459275,0,0,-0.267329573870869,0,0.145477677367885,0.102101333792443,0,0.143007572098093,0,0.332473646525905,0,0,0,0,0,0,0,0,0,0,0.022649730790388,0,0,0,0.317165773957088,0,0,0,0.0386225094604931,0.121076257850742,-0.0576457651341874,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194867828111214,0,0,0,0,0,0.23601675781416,0,0.232138232825912,0,0.243063978601168,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0895593778067703,0,0,0,0.0773003552338288,-0.143282497431373,0,-0.0573761273773027,0,0,0,0,0.23105557845574,0,-0.103497853542029
X388.HK.EQUITY,0,0,0,0,0,0,0.24715110407157,0,0,0,0,0,0,0,0,0,0,0,-0.23326505740253,0,0,0,0,0,0,0.385748855186844,0,0,0,0.0630501106607019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219043248565125,0,0.0362277194584879,0,0,0.085710878585412,-0.217619753147886,-0.0688116958235784,0,0.0270409606665769
