,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.032957611424818,0.476160236955217,0.0149453970593997,0,0,0.0904662132050627,0,0,0.0828894529924031,0.0675694603952854,0,0,0.17649391807886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028671249118303,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.118595688431618,0.285375142696463,0,0,0,0,0,0,0,0,0.318931752408653,0.0877436005755612,0,0.0724889377401805,0,0,0,0.0644418633627648,0,0,0,0,-0.0278552354067585,0,0,0,0,0,0,0,0.0060648377821177,0,0.0442249019531052,0,0,0,0,0,0,0,0,0.0198757510251702,0,0,0.00935183404137666
X601939.CH.EQUITY,0.131750775168093,0,0,0.517474044135062,0.0874944948569434,0.0807636768572089,0,0,0,0.0719364556095484,0,0,0,0,0,6.93889390390723e-18,0,-0.0472117798471222,0,0,0,0,0,0,0,0,0,0.179438270630661,0,-0.0077350424674368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064095119826784,0,0,0,0,0.0469162890364948
X601288.CH.EQUITY,0,0,0.21167164863821,0,0,0,0,0,0.0118888863596018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273503904228289,0,0.195535045562714,0,0,0,0.0474368631464199,0,0,0,0,0,0,0,0,0,0,0.0961970862334565,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565654911882472,0,0,0.207409389238568,0,0.206199621463723,0,0,0,0.21202612528956,-0.0085104751497927,0,0,0,0,0,0.1956231628309,0,-0.244543396039604,0,0,0,0.0459702108792474,0,0,0,-0.0612419305769039,0,0,0,0,0,0.189900514381351,0,0,0,0,0.0806414461078836,0,0,0,0,0,0,0.171375504478047,-0.00759044381882157,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.262260345453832,0,0,0,0.106907753707968,0,0,0,0,0,0,0.0351556158164736,0.109407497719777,0,0,0,0,0,0,0,0,0.0883664091180176,0,0,0,-0.191650316491205,0,0.0605263194286938,0,0,0,0,0,0,0,0,0,0.0798641521309392,0,0,0,0,0,0,0,0.151140437295038,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173441761490838,-0.0944271494926859,0,0.103978610831141,0,-0.0345347102874494,0,0,0.0345110866517067,0,0,0,0.471920542484518,0.0314491256195467,0.0414475318824117,0,0,0.082629491745404,0.111312632656413,-0.0371513007914456,0,0,0,0.089538231346804,0,0,0,0,0,0.266153024932905,0,0,0,0.111877552455401,0,0,0,0,0.0752414651009021
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303397149051224,0,0,0,0,0,0,0,0.0734413018994237,0,0.0628757146654793,0,0.118944288299703,0,0.037517620906274,0,0,0,0.230320020931354,0,0,0,0,0,0,0,0,0,-0.0765625443000345,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.148194606886192,0,0.0503227112904745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104553174246624,0,0,0,0,0,0,0,0.147785066498245,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0208919103749768,0.366374535171536,0,0,0,0.118956786002161,0,0.0565401148162237,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.37151425900505,0,0,0,0,0,0,0,0,0.40698637230949,0,0,0,0,0,0,0,0,0.00961427592601723,0.0398734452015794,0.128104060197005,0,0,0,0,0,0,0,-0.0171068175495149,0,0,0.0280964398474083,0,0,0,0,0,0.0996826259381321,0,-0.0228874308705445,0.214958074289407,0,0,0,0.0771931706896815,0,0,0,0,0
X601166.CH.EQUITY,0.107030628786839,0,0.0523751158664397,0,0,0,0.0307041034171225,0,0,0.161502680126257,0,0.325206118599377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231683668536523,0.0492953714463419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754990564389303,0,0
