,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0231541584700459,0,0.188277222278117,0.0409726527184608,0.000953366860062668,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.165022227810056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503515397727718,0,0,0,0,0,0.0934028353945241,0,0,0,0,0.0321079761504475,0,0.132805452244251,-0.0347683589055064,0,0
X601318.CH.EQUITY,0,0,0,0.160158710862822,0,0,0,0,0.127782707202466,0,0.0524808625847051,0,0.115886475540979,0,0,0,0,0.0668052951075042,0,0.262128777735777,0,0,0,0,0,0,0,0.0216795398621213,0.00122413583915005,0,0.135555217903577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318644062724319,0,0,0,0.0784335810908894
X601939.CH.EQUITY,0,0,0,0,0.12609611754477,0,0,0,0,0,0.0955886067485532,0,0,0.101427821605235,0,0,0,0,0,0,0.00131654815932712,-0.0303319467298738,0.535924599857401,0,0,0,0.167153238516134,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.201327588985516,0,0,0,0,0.135926099216085,0.108131032708548,0,0,0,0,0.18334958093906,0.0943933064744904,0,0,0,0,0,0,0,0,0,0,0.26192774764017,0,0,0,1.73472347597681e-18,0.0714054383523905,0,0,0,0,0,0,0,0,0,0.0251562978977446,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.148190217546408,0,0.0665472949263853,0,0,0.119271015581961,0,0.337033560011499,0,0,0.0729259824276936,0,0,-0.00384425568204464,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.112336715196476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472460083100945,0,0,0,0.083773048832509,0,0,0,0,-0.0624829166466864,-0.0640589830901142
X601628.CH.EQUITY,0,0,0,0,0.0680678547368,0,-0.040464091411658,0,0,0,0,0.0839778004111,0,-0.0483175272760045,0,0,0,0,0,0,-0.0384624874982192,0.00674962597238694,0,0,0,0,0,0,0,0,0,0,0,0,0.696019413498018,-0.0194377267229947,0,0,0,0,0,0,0.0818518241939148,0,0,0,0.175254880808282,0,0,0,0,0,0.244878733719503
X1299.HK.EQUITY,0,0,-0.00617834982825298,0,0,0,0,-0.0536130916263966,0,0,0,0.208178770391355,0,0,0,0.0102025522136871,0,0,0,0,0,0,0,0,0,0.150643639122584,0,-0.0670048584320336,0,0,0,0.102625707561793,0,0,0,0,5.42101086242752e-20,0,1.38777878078145e-17,0.109316569433159,0,0,0.120657631927511,0.27286855019322,0.048269653361581,0,0,0,0,0,0,0.0216565120121952,0
X601988.CH.EQUITY,0,0,0.0299672709378535,0.207954442441307,0.216427927974463,0,0,0,0,0,0,0,0.0210385313224134,0,0,0,0,0.240236937070022,0,0,0.0159677223246571,0,0.0188556498630734,0,0.12281075164119,0.163614377915651,0,0,-0.0083100992890968,0,0.16332185806961,0,0,0,0,0,0.0440094113472748,0,0,-0.0283591169451254,0,0,0,0,0,0,0,0.0367710444659352,0,0,0,0,0
X5.HK.EQUITY,0,0.0522867577828576,0,0,0,0.0461758363079742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123962458289368,0,0,0,0.105088048834911,0,0.121678088401697,0,0,0.00767182637879202,0,0,0,0,0,0,0,0.0447253135801373,0,0.273731334490831,0,-0.0583763512969693,0,0,0.15856197514045,0,0,0,0,0.0959190101080099,0,0,0,0
X601166.CH.EQUITY,0,0,0.0447680047697628,0.0234891919309504,0,0.0083741376252373,0,0,0,0,0.0274575378478598,0,0.125524522130156,0.0835914181764056,0,0,0,0,0,0,0,0,0,0,0.165126791424435,0,0,0.400649203674331,0,0,0,0,0,0,0.0344730994729839,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X601658.CH.Equity,0.352837902197819,0.0842201352719637,0.017584377265496,0,0.0420934091626995,0,0,0,0,0.293418349591492,0,-0.0361042578124214,0,0.168379768583269,0,0,0,0,0,0,-0.0141261423787886,0,0,0,0,0,0,0.169510876771304,0.0556762777768333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120373837322052,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.121248250341794,0,-0.196797752246989,0.18906256187818,0,0,0,0,0,0,0,0.161149659762189,0,0,0,0.0693687563567604,0,0,0.446522622622868,0,0,0,0.103081179846577,0,0,0,0,0,0,0.0676396846888107,0,0,0,0,0,0,-0.0478645367704719,0.0926523667914572,0,0,0,0.0293105510567958,0,0,0,-0.027154035915254,0,0.0343004218124185,0,0
X000001.CH.EQUITY,0,0.0820226300603427,0,0.392108884892874,0,0,0,0,0,0,0,0.0672961533212121,0,0,0,0,0,0,0,0.0607980677268084,0,0.0217872099864734,0,0,0.406369403435492,0.251197067881144,0,0,0,0,-0.269223474849765,-0.103582112222489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131955811633094,0,0.0815243790000303,0,0
X000002.CH.EQUITY,0,-0.111724721410742,0,0,0,0,0,0,0,0,0.0974309782242681,4.33680868994202e-19,0,0,0,0,0,6.24668203779952e-05,0,0.0418604153966251,0,0,0,0,0,0.0176001627696359,0,0,0.731619865730562,0,0,0,0,0,0.0702492151508861,0,0,0,0,-0.00672417613814236,0,0,0.012973663271356,0,0,0,0,0,0,0,0,0,0.0349666780075728
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0356867432157487,-0.00692807544077815,0,0,0,0,0,0,0,0,0.388970448850444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836919612972328,0,0.182434949289472,0,0.0188912751787007,0,0,0,0.326739039314317,0,0.00183736620228247,0.0510164923781002,0,0.0322609883019317,0.0307590169526759,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0.129488673506545,0,0,0,0,0,0,-0.0317998448725267,0.321563146421238,0,0,0,0,0.0747733218133433,0,0.160741387184877,0,0,0,0.0981368953481364,0,0,0,0.0185410448540355,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0767138528789987,0.0297310381130623,0,0,0,0,0,0.0687881200264061
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114699650054002,0,0.25618330539511,0,0,0,0,0,0,0,0,0.336016673303545,0,0.0230120915579546,0,0,0,0,0,0,0,0.0333651946664378,0.0240191371228544,0,0,0,0,0.0214513503199628,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0629269538763236,0,0,0,0,0,0,0.0543121400712459,0,0,0.0407840871874223,0,0,0.426506111968278,0,0,0,0,0,0.144442998830126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634150242652735,0,0,0.0505268640131533,0,0,-8.67361737988404e-19,0,0.082389373381313,0,0,0,0,0.0192864411085295,0,0,0.0202080888625994
X601066.CH.EQUITY,0,0,0.10224552779495,0,0,0,0,0,0,0,0,0,0,0,0.356381175247498,0,0,0,0,0,0,0,0,0,0,-0.0768328733764824,0,0,0,0,0,0,0.201970198394314,0,0,0,0,0,0,0,0.177092182251942,0,-0.0313425106206204,0,0,0,-0.0333376138369757,0.176090195338281,0,0,0,0,0.135470833794967
X601319.CH.EQUITY,0,0.0241479526803419,0,0,0,0,0,0,0,0,0,0,0.0944769913989738,0,0,0,0,0,0,0,-0.0431052150628058,0,0,0,0,0,0,0,0.0406507124165774,0,0,0,0,0,0.400984126531131,0.133616965086647,0,0,0,0,0,0,0,0,0,0.390524758916281,0,0.0165047248711978,0,0,0.0458475181604957,0,0
X16.HK.EQUITY,0,0,0,0,0,0.0949148352585416,0,0,0,-0.0183620477342059,0,0,0,0,0,-0.0727822770169287,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.197378659645246,0,0.0649584496178331,0,0,0,0,0,0,0,0.410203010672388,0,0,0,0.192980673097482,-0.528750766041701,0,0.0975847631458955,0,-0.0610471061966396,0,0,0.00271540039815897,0
