,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.166993550271932,0,0,0,0,0,-0.192222957600776,0,0,0,0,0,0,0,0,0,0,-0.0220935679343666,0,0,0.384562494257813,-0.0313548361623501,0,0,0,0.430697842985355,0,4.33680868994202e-19,0,0,-0.0693899220084384,0,0,0,-0.0344576001244119,0,0,0,0,0,0.0233509187637021,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0146774917792577,0,0,0,0,0,0.160958331604827,0,0,0,0.34811241603799,0,0,0,0,0,0,0.0217087560458633,0,0,0,0,0,0,0,0.206065209385994,0,0,0.0809749614686537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161853656897787
X601939.CH.EQUITY,0,0,0,0.764709087639021,0,0,0,0,0,0,0.116851643682908,0,0,0,0,0.101692718869426,0,0,0,0,0,0.00591945314370442,0,0,0.0111573231837661,0,0,0.0681692243618558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.971397728339293,0,0,0.0255557018208479,0,-0.0546589848496186,0,0.0207583219164065,0,0,0,-0.0277083735565023,0,0,0.012621196165519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248114562039095,0,0,0,0,0,0.0221485428136509,-0.0198797383809254,0.0113120807095413,0,-0.0616554338961555,0,0,0,0.0757436430149283,0,0,0,0,-0.12837753280641,0,-0.0259405527263828
X601628.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.243171761110248,0,0,0,0,0,0,0,0,0.445580966454185,0,0,0,0,0,0,0,0,-0.0559497809479718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105129902058167,0,0.373783538572978,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.371042193085552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157717813517616,0,0,0,0,0,0,0,0.160521446347305,0,0,0,0,0,0,0,0,0,0,0,0.0563121874528788,0,0,0,0,0,0,0.0493757719219875,0,0,0,0,0.0296413672203756,0,0,-0.0116928260132315
X601988.CH.EQUITY,0,0,0,0.0587867159445816,0,0.0230596888908497,0,0,-0.062456298058869,-0.00901038191600118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706349435666097,0,0,0,0,0,-0.027245744912693,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,1.73472347597681e-18,-0.128465247502976,0,1.0010209287796,0,0,0,0
X1299.HK.EQUITY,0,0.0325664063100674,0,0,0,0,0,0,0,0.201625103479471,0,0,0,0.182956042959018,0,0,0,0,0,0,0,0,0.313374975870817,0,0,0,0,0,-0.0562951054680485,0,0.0459352468227379,0,0,0,0,0,0.0649473811870203,0.071778625200212,0,0,0,0,0.16313512417185,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634379881732831,0,0,0,0,0,0,0,0,0.0311341946554638,0,0.531670349109552,-0.109427306049213,0,0,0,0,0,0,0.0556238542168144,0,0.137849629260807,0,0,0,0.185834915750804,0.201715806385947,0.284692662707888,0,0,0,0.339603816971278,0,0.0829803193307289,-0.104019101098119
X388.HK.EQUITY,0,0.212785096981603,0,0,0.170871870654957,0,0,0.0421444729405635,-0.0550450037329398,0,0,0,0,0,0,0,0,-0.072792821028432,0,0,0.0373315168252925,0,0.178658336791787,0,0.135851353057341,0,0,0,0,0,0,0,0,0,0,0,0,0.232636554744221,0,0,0,0,0,0,-0.14572661625802,0.0918566964358275,0,0,0,-0.0719144804146849,0,0,0.230240605999303
