,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.410335665645881,0.0758885151782604,0,0,0,0,0,0,0,0,0,0,0.0531993862285003,0,0,0.0759084418283219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051647540238754,0,0,0,0,0,0,0,0,0,0.0782705957382707,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.132514802498047,0.254875281056262,0,0,0,0,0,0,0,0,0.288984955392613,0,0.0811119426947435,0.0435354393682141,0,0,0,0,0.0971756392690069,0,0,0,0,0,-0.0111475157592737,0,0,0,0.0603058506300549,0,0,0,0.0234267428091298,0,0,0.0157841136311599,0,0,0,0,0.0303908012958519,0.00282020630181066,0,0,0
X601939.CH.EQUITY,0,0,0,0.709798811426118,0.0319936398604081,0.0528886944405273,6.93889390390723e-18,0,0,0.243647817232615,0,0,0,0,0,0,0,0,0,0,0.0476620236289464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223725189268451,0,0,0.0226212994487769,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.261763715281014,0.0344260212726216,0,0.758357837263239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132329782897011,0,0,0,0.112664760578942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.149985043555724,0,0.300976164895978,0,0,0,0,0.0432398378681421,0,0,0,0,0,0,0.0206335890915727,0,0,0,0,0,0.0145661243880443,0,-0.13997354605491,0,0,0,0,0,0,0,0,0.109303952890305,0,0,0.282307358433018,0,0,0,0,0,0,-0.0573420752990179,0,0.0584810862538607,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.368054538613706,0,0,0,0.0901592454875065,0,0,0,0,0,0,0.095186284350008,0.040223525771429,0,-0.070379492612457,0,-0.0704893297923926,0,0,0,0.244581122246278,0,0,0,0,0,0,-0.22257681196771,0,0,0,0,0,0,0,0,0.0691656354631944,0,0,0,0,0,0,0,-0.0306658749421735,0,-0.122614623212248,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.438684284163258,0,0,0,0,0,0,0,0.185019676621659,0,-0.113878211820779,0,0,0,0,0.203417100449779,0,0,0,0,0,0.175679968836264,0,0,0,0,0,0,-0.0112386129792795,-0.0123501761911715,-0.19532555027071,0.151505989359986,0,0,0,0.124348124159681,0,0,0,0,0,0,0.0100889099458172
X1299.HK.EQUITY,0,0,0,0,0.226627767124879,0,0,0,0,0,0,0,0.00204483943796936,0,0,0,0.233213306824743,0,-0.0210835846575882,0,0,0,0,0,0,0.0562329237585737,0,0.129964700380954,-0.164517442486542,0,0.0795552563057584,0,0.0068010137640145,0,0,0,0.382165792391233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048767392189576
X601628.CH.EQUITY,0,0.125733092067836,0,0.00170515204636151,-0.0907627301903921,0,0,0,0,0,0,0.0232649810201493,0,0,0,0,0,0.193633113942557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407552275730381,0,0,0,0,0,0.203827303021927,0.0662257570304351,0,0.0781482572733701,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.153473181754123,0,0,0,0.383101799614713,0,0,0,0,0,0.464958171261122,0,0,0,0.0411364872569271,0,0,0,0.0891505870634187,0,0.204006312677631,0,0,0,0,0,0,0,-0.0111180275184169,0,-0.0730925507292624,0,0,0,0,-0.0831505969175905,0,0,-0.0720588446663114,0,0,0,0,-0.120625762991263,0,0,0,0,0,0
