,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0259992651958282,0,0,0,0,0,0,0,0,0.182515799467641,0,0,0,0,0.479204869421442,0,0,0,0,0,0,0,0,0,0,0,-0.145095742607505,0,0,0.486266215395791,0,0,0,0,0,0,0,0,0,0.081719325325186,0,0.0256100886411851
X601318.CH.EQUITY,0,0,0,0,0,0,0.152216124535247,0,0.254228708544137,0,0,0,0,0,0,0,0,0.282443467008531,0.075167511904378,0,0.0399875290410538,0,0,0,0,0.0802870900897777,0,0,0,0,0,0,0,0,0,0.0750294748490576,0,0,0,0.0254284372993827,0,0,0,0.00956112222022165,0,0,0,0.0452677960075453,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.513776306567314,0,0.100971511357754,0,0,0,0.198414589520815,0.0185078790013112,0,0,0,0,0,0,0,0,0,0.179486960182284,0,0,0,0,0,0,0,0.171710409185865,0,0,0,-1.38777878078145e-17,0.0238282974836697,0,0,-0.049524480294136,-0.00812699686100522,0,0,0,0,0,0.0959625756298187,0,0,0,0,0.0329547164916708,0,-0.0260512708556407,0.0730272150142686
X601288.CH.EQUITY,0,0,0,0,-0.133113516972317,0,-0.266027500449756,0,0.10421209365846,0.0561467480407037,0.874737499391278,0,6.93889390390723e-18,0,-0.0809050914013806,0,0,0,0,-0.301654653829208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132813215646337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0730561689056895,0,0,0,0.151482246410615,0.339271070726181,0,0,0,0.0300872257734657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18172400112023,0,0,0,0,0,0,0,0,0,0.128905671569599,0,0.288212922683814,0,0,0,0,0,0,-0.093969538605604,0,0.0598662842203491,0,0,0
X601988.CH.EQUITY,0,0,0.0852667996303433,0,0.241033883160887,0,0,0,0.201675548271405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122466064460654,0,0.0719995373929008,0,0,0,0,0,0,0,0.130491578846721,0,0,0,0,0,0,0,0,0.131095266195859,0,0
X1299.HK.EQUITY,0,0,0,0,0.192516712939135,0,0,0,0,0,0,0,0,0,0,0,0.162377395668598,0,0,0,0,0,0,0,0,0.0866108244332991,0,0.118569448722579,-0.00704855250161844,0.103932288949785,0,0,0,0,0,0,0,0.357067710397871,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0707712173698621
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.484625089937542,0,0.029594494048087,0.0418721131364378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574187021196651,0,0,0,0,0,0,0.124496599371759,0,0,0,0,0.216459501131849,0,0.317410727613497,0,0,0,0,0,0,0,0,-0.112640364045344
X601628.CH.EQUITY,0,0,0,0.0138894055574345,0,0,0,0,0,0,0,0,0,0,-0.0461371020866493,0,0.00315651830713907,0.126829746566606,0,0,-0.0139705162259214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438197951157756,0.494177207623866,0.00438310105795108,0,0,0,0,0.255340994170967,0.134755999418385,0.0572657482147434,0,0,0,0,0,0,0,-0.0740360230024945
X601328.CH.EQUITY,0,0,0.012666266801527,0,0,0,0,0.713145596443608,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.12554950884087,0,0,0,0,0,0,0.038226843008202,0,0,0,0,0,0,0,0,0,-0.0163160135549275,0,0,0,0,0,0,0,0,0,-0.169338404868978,-2.16840434497101e-19,0,0.0439786760876942,0,0
