,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.370178265988952,0,0,0.0995122590153675,0,0.319691950802407,0,-5.55111512312578e-17,0.092349416096605,-1.73472347597681e-18,0,0,0,0,0.0891779266477066,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0162615709298598,0,0,0,0,0,0,0,0,0,0,0,0.00698418322073314,0,0,0,0,0,0
X601939.CH.EQUITY,0.423642203386398,0,0,0.0418041805532759,0,1.73472347597681e-18,0,-0.115322954426922,0,0.0455225084632294,0,0,0.431137628435186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504307339315125,0,0,0,0,0,0,0,0.0482758643785892,0,0,0,0,0,0,0,0,0,0,0.0271093521458769,0,0,0.0390095432592359,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0700711493039319,0,0.0685534333369469,0,0,0.257847688203667,0,0,0,0,0,0,0,0,0,0,0,0,0.0963693411508488,0.00367078500395232,0,0,0,0,0,0,0,0,0,0,0.0474319933330758,0,0.0793206671332221,0.183090686391507,0,0,0,0,0,0.124980816940948,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.414994133913316,0,0,0,0.399357685188787,0,0,0,0,0,0.0651415273917716,0,0,0,0,0.069666199555344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340393115071336,0,0,0,0,0,-0.0144872966123232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.280774621985975,0,0,0,0,0,0.00355319376537614,0,0,0,0.0064805517362037,0,0,0,0.137535640212075,0,0.135429807858867,0,0,0,0,0,0,0,0,0,0,0.068287624676907,0,0.00941706130116141,0,0,0,0.0419474484399744,0,0,0,0,0,0,0,0.172276306144633,0,0.139358824280685,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.351313064809016,0,0,0,0,0,0,0,0,0,0,0.0014029315495837,0,0,0,0,0.191993639112311,0,0.0853150754903905,0,0,0,0,0,0,0,0.0575905186478191,0,0,0,0,0,0.338091497623812,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.109488108053945,-0.0525936667902629
X600036.CH.EQUITY,0,0,0.0286161970884589,0,0,0.0498615264469764,0,0,0,0,0,0.327444915344159,0,0,0,0,0,0,0,0,0,0,0.0249804758592352,0,0,0,0,0.0919991419142122,0.00154400285886917,0,0,0,0,0.133287053993959,0,0,0,0,0,0,0.0719549359809768,0,0,0,0,0,0,0,0,0.27147264515909,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0180246094359038,0,0.0174229748855111,0,0,-1.38777878078145e-17,0,0,0,0.330883882142356,0.00698811325947007,0,0,0,0.0970745486582384,0,0.0641581373436995,0,0,0,0.186846882389532,0,0,0,0,0,0,0,0,0,0.168013661933252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.110948851344235,0,0,0,0,0,0,0,0,0,0,0.0271590715816737,0,0,0,0,0,0.190441359433537,0,0,0,0.0376921454975429,0,0.23148676384786,0,0,0,0,0,0,0.057463632257515,0,0,0,0,0,0,0,0,0.129764785815946,0,0,0,0,0,0,0,0,0,0,0.0217448947955777,0,0
X601658.CH.Equity,0,0,0,0,0.276490382361311,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719180817821867,0,0,0,0,0,0,0,0,0.0405929023674338,0,-0.356469292273782,0,0,0,0,0.224953268699677,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.246122404742531,0,0,0,0,0,0,0,0,0.213437037360567,0,0,0,0,0,0,0.415682545021314,0,0,0,0,0,0,0,0,0,0.0128954102915166,0,0,0.0520347980120003,0,0.0855094854788124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0912904290943932,0,0.0161841393881416,0,0,0.16221088633563,0,0,0,0,0,0.0374798149427579,0,0,0,0,0.0250699256503948,0,0,0,0,0,0,0,0,0,0,0,0.315605203563691,0,0,0,0,0,0,0,0,0.0690555118301357,0,0,0,0,0,0,0.232101738729668,0,0,0,0.0834806029666996,0,0,0
X600000.CH.EQUITY,0,0,0,0.0185401724796548,0,0,0,0,0,0,0.323586024944915,0,0,0,0,0,0,0,0,0.224254904291052,0,0,0,0.151298156022119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1391719609475,0,0,0,0.111981988775673,0,6.93889390390723e-18,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.0403155788831703,0,0,0,0,0.00195300982631153,0,0,0,0,0,0,0,0,0,0,0,0,-0.0975719536407036,0,0,0,0.0783278899374561,0,0.532463472205927,0,0,0,0,0,0,0.147888249311068,0.143792444750324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
