,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X300059.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.238406825409263,0,0,0,0.342697399535703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263282910326079,0,0,0.0170217297374709,0,0,0,0.0119364576781955,0.0790361352000413,0,0.0778342164855428,0,0,0,0,0,0,0,0,0,0,0,0,0.010760570404401,-0.0922586108954657,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.10085874605696,0,0,0,0,0.188838320641917,0,0.0165005421482837,0,0.221920224397653,0.000834947079991544,0,0,0,0,0.086959305052934,0.139423747442484,0,0.0704826060967168,0,0,0,0,0,0.167993106726341,-3.46944695195361e-18,0,0,0.0182664708394222,0,0,0,0,0,0,0,0,0,0,0,0.130646726666453,0,-0.0638633347389974,0.00896793263820116,0.0180986575963885,0,0,0,0,0
X600036.CH.EQUITY,0,0.0113576466034022,0,0,0,0.186656751145843,0,0,0,-0.0755421586522611,0,-0.0629559854508669,0.0983417703182158,0,0,0,0.0955477474866581,0,0.133489238625222,0,0,0,0,0,0,0.413966208849788,0,0,0.0933000692660098,0,0,0,0,0,0,0,0,0,-0.0908248045323702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114765680089022
X601939.CH.EQUITY,0.525701094360132,0.109526409497615,8.67361737988404e-19,0,0,0,0,0,0.129889152367723,0,0.199394837448361,0,0,0,0,0,0,0.147279985731889,0,0,0,0,0,0,0,0,0,0,0.161629167608626,0,0,0,0.0152851567147781,0,0,0,0.0028515635352446,0,0.0805441404232339,0,0,-0.10934083468818,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.076206847605316,0,0.0748379506322353,0,0,0,0.511671190273133,0,-0.0324000408864096,0,0,0,0,0,0,0,0,0.0629884127141911,0,0,0,0.067752118337678,0,0.030291066539971,0,0,0,0.0240548032901931,0,0,0,0.00856849714688466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647532618956272,0.103038842163623,0,8.67361737988404e-19,-0.0340532290987209
X1299.HK.EQUITY,0,0,0,0,-0.0505137158563245,0,0,-0.071497951027348,0,0.14162220859205,0,0,0,0,0,0.0342765068489161,0,0,0,0,0,0,0.135920692499163,0,0,0,0,0,0,0,0,0,0.0749070955548502,0,0.0122152084681666,0,0,0,0,0.183872630914403,0,0.145521024017125,0.0932331850679796,0,0,0,0,0.0165605005989271,0.298129468270275,0,-0.111769649732709,0,0
X601628.CH.EQUITY,0,0,-0.0640474007367342,0,0,0,0,0,0,0.196346397638626,0,0,0,0,0.0123350405485511,0.0982371235376833,-0.0112951705698499,0,0,0,-0.0627786508793665,0,0.147908117436322,-0.0583568253926445,0,0,0,0,0,-0.0264350479815607,0,0,0,0,0,0,0,0.36964463933687,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0350131060742208,0
X601988.CH.EQUITY,0.104570124038691,0,0,0,0.410379388222794,0,0,0,0,0,0,0.0769468382560651,-0.0165860161928792,0,0,0,0,0.150755921832405,0,0,0,0,0,0,0.0386227109244433,0,0,0,0,0,0,0,-0.131029837482308,0,-6.93889390390723e-18,0,0,0,0,0,0,0.120256887455611,0,0.151591004901594,0,-0.0295216494358799,0,0,0,0,0,0,-0.0624773917398335
X5.HK.EQUITY,0,0.156534246966785,0,0.0416326035108619,0,0,0,0,0,-0.0949634294999325,0.0596968753547315,0.0691831004876588,0,0,0,0,0,0,0,0,0,0,0.108985453182211,0,0,0,0.175428326769172,0,0,0.0853321058749656,0,0,0.0209183411655056,0,0,0,0,0,0.301416080161598,0,0,0,0,0,0,0,0.0401803425962044,0,0,0,0,0,-0.120017064794877
X388.HK.EQUITY,0,0,-0.0803832504518936,0,0,0,-0.0953101805975659,0,-0.0720086940340351,0,0,0,0,0,0,0,0,0,0,0,-0.0133771985598855,0,0,0,0,0,0,0,0,0,0,0,-0.200151203332466,0,0,0,0,0.0936282080567205,0,0,0,0,0,0.464605480672325,0.0508678136879968,0,0,0,0.123306005892736,0,0.134248784097505,0,0
