,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X267.HK.EQUITY,0,0,0,0,0,0,0,0.10539597429609,0.154567332341455,0,0.0569276992221155,0,0,0,-0.0774222140486275,0,0,0,0,0,0,-0.0168762479280659,0,0,0,0,0,0,0.0688509093173104,0.260304425910956,0.177322459819582,0,0,0,0,0.196164470468768,0,0,0,0,-0.0131935154220079,0.197028184300842,0.0628209274509694,0,0,0,0,0,0.194791811812392,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.102869931801108,0,0,0,0,0.0316044919810707,0,0.100100691150977,0,0.0310144179975501,0,-6.93889390390723e-18,0.065933782031633,0,0,0,-0.0617819538859803,0,0,0,0,0,0,0.0995573532243019,0,0,0,0,0.208465270361518,0,0,0,0,0,0,0.350978476273843,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0991177605827826,0,-0.0568570126841685,0
X000166.CH.EQUITY,0,0,0.116693749208792,0,0,0,0,0.11069823294682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413401328382099,0,0,0,0,0,0,0,0,0,0.15726888474741,-3.46944695195361e-18,0,0.193028463217535,0,0,0,0,0,0,0,0,0,0.0611861436434357,0.1499377057256,0,0,0,0.0248668063375439,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.248915389269331,0.0140454181962005,0,0,0,-0.142677609844798,0,0,0,0,0,0,0.146181135367196,0.266737313978347,0,0,0,0,-0.0270057110789527,0,0,0.0640797106791533,0,0,0,0.743426999868966,0,0,0,0,-0.760477041010739,0,0,0,0,0.290326016533426,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0.0513639980748597,0,0,0,0,0,0.383171063942805,-0.144318199469382,0,0,0,0,0.0708741617929017,0,0,0,0,0,0,0.550243472216408,0,0,0,0,0,0,0.0847575410094156,0.082947731524142,0.19222274007435,0,0,-0.111727462282341,0,0,0,0,0,0,0,0,0,-0.0473300390529017,0,0,-0.180191737298407,0,0,0,0,-0.0614809492367484,0.0711637260923469,0
X001979.CH.EQUITY,0,0,0,0,0,0,0.0222700983630295,-0.00617710694860445,0,-0.107722491780139,0,0,0,0,0,0,0.0562972592168503,0.701595368738544,0,0,0.0689031196162994,-0.0441407082331585,0,0,0,0,0,0,-0.173482004388558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559028596714648,0,0.152894729461496,0,-0.0268248337320125,-0.00240636580609343
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0995802306642559,0,0,0,0.234984280535649,0.0878958087091028,0,0,0,-0.0787588348007094,0,-0.232816323705792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667587846053922,0,0,0,0,0.172536017278886,0,0.0629129452794524,0.732401606231288,0,0,-0.0823753705533656,0
X601229.CH.EQUITY,0.386969586528753,0,0,0,-0.0314265541327464,0.22995055686752,0,0,0.0929623465067317,-0.0107736692469487,0,0,0,0,0.30250311810482,0,0,0,0,0,0.0955998476169933,0,0,0,0,0,0,0,0,0.154085952056948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017516521630992,0,-0.0400797637479665,-0.151926395893821,0,0.225205576110451,0,-0.174886072481575
X823.HK.EQUITY,0,0,0,0,0,0,0,0.0727712398187656,0,0.00775718560052353,0,0,0,0,0,0,0,0,0.0624268878698823,0,0,0,0,0,0,0,0,0,0.24325024718931,0,0.0853479386255238,0,1.73472347597681e-18,0,0,0,0,0,-0.0753463031282752,0,0.322421980580508,0.132108520895516,0,0.0561030848958703,0,0,0,0.159904279501311,0,0,-0.0429555813652691,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369050330886475,0.0208808257606329,0,0.195487604779007,0,0,0,0.019976278795509,0,0,0,0,0,0.0377455451963652,0,0.102196428314639,0,0,0,0,0.365101220764597,0,0,0,0,0,0,0,0,0,0,-0.0577839546547621,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.00119262387478218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10617854376532,0,0,-0.0514973575746022,0,0,0,0,0,-2.77555756156289e-17,0,0,0.153848344670039,0,0,0.662814132698216,0,0,-0.0217054973918442,0,0,0,-8.67361737988404e-19,0,0,0,0.175719493298828,0,0.198330549022356
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000901917325299905,0,0,0,0,0,-0.416961554318343,0,0,0,0,0,0,0,0,0,0.0444370052827473,0,0,0.0575000652425008,0,0,0,0,0.229414242786064,0,0.315914459681651,-0.121702063356969,0,0,0.651328784071524,0,-0.109652016696392,0,0,0,0,0,-0.170366976413718,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.635200832000481,0.00281080045223034,-0.0863555764343188,0,0,0,0.0439467704599491,0,0,0,0,0,0.0260118251767369,0,0,0,0,0.20594899424593,0,-0.00842537194928325,0,0,0,0,-0.0458903993962551,0,0,6.93889390390723e-18,0,0,0,0,0.117601728789169,0.0202989983726335,0,0,0,0,0,0,0,0,-0.0401252852912722,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0.0269010864215545,-0.128429414503535,0,0,0,-0.074332724436448,0,0,0,-0.102031240552308,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.12716708175646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178506065943271,0,0,0.0788675077519975,0,0,0,-0.284446749357186,-0.100394321779778
VXFXI.INDEX,0.194642543868752,0,0,0.10529118639166,-0.0996871298228046,0,0,0,0,0,0,0,0,0,-0.203129989531569,0,0,0,0,-0.152096707176042,0,0,0.0617724173475712,0,0,0,-0.320514297761766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022314664847412,0,0,0.223060404395817,0,0,0.203329110728918,-0.302474294220557,0,0,0,0.346098002908306
CN2YR,0,0,0,-0.218774898358071,0,0,0,0.109422025643425,0,-0.0229106977225693,0,0,0,0,0,0,0,0,0,0,0,-0.313794744771954,0,0,0.083978099279516,0,0,0,0,0,0.213826123332424,0,0,0,0,0,0,0,0,0,0,0.0729205294364456,0,0,0,0,0,0,0,0.222192394222814,0.116438302735986,0.199859469158702,0
