,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.368633130938258,0,0.297488020164755,0.00314577424965841,0,0.172799779175483,0,0.12837791393319,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107701881076974,0,0,0,0,0,0,0,0,0,0,0,0.104501487542771,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0212769303199809,0,0,0,0
X601939.CH.EQUITY,0.369710730621229,0,0,0,0,0,0,0,0,0,0,0.0757468067446181,0.307448864341342,0,0,0,0,0.102132851670882,0.0709006279067174,0,0,0,0,0,0,0,-0.106720667276502,-0.0122626042222604,0,0,0,0,0,0,0,0,0.0130957684395081,0,0,0,0,0,0,0,0,0,0.0298786052612628,0,0,0.0326418513233056,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0589403624058073,0,0,0,0,0.279113464753969,0,0,0,0,0,0,0,0,0,0,0,0,0.0398139369779153,0,0,0,0,0,0,0,0,0.0946199948898837,0,0,0,0,0,0.421717441267614,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.421464568564117,0.0478522249230354,0,0,0.332298603617222,0,0,0,0,0,0.107135801667907,0.0107583545172695,0,0,0,0,0.0353335780538892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.264749458589331,0,0,0,0,0,0,0,0,0,0.0198597586076314,0,0,0,0,0.165416609481018,0.170939630264455,0,0,0,0,0,0,0,0,0,0,0.066891505827891,0,0,0.0240366134710084,0,0,0,0,0,0,0,0,0,0.180910990911137,0,0,0.0979186087755608,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710701012123117,0,0,0.0236135039373432,0,0,0,0,0,0,0,0,0.571619190537255,0.183447861119999,0,0,0,0,0,0,0,0,0,0.00183355161210926,0,0,0,0,0,0,0,0,0,0,0,0,0.403946929993876,0,-0.0634503968173845,-0.0661004493729104
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.135290265227586,0,0,0,0.502857252009464,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.112105477884534,0.11988454449174,0,0,0,0,0,0,0,0,0.10535273206999,0.135163919540469,0,0.149377700404073,0,0.0562261978949133,0,0,0,0,0,0,0,0,-0.0562748449954623,0,0.0454106783913208,0.0341110606835746
X1299.HK.EQUITY,0.0280542979432996,0,0,0,0,0.0399526283322089,0.0707596832098819,0,0.070927059788009,0,0,0,0,0,0,0,0.347537669534323,0,0,0,0.222824260705686,0,0.193676239787079,0,0,0,0,0.0911918213654957,0,0,0.140264871084776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.132362513044049,0.0404334054540753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39807920357083,0,0.0522686852503551,0,0,0,0,0,0,0.136813870587358,0,0,0,0,0,0,0,0,0.0272767826469464,0,0,0,0,0,0,0,0,0,0,0.0361240317564068,0,0
X601658.CH.Equity,0,0,0,-0.13882067411235,0,0,-0.240410688031928,0,0,0,0,0,0,0.00170648837011412,0,0,-0.0454484196061247,0,0,0,0,0,0,0,0,0,0,0,0,0.412698452073755,0,0,0,0,0,0,0,0,-0.391333393358875,0.62496491107691,0.0336874044903459,-0.163297337112288,0,0,0,0,0.685375256215197,0,0,0,0,0,-0.0791500119189739
