,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.426792279119031,0,0,0,0,0,0.00332090734601738,0,0,0,0,0.365231034844202,0,0,0,0,-0.0458176506381243,0,0,0,0,0,0,0,0,0,0.0758107517712707,0,0,0,0,0,0,0.000825195235212583,0,0,0,0,0,0,0,0,0.00468064353494202,0,0.111277667713254,0,0,0,0,0
X601939.CH.EQUITY,0.143647353998586,0,0,0,0,0,0,0,0,0,0,0.0262552411105072,0,0.263085992570704,0.297080623943076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116490394386333,0,0,0,0,0,0,0,0,0,0,0,0.132318148735676,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0852644646054619,0,0.0884246193312928,0,0,0,0,0,0,0,0,0,0,0.239884551192559,0.0598377556819693,0.0274971888241719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100208632429558,0,0.0360338286561363,0,0,0,0,0.236609432155239,0,0,0.0701228235533663,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.377902161730653,0.0839830075406258,0,0,0.313247692561811,0,0,0,0,0,0.111465590742196,0,0,0,0,0.0478400464962739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153644578366268,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.184617463180573,0,0,0,0,0,0,0.186076365903971,0,0,0.0605730429498933,0,0,0,0,0,0,0,0.0322980734288882,0,0,0,0.136927057429528,0,0,0.016674977391567,0,0,0,0,0,0,0.0652007534383564,0,0,0,0.120367865388875,0,0,0,0,0,0.119265493537274,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0.216911608077279,0,0,0.24215480497733,0,0,0,0.647134205975501,0,0,0,0,0,0.500220529041871,-0.673666670221336,0,0,0.164006745269259,0,0.147562768252506,0,0,0,0,-0.0632148785510051,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.203026625242009,-0.0252644735039866
X600036.CH.EQUITY,0.120643167232439,0,0,0.0407680047472239,0,0,0,0.00317506656391537,0,0,0,0.0713624513221965,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0931302961218201,0,0,0,0,0,0,0,0,0,0.08820693737326,0.0908868475417657,0,0.21164836014808,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0766688693455447,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0643869669639168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174504482318732,0,0,0.100658328148623,0,0,0.0778024425030394,0.0785066408331924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364339562529283,0,0,0
X601628.CH.EQUITY,0,0.416319992506277,0,0.0410992735356901,0.179353007695219,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.113932271357279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489436110818247,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.163705727765304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163743043782354,0,0,0,-0.27071972457518,0.171323579832191,0.118824854551982,0,0,0,0.464064456997682,0,0,0,0,0,0,0.894432016816802,0,0,-0.532088064303042,0,-0.0323772031443456,-0.0151174865020904
X601328.CH.EQUITY,0,0,0,0.144597118243478,0,0,0,0,0,0,0,0,0,0.390056706335306,0,0,0,0,0,0,0,0.275701956178746,0,0,0,0,0,0,0.0270217911391848,0,0,0,0,0,0,0.154069900451174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
