,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.374765525251331,0.0616221596876622,0.093522816136509,0,0,0,0,0,0,0.203744511121195,0,0,0,0,0,0,0,0,0,0,0.000619153501490522,-0.0102688602922192,0,0,0,0,0,0,0.0638185333582695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0505098783150459,0,0,0,0.105577774537718,-0.0674866700081797,0
X601939.CH.EQUITY,0.510247746249219,0,0,0.117390591596035,0,0,-0.136695170685207,0,0,0,0,0,0,0.161356591412037,-0.0548540782646606,0,0,0,0,0,0,0,0,0,0,0.0278861871566935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223525274242435,0,0,-0.0838374462968629,0,0
X601318.CH.EQUITY,0,0,0,0,0.222440519543373,0,0,0,0,0,0,0,0,0,0.0400735707717957,0,0,0,0,0,0,0.19051265813898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252185229962493,0,0,0,0,0,0.205511854567414,0,0.00553478969639451,0,0,0,0,0.0812477112586102,0,0,0
X601288.CH.EQUITY,0.372199538946535,0,0,0,0.215075693229251,0,0,0,0,0,0,0,0,0.145807901757857,0,0,0,0,0,0.0914149257409073,0.0312325419242635,0,0,0,0,0,0,0,0,0,0,0,0,0.0830914888170228,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.00471340169585805,0,0,0
X601988.CH.EQUITY,0,0,0,0.498477522785821,0,0,0,0,0,0.302158874673228,0,0,0,0,0,0.00247326826147393,0,0.0221757506789446,0,0,0,0,0,0,0,0,0,0.104020987215647,0,0,0,0,0,0,0,0,0,-0.396414645771223,0,0,0,0,0,-6.93889390390723e-18,0.213782610329246,0,0,0,0,0,0,0,0.476464695438
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.278306881739022,0,0,0,0,0,0.0920471572914921,0,3.46944695195361e-18,0,0,0,0.0101091002918832,0,0,0,0,0,0.186830516613042,0.0433598833036156,0,0.0906640809771807,0,0,0,0.0161002123754638,0,0,0,0,0.172107556949031,0,0,0,0,0.105900461068455,0,0.0157206530069896,0,0,0,0
X1299.HK.EQUITY,0.0879315733713112,0,0,0,0,0,0,0,0.186130966760237,0,0,0,0,0.0940045353883244,0,0,0.0569108245955098,0,0,0,0,0,0.0112358029346801,0,0,0,0,0,0.250940008758853,0,0,0.101228824365021,0,0,0,0.0487200583858635,0,0,0,0,0,0,0,0.025388146499112,0,0,0.0642965177681256,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0176597318099634,0,-0.159638535779095,0,0,0,0,0,0,0,0,0,0,-0.0589031577366567,0,-0.103783483105232,0,0,0,0,0,-0.43461024175863,0.927117461555593,0,0,0.561132755773979,0,0,0,0,0,0,0,0,0,0,0,0.428883978376288,0,0,0,0,-0.132132783064335,0,0,0,0,0,0,0,-0.0816375925288091,0
X601628.CH.EQUITY,0.0373639160239515,0,0.0651381093687158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201669342132861,0,0,0,0.194195545824672,0,0,0,0,0,0,0.0898133918892551,0,0,0,0,0,0,0,0,0,0,0,0,0.0824531457454182,0.041427972625522,0,0,0,0,0,0.0396084566874233,0,0.0916457944016865,0,0.0107285080097764
X601658.CH.Equity,0,0,0,0.177036311084067,0.0576457999514557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.111044512645565,0.282027344655745,0,0,0,0,0,0,0,0,0,0.0601678764984441,0,0,0,0,0,0,0,0,0.336641717763285,0,0,0,0,0
X601328.CH.EQUITY,0.0719025352471507,0,0,0.521884745238728,0,0,0,-0.045751488620595,0,-0.110066008209014,0,0,0.0193342326355042,0,0.0377505314016252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21954828797291,0,0.0711652157313761,0,0,0.173967349955188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107536439663709,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.00210126563742963,0,0.430032133217481,0,0,0,0,0.0431922336554559,0,0,0.000595064915028248,0,0,0,0.0404194567078363,0,0,0,0,0,0,0,0,0,0,0,0.214657622892734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361459631438794,0.0392936220286868,0.107370327976518,0.0432423372969192,0,0,0,0
X388.HK.EQUITY,0,0,0.382876062935484,0,0,0,0,0,0,0,0,0,0,0.00299231994756411,0,0,0.0844863743573405,0,0,0.0379114512322053,0,0,0.051679012275797,0,0,0,0,0,0,0,0,0.0733694370086958,0,0,0,0,0,0,0,0,0,0,0,0.0437940960976606,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.210472819820925,0.0879246617082033,0,0,0.0925082211454174,0,0.0103804961394405,0,0.0272989027209824,0,0,0,0,0,0,0,0.0469606574993086,0.0833152263347559,0,0.0302208984219825,0.022257954588836,0.0969421936630127,0,0,0,0,0,0,0.0642444831223253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558431472148433,0,0,0,0,6.93889390390723e-18,0,0,0,0,0
X000002.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106016394539755,0,0,0.383260343861096,0.0841401719058561,0.0424887965257877,0,0,0.162592060549895,0,0,0.0915892474124078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0190456295549677,-0.00232072717959078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210496177230131,0,0,0,0,0.0295473416992306,0,0,0,0,0.163340883769579,0,0,0,0,0.0814053428644692,0,0,0,0.116908105410556,0.280193653670696,0,0,0,0,0.134558216421396,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0949467296269455,0,0,0,0,0,0,0.199784173219971,0,0,0.0953102067389433,0,0,0,0,0,0,0,-0.098018365497986,0.241420428388608,0,0,0,0.144481214351419,0.193922946190676,0,0,0,0,-0.148254118184973,0.167742842584109,0.0120315012799669,0,0,0,0,0,0,0,0,-0.0047631897456912
X000001.CH.EQUITY,0,0,0.176531176601529,0,0,0.151000242336146,0,0,0,0,0,0.224731775589196,0,0,0,0,0,0,0,0,0,0,0,-0.103371588637184,0.113755122793147,0,0,0,-3.46944695195361e-18,0,0,0.122275652040896,0.27861312976982,0,0,0,0,0,0.00308158761974679,0,0,0,0,0,0,0,0,0,0,0,0,-0.11967189641523,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0561977493776367,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283548088469848,0,0,0,0.168299029639464,0,0,0,0,0.572191857557988,0,0.0474841531396019,0,0,0,-0.16369759955439,0,0,0,0.053101055700787,0,0,0,0,0,-0.0952379246481352,0
X600016.CH.EQUITY,0,0.0370837718712393,0,0.112791525879966,0.135923966922878,0,0,0,0,0.0691936370140157,0.125093215782179,0.175065915084103,0,0.141157092233489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528300189735822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927125921533817,0,0.0136980774267481,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.101765344410884,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.184231176120547,0,0,0,0,0.0143360757054892,0,0.0155744011804246,0,0,0,0,0,0.232957303464648,0,0,0,0,0,0,0,0.106870191849165,0,0,0,0,0,0,0.148716424658811,0,0,0
X601601.CH.EQUITY,0.0675047219171179,0,0.704158549643143,0,0,0,0,0,0,-0.104492122279434,0,-6.93889390390723e-18,0,0,0,0,0.092502287333278,0,0,0,0,0,0,0,0,0,0,0.00502129122258176,0,0,0,0,0,0,0,0,0.0201231108769022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548332996392737
X2388.HK.EQUITY,0,0,0,0,0.0281032554376489,0,0.185383372897398,0,0,0,-0.00158349165081296,0,0.203338756433182,0,0,0,0,0,0,0,0,0,0,0.384426421440693,0,0,0,0,0,0,0,0,0,0,0,0.177175375567461,0,0,0,0,0,0,0,0,0.068558657335037,-0.0205482241376198,0,0,0,0,0.0956653647897019,0,-0.035699777797714
