,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.313803165658872,0,0.000443645093028154,0,0,0.354269794343659,0,0,0,0,0,0,0,0.0209627504004194,0,0,0,0,0,0,0,0,0.173987230899361,0,0.0226128963827887,0,0,0,0,0,0,0,0,0,0,0.105799407242705,0,0,0,0,0,0,0,0,0,0,0,-0.0308022090108139,0,0,0
X601318.CH.EQUITY,0,0,0.175994156175167,0,0,0,0.0190153464640665,0,0.166962263234852,0,0,0.0173232619148624,0.0931884934478183,0,0.0460137227059188,0,0,0.0334032093955504,0,0,0.198030487733994,0,0,0,0,0,0,0,0,0,0.0127904478731329,0,0.0240460101124034,0,0,0,0,0.0472206743390387,0,0,0,0.0487332567388579,-0.0977774591460415,0,0,0,0,0.0711266011944189,0,0,0,0,0.086720374489492
X601939.CH.EQUITY,0.414119368046407,0.294295884066135,0,0,0,0,0,0.422392117745562,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0958549795390303,0,0,0,0,0,0,0.107028163346915,0,0,0,0,0,0,0,0,0,0,-0.0292108454798173,0,0,0,0,0,0,0,0,0,0,0.148847918971821,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.533012966836673,0,0,-0.0771491664632098,0.0508330641149238,0,0,0,0,0,0.00423154093803123,0,0,0,0,0.0652375045356093,0,0.158564667273925,0,0,0,0.100912682125478,0,0,0,0.0511246560918613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406732104148244,0,0.013644531173565,0.0137885393272611,0,0
X600036.CH.EQUITY,0,0.0574878749780432,0,0,0,0,0.120134683100504,0,0,0,0,-0.0658022074373426,0.0653294703775721,0,0,0.171118737034932,0,0.244176137401588,0,0,0,0,0,0.212812646031482,0,0.112770070388568,0.0497283118379381,0,0.0925081432530382,0,0,0,0,0,0,0,0,0,0,0,0.0488185910911296,0,0,0,0,0,0,-0.0995101204747495,0,0,-0.181424946532555,0,0.0261827258749673
X601628.CH.EQUITY,0.100498316453593,0,0,0,-0.0562852704700561,0,0,0,0,0,0,0,-0.0463896612889265,0,0,-0.24084723224368,0,0,0,0,0,0.0806794923783908,0,0.0873867887581623,0,0,0,0,0,0,0,0,0,0.168841320913439,0.537566674959627,0,0,0,0,0,0,0,0,0.0979489527877787,0,0,0,0,0.0260879523778298,0.0193080032213469,0,-0.0746899290308725,0.141394315733913
X1299.HK.EQUITY,0,0,-0.022509082262031,0,0,0,0,-0.0858489202226261,0,0,0.105961612060802,-0.016054189689165,0,0,0,0,0,0,0,0,0,0,0.133885561322394,0,0,0,0,0,0,0,0,0,0.0582826533038465,0,0,0,0,0.114950510898038,0,0.101868806080454,0.142307799848719,0.0848794835137533,0.122187330130691,0,0,0,0,0,0,0.298527595429687,0,0,0
X601988.CH.EQUITY,0.138735794312632,0,0.0945292311001422,0.373331102648224,0,0,0,0,-2.71050543121376e-20,0,0,0,0.223175020951719,0,0,0,0.111025104477109,0,0,0,0,0,0.0173375708700113,0,0,0,0,0,0,0,0.120458129552732,0,0,0,0,0,0.0108997149623601,0,0,0,0,0,0.00592592919110816,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.107809723600236,0,0,0,0,0,0,0,0,0,0,0,-0.122155120598368,0,0,0,0,0,0,0.228541375722706,0,0.183809607423984,0,0,0.134662990182148,0,0,0,0,-0.00980278714569917,0,0.080079653771063,0,0,0,0,0,-0.0405910115966977,0.0733626368491323,0.221465262874774,0,0.251980083843995,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.124450866004146,0.0587692690957808,-0.0151937942262562,0,0,0,0.0121927054815106,0.0591445676732793,0.144204841882072,0,0,0.114757428578305,0,0,0,0,0,0,0,0,0,0,0.0878615240260567,0,0.423292855737926,0,0,0,0,0,0.028038432555008,0,0,0,0,0.0345304175732953,0,0,0,0,0,1.73472347597681e-18,0,0,-0.105320057885924,0,0,0,-0.0974043238968551
