,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.374883172701704,0,0,0.171576716283094,0,0,0,0,0,0,0,0,0,0,0,0.0374788766355079,-0.0391257819255353,0,0,0,0,0,0,0.110481495081643,0,0,0,0,0,0,0,0,-0.00689479239276657,0.195192814953288,0,0,0,0,0,0,0,0.188747070188636,0,-0.127437628829567,0,0,-0.222139839315841,0,0,0
X601318.CH.EQUITY,-0.0214657281083467,0,0,0,0,0,0,0,0,0,0,0.0849970168347209,0,0.0683926473415934,0,0,0.352842168433846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682859130758215,0.321281492185301,-0.0512972487454072,0.237757518637855,0.0457030576220578,0,0,0,0,0,-0.10702436616087,0,0,0
X601939.CH.EQUITY,0.0803691272030076,0,0,0,0,0,0,0,0,0,0.114063528164326,0,0,0,0,0,0,0,0,0.225809543903525,0.0139632155416035,0,0,0,0,0.323612818405323,0,0,0,0,0,-0.00368019464416489,0,0,0.100253057773563,0,0,0,0.0107816217079353,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.230633997620129,0,0,0,1.73472347597681e-18,0.163351221192415,0,0,0.221278601159888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306867891915344,0.138810399918768,0,0,0,0.126292305616885,0,0,0.273095874072819,0,0,0,0,0.0150796517701385,0,0,0,0,-0.0593917303347391
X5.HK.EQUITY,0,-0.19831340995703,0,0.140613675741972,0,0,0,-0.363653514874957,-0.0126861233091417,0,0.0842198708561579,0,0,0,0,0,0,0.0907775260010882,0,0.139819185442276,0,0,0.513748696360759,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.104277720736229,0,0,0,0,0,0,0,0,0.0442264589941197,0.115958099985033,0,0,0,-0.0183935430246788,0,0,4.33680868994202e-19,-0.278574852100092,0
X601988.CH.EQUITY,0.00739881481173636,0,0.03415627551397,0.360004043999756,0,0,0,0,0,0.14220270703765,0.143069789942121,0,0,0,0,-0.057898252653888,0,0,0,0,0,0,0,0,0,0,0.144708635718105,0,0,0,0,0,0.0942985862315172,0,0,0,0,0,0,0,0,0.0994548922260989,0,0,0,0,0,0,0,0.0168728835875789,1.73472347597681e-18,0.144370411640142
X600036.CH.EQUITY,-0.000920723072798396,0.348052443109077,0,0,0,0,0,0,-0.118904384376273,0,0,0,0,0.237476109410946,0,0,0,0,0.134553446589508,0,-1.73472347597681e-18,0,0.136937636375872,0,0,0,-0.0530867147532255,0,0,-0.0990900199406411,0,0,0.168102111373598,0,0,0,0,0,0,0.21429610473751,0.0458642447693946,0,0,0,0,0,0.0666107679602487,0.0319594647141577,0,0.040662641639293,0,0
X1299.HK.EQUITY,0,0.119076005353949,0,0,0,0,0,0,0,0,0,0,0,-0.0524251740070467,0.168075367133045,0,0,0.193524918364461,0.233756594570978,0,0.180441972940462,0,0.0256693313894792,0.0511679895981542,0,0,0,0.0638514319135742,0,0,0,0,0,0,0,0,0,0,-0.211652218137357,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19
X601628.CH.EQUITY,0,0,0,0.0143355629977502,0,0,0,-3.46944695195361e-18,0,0.0172770564521423,0,0,0.0119497253829617,0,0,0,0.151557498809384,0,0,0,0,0,0.0494315782302274,0,0,0,0,0,0,0,0,0,0,0,0.0413691555974528,0,0,0,0,0.299796963591276,0,0,0,0,0,0,0,0,0,0.129960224834802,0,0
X601166.CH.EQUITY,0,0,0.0943103313364053,0,0,0.123951450106271,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.224716972260283,0,0,0,0,0,0,0,0,0,0.0732180451580237,0,0,0,0,0,0.382995114365382,0,0.229913529536738,0,0,0,0,0.00263585814068221,0,0,0,0,0,0,0,-0.0349233218856878,0,0,0,-0.107765350499199
X601328.CH.EQUITY,0.0515736532760643,0,0.0660438556841194,0,0.0932628765424542,0.388823991233929,0,0,0,0,0,0.171197779044848,0.134201865275035,0,0,0,0,0,0,0,0,0.0103047868976004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068352936677453,0,0,0.0878971761466923,0,0,0,0
X600000.CH.EQUITY,0,0.173059243939454,0,0,0.0557992540295698,0.200684139707914,0.316559798548117,0,-0.108790267620003,0,0.128949351717245,0,0,0,0,0,0,0,-0.0489112323168202,0,0,0.166912758574054,0,0,0,0,0,0,0,0.0224357332348458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541696600391766,0,0,0,0,0.0959497110746867,0.00852387470726974
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.204503871961244,0.151779194433055,0,0,0,0,0,0,0,0,0,0,0,0,0.151524747603716,0,0,0.0583146845257329,0,0,0.0573775965257654,0,0,0,0,0,0.0140237975036714,0.105540636541848,0.024845668451509,0,0,0,0.0980102593965769,0,0,0,0,0.23020738308813,0.157813981743714,0,0,0,0,0,-0.0451977811147713
X000001.CH.EQUITY,-0.0879956981593451,0,0,0,0,0,0,0,0,0,0,0,0.121622929832519,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418368917479708,-0.146474759041988,0,0,1.73472347597681e-18,0,-8.67361737988404e-19,0.227191288651392,0.210781965557728,0,0,0,0,0.309572444794166,0,0,0,0,0,0,0,0,0.0154523354619954,0,0,0,-0.151967670718807
