,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X600837.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0358461222967695,0,0.0946437699460476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095364251184047,0.453006676099327,0,0.684568757858618,-0.0684383350172172,0,0.151994112881204,0,0,0,0,0,0,0.0173545606240859,-0.250843775497947,0,0,0,0,0,0,0,0,0,0,-0.282918984200971,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.140484765535333,0,0.0064175814851301,0,0,0.0352633547777091,0,0,0,0,0,0,0,0,0,0.444754093261772,0,0,0,0,0,0,0,0,0.145961952771498,0.00515844073390677,0,0,0,0,0,0,0,0,0,0.143696887951994,0,0,0,0,0,0,0,0,0,0,0,0,0.139731571786907
X601939.CH.EQUITY,0,0,0,0.854523539930356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767428112048569,0,0,0,0,0.100680011035771,0,-0.053038025577831,0,0,0,0,0,-0.0193206510088671,0.0437089570057659,0,0,0,0,0,-0.0415859088040137,0,0,0,0,0.058960370169562,0.000159108131356758,0,0,0.0391829750537416
X601288.CH.EQUITY,0.0163826734391909,0,0.8971179436253,0,-0.0742903080125842,0,0,0,0,0,0,0,0,0,0.000960834488236379,0,0.0176973279422179,0.128042496554575,0,0,0,0,0,0,0,0,-0.0736984254122734,0.0265032812955907,0,0,0.0316536127834441,0,0,0,0,0,0,0,0,0,-0.100643843398407,0,0,0,0,0,0,0,0,0,-0.036651296812521,-0.0149825068451903,0
X601628.CH.EQUITY,0,0.0492032776640025,0.0222268549977881,0,0,0,0.294432403818903,0,0,-0.0471104049116852,0,0,0,0,0,0,0,0,0,0,0,0,0.0440908740572023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126932525799499,0,0.133964211542966,0,0,0,-0.0285432962248088,0,0.0579902485338434,0,0.0911706281575959,0,0.105483101675354,0.0872798227089282,0,0.0584510116153821
X601988.CH.EQUITY,0.0725465545243783,0,0,0,-0.278087012152898,0,0,0,0,0,0,0,0,1.0774729810724,0,0,0,0,0,-0.124060767306478,-0.00732233431949089,0,0,0.0266495566514833,0,0,0,0,0,0,0,0,0,-0.179090977399554,0,0,-0.0539419778670193,0,0,0,0,0,0,0,0,0,0,0,0,0.167285395735373,0,0.00312725776772225,0.246564708682842
X600036.CH.EQUITY,0,0,0.306105924930245,0.159614629627965,0,0,0,0.101141847751859,0.0840547901740415,-0.068079177972151,0,0,0,0,2.16840434497101e-19,0.0470048094167425,0,0,0,0.0122010790566409,0,0,0,0,-0.0188572948872525,0,0,0.0184044058806516,0,0,0,0,0,0.254201015351211,0,0,0,-0.0620468216067121,0,0,0,0,0,0,0,0,0,0.0813554454083977,0,0,0.0191141167904025,0,0
X1299.HK.EQUITY,0,0,0,0,0.200494661541383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222382100909847,0.0262292335765347,0,-0.073053565618136,0,0,0,0,0,0.0416264525280869,0.180462277265904,0,0,0,0,0,0.0730009794462103,0,0,0,0,0,0,0,0,0,0,0.408339400811895,0,0,0.10017734756995,-0.000907904228792049,0.121749569112076
X5.HK.EQUITY,0,0,0,0,-0.178345958261671,0,0,0,0,0.0979246130629619,0,0,0,0,0,0,0.382636819727662,0,0,0,0,0.157474785710694,0,0,0,0.305409096842368,0,0.107498035905178,0,0.092795201030232,0.0212259722204934,0.000522566471323366,0,0,0,0,0,0,-0.153267849388536,0,0,0,0,0.128617495224122,0,0,0,0,0,0,0.0261041640280276,0,-0.120769965553806
X388.HK.EQUITY,0,0.224698129011298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736717038102508,0,0,0,0,0.521414024929548,0.325270178542939,0,0,0,0,0,0.128152697167722,0,-0.254417369928875,0,0,0,0.0630110009063253,0,0,0.101958659159111,0,0,0,0.0208286663530656,0,-0.478142683374786,-0.00499148885283625,-0.112835089733056,0,0,0,0,0,0,-0.0703958371689392,0.0567779707117217
