,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.132370461264659,0,0.0890131526441927,0,0.0552522386154953,0,-0.0523383895183099,0,0,0,0.346301657287069,0,0,0,-0.109539809465215,0,0,0,0,0,0,0.0176023010605981,0,0,0,0,0,0.219313146991517,0,0,0,0,0,-0.0280364475674685,0,0,0,0.22590730059799,0,0,0,0,0.0448498758921953,0,0,0.0673768634315579,0,0,0,0,0.0587200934642765,0.107278221866933
X601318.CH.EQUITY,0,0,0,-0.0557838319545886,0,0,0,0,0.127449984370228,0,0.219039128080271,0,0.0385326566875126,-0.0903582919428672,0.0867080451890203,0,0,0,0,0,0,-0.0879102047336352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190719320262728,0,0,0,-0.222356640807157,0.394174772522579,0,0.156874904089142,0.154521904309608,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.187548549412683,-0.0074000574059198,0,0.315000434498817,0,0.0778653640329681,0,-0.072758264356576,0,0,0,0,0,0,0.106981615642715,0,0,-0.0234725172082667,0,0,0,0.0680058536170932,0,0,0,-0.0682286705583217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468660224035397,0,0,0.0163943560777484,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.438803727762886,0,0.144123799382034,0,0,0.147738581140268,0,0,0.028858050496829,-0.00450969305218027,0,0,0,0,-0.00472641851527541,-0.118423631046907,0.049038183402364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389583375504896,0,0,0,0,0,0,0,0,0.178495066715451,0,0,0,0,0,0,0,0,0.188870298388941,0,0,0,0
X5.HK.EQUITY,0,-0.119855362804842,0.0376006015115236,0.280296175787945,0,0,0,-0.233605071094726,0,0,0,0,0.152758155676957,0,0,0,0,0,0,0,0.545919529673209,0,0,0,0,0.278045172506359,0,-0.0225897756551117,0,0,0,0,0,0.0227218076566658,0,0,0,0,0,0,0,0,0,0,0,0,0.195889024867382,0,-0.0730262533605624,0,0,0,0
X601988.CH.EQUITY,0.207274613556344,0,0.236140133388002,0.0301870916257248,0,0,0,0,0.0775779826048961,0,0.0776433220673226,0,0,-0.275100904304208,0,0,0,0,0,0,0,0,0.0544458744823112,0,0.211792315045034,0,0,0.142906390016796,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.132106116941694,0,0,0,0,0,0,0,0,0,0.0751331420065917
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.128527553030262,0,0,0.207682254435648,0,0.127476066870615,0,0.24330257687252,0,0,0,0,0,0.00521980932847279,0,0,0,0,0,0,0,0,0,-0.0613795424981052,0.110228495515475,0,0.0290687385350198,0,0,0.0272019410231283,0,0,0,0,0,0,0,0,0,0,0.204510565387937,0,0,0.0296386398374688,0,-0.137276877044914
X1299.HK.EQUITY,0,0,0,0,0,-0.0539470784345926,0.110532268450371,0,0,0,0.118699845472317,0,0,0,-0.14145198509407,6.93889390390723e-18,0,0,0.335452752103498,0,0.259697646565207,0,0.0852611529295051,0,0,0,0,0.102459370938054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163291886114975,0,0,0
X601628.CH.EQUITY,0.0247171487165135,0.315593552635138,0,0,0,0,0,0,0,0.0120362279240894,1.38777878078145e-17,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.149181293076095,0.0664241248880724,0,0.0255350220954489,0,0,0,0,0,0,0,-0.339699815922723,0,0,0.0993053276510503,0,0.212102779629924,-0.00776498507437025,0,0.172157015839151,0,0,0,0,0,0.0793009136954494
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455021788530279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
