,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.113013337424542,0,0.0508482977592202,0,0,0,-0.0756012193835603,0,0,0,0.496006199179319,0,0,0,-0.0722164423294026,0,0,0,0,0,0,0,0,0,0,0,0,0.0561481272846158,0,0,0,0,0,0,0,0.0887698853203874,0,0,0,0,0,0.216248356562087,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0577251556120932,0,0.127409829464888,0,0,0.122796362508386,0,0.100651408183764,1.38777878078145e-17,0,-0.101425987008296,0.111035935372724,0,0,0,0,0,0,-0.0703556059820387,0,0,0,0,0,0,0,0,0,0,0,0,0.163229972852378,0,0,0,0,-0.222106037339689,0,0.315845447398587,0.175011610483557,0.1716482386224,0,0,0,0,0,0.228623080872824,0,0,0
X601939.CH.EQUITY,0.337114919402349,0,0,0.28872859994206,0,0.0969901459954127,0,-0.0381361916968917,0,0,0,0,0,0,0.140824055162199,0.0375694238049578,0,0,0,0,0,0,0,0.0696541426614511,0,-0.0741671951371816,0,0,0,0,0,0,0,0,0,0,-0.0981952574524846,0,0,0.320403061891181,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.419598512647465,0,0.104785420239349,0,0,0.208613346627579,0,0,0.0737427149950587,0,0,0,0,0,0,-0.0471569587898027,0.0573926296419401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159910857258607,0,0,0,0,0,0,0,0,0.176793915390255,0,0,0,0
X5.HK.EQUITY,-8.67361737988404e-19,0,0,0.250748508953672,0,0.109637235757286,0,-0.334996515051098,0,0,0,0,0.0549196159374538,0,0,0,0,0,0,0,0.471329629123698,0,0,0,0,0.399193856267441,0,0,0,0,0,0,0,0.0353783321892089,0,0,0,0,0,0,0,0,0,0,0,0,0.203954108867899,0,-0.10665337077676,0,0,0,0
X601988.CH.EQUITY,0.164524283695376,0,0.258543652890747,0.0372833500517675,0,0,0,0,0.11186016677144,0,0.12577216091883,0,0,-0.222801733112525,0,0,0,0,0,0,0,0,0.0482849713143957,0.197323824152623,0,0,0,0.0316182926672984,0,0,-0.0513107265709684,0,0,0,8.67361737988404e-19,0,0.032596936722332,0,0,0,0,0,0,0.114901328000023,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.1440123795169,0,0,0,0,0.16242985337441,0,0.338434071716175,0.100897311100055,0,0,0,0,0.142817439910508,0,0,0,0,0,0,0,0,0,0,0.0976475966191119,0,0,0.0311546012378834,0,0,0,0.0897440451987664,0,0.0108820513017843,0,0,0,0,0,0,0.00944638941837699,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0282730811486619,0,0,0,0.179918990824132,0,0,0,-0.144994667005528,0,0,0,0,0.295989971956865,0.304614841113343,-0.060875422846676,0,0,0,0,0,0.146130570885853,0,0,0.0865011529603452,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00797586429900939,0,0.0863300774162558,0,0,0,0,0,0.0253799355086768
X601628.CH.EQUITY,0.25781003014281,0.225085073539884,0,0,0.0199044656808688,0,0,0,0,0,0.0208312811729367,0,0,0,0,0,0,0.00292281416376626,0,0,0,0,0,0,0,0,0,0.0426417080940539,0,0,-0.00395545790726516,0,0,0,0,0,-0.026060514389933,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0313971322727746,0,0,-0.164582649653937,0,0,0.152942736584182
X601658.CH.Equity,0,0,0,0,0,0,-0.0528965928318813,0,0.0773964991058075,0,0,0,0,0,0,-0.190251596712062,0,0.0420639348164135,0,0,0,0,0,0,0,0,0,0,0,0,0.118826812590559,0,0,0,0,0,0,0.0611134482102809,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517740182205507,0,0
