,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.481527199597925,0.125296933329081,0.0324590057730543,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0755273565028762,0,0,0,0,0,0,0,0,0,0.0651941313588148,0,0,0,0,0,0,0,0,0.13180266327286,0,0,0,0,0.0144334251399088,0,0,0,3.46944695195361e-18,0.0921863541302601,0,0.096058809256952,0.139937898630553,-0.201962959189646,0,0.0648481363240019
X601318.CH.EQUITY,0,0,0.02296255734102,0.166047560018148,0,0,0,0,0.126496837288474,0,0,0.0424403229808624,0,0,0,0,0.00893556625362315,0.171537606783904,0,0,0.172656822532054,0.131108066128503,0,0,0,0,0,0,0.0669233297187837,0,0.0770227462432743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117851704022966
X601939.CH.EQUITY,0,0,0,0,0.180076528530464,0,0,0,0,-0.066625892561402,0,0.138493688193847,0,0,0.055452537631853,0,0,0,0,0.0194651682075307,0,-0.0191731865960709,0,0,0.518925504798094,-0.0339283437007966,0.160723026864431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049215281179981,0
X600036.CH.EQUITY,1.73472347597681e-18,0.158863002927517,0,0,0,0,0.0329174596918219,0.139626696273118,0,0,0,0,0.163341506710836,0,0.0128623687819948,0,0,0,0,0,0,0,0,0.238916924133837,0,0,0,0.0449899139125805,0,0.0594063727935989,0,0,0,0,0,0,0,0,0,0,0.0458588865778049,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0683713961344992,0,0.101805617493615,0,0,0.127807184251364,0,0.381786205747223,0,0,0,0.0446157507691241,0,0,-0.0269926077217632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13085160851545,0,0,0,0,0,-0.0106626266508735,0,0,0,0,0,0,0.0670755502714978,0,0,0,0.118020965144128,0,0,0,0,0,-0.0692131591416104,-0.0764171311073261
X601628.CH.EQUITY,0.100317610653587,0,0,-0.0351466473297628,0.0559399444611452,0,0,0,0,0.131723545443152,0,0,0,0,-0.0952189941377415,0,0,0,0.0598794223946541,-0.0457245291448082,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.634259374767367,0,0,0,0,0,0,0,0,0,0,0.129364302068709,0,0,0,0.147855934730418
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.155000556497079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114226675793109,0,0,-0.176882155286567,0,0,0,0.0355099433909665,0,0,0,0,0,0.0896517412909856,0,0.210498198474857,0.110447183773364,0.0334572894214601,0.13902397204063,0.0557695253891341,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.00996886907868309,0.0885977279544852,0.0926723542534502,0.153557025329849,0,0,0,0,0,0,0,0,0,0,0,0,0.277929609107816,0,0,0,0,0,0.194771658979835,0.036076851903054,0.322236574616272,0,-0.0204280741736433,0,0,0.174660780798789,-0.113384666576715,0,0,0,0,0,0,0,0.0936634553243935,0,0,0,0,0,0.0342715581576581,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0353375868792782,0,0.222305911253817,0,0.094603515727524,-0.0613122968711963,0,0,0,0,0,0,0,0,0,0.143247647235023,0,0.120828035052855,0,0,0.267045464392888,0,0,0,0.0597485250643286,-0.065033274461204,0,0,0,0,0,0,0,0.323110011952636,-0.107665586153492,0,0,0,0.111493595394274,0,0,0,0,0.0742812302349854,0,0,0,0
X388.HK.EQUITY,0,0,-0.0172638337637381,-0.148136575713563,0,-0.15806796095088,0.161389957968281,0,0,0,0,0,0,0.462589335712489,0,0,0,0,0,-0.0872506735180413,0,0.21985009705168,0,0,0,0.150375300244445,0,0,0,0,0,0.118713475941453,-0.0148664513219859,0,0,0,0,0,0,0.00760593404684379,0,0,0,0,0.00144088380894079,0,-0.0592905882061186,0,-0.0377639035048717,0,0.158142122421851,0,0
