,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0811675120940151,0,0,0,0.149101457456962,0,0,0,0,0,0,0,0,0,0.0215670447404621,0.170609678058648,0,0,0,0,0.0761039929993663,0,0,0.0410711546396702,0.0858189271616722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283824107817331,0,0,0.137911080728058,0,0,0,0,0,-0.0950799233683143,0
X002142.CH.EQUITY,0.108963050992496,0,0,0,0,0.895896690891328,-0.116384340961823,0,0,0.118396241104997,0,-0.355407218383949,0,0,0,0,0.073823772673945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218952900763695,0,0,0,0,0,0,-0.0342025685415387,0.19066288455454,6.93889390390723e-18,0,0,0,0,0,-0.0109910468314185,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0616700152959685,0,0,0.299525242457268,0.1420879448294,0,0.207109875273981,-2.16840434497101e-19,0,0,0,0.0282676700496099,0,0,0,0,0,0.0806225409498462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.343059621873308,0,0.0757875189871313,0,0.109376513570018,0,0,0,0.0370313034607229,0,0,0,0,0,0,0.0623938405174439,0.046062935138267,0.215926473120049,0,0.0566386984999375,0,0,0,0,0,0,0,-0.139613073883581,0,0,0,-0.470306209067664,0,0,0,0,0,0.129953138801188,0,0,0,0,0,0.140951399039012,-0.050893799378159,0.0122223409154719
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.196514509015735,0.0439170702585032,0.556085217878635,0,0,0,0,0.119416518716655,0.079110989187526,0,0,0.0331100855477919,0,0,0,0,0,0,0.0800031701980205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820666404641108,0,0,0,0,0,0,0,0,0,0,0.0695869135059043
X600036.CH.EQUITY,0.051328882336863,0.256598717915849,0,0,0,0,0,0.230032793996523,0,0,0,0,0,0,0.110598649222628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144033755412328,0,6.93889390390723e-18,0,0,0.0560383847879517,0.237833760575411,0.0881761517568955,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.725952758506975,0,0,0,0,0,0.137953283769014,0,0,0,0,0,0,-0.0170411910066582,0.0658345399208386,0,0,0,0,0,0,0,0,-0.0241987960192769,0,0,0,0,0,0,-0.0421870159524732,0,0,0,0,0,0,-0.0144879120799274,0,0,0,0,0,0,0,0,-0.0860458287206355,0.0166992856406646,0
X601166.CH.EQUITY,0.123439005395834,0.0124719224404634,0.454205683357142,0,0,0,0,0,0,0,0,0,0,0,0.177059187032176,0.0195401057327317,0,0.0211882224342931,0,-0.00157942751006407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108853249875901,0,0,0,0.0015042729599446,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.188118051482584,0.156777091603581,0.610042426299428,0.0901061408449338,0,0,0,0,-0.131776245901579,0,0,0,0,1.73472347597681e-18,0,0,0,0.0680937975071823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258403090424493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.298275463234954,0,0,0.21054732941719,0,0.110753016348881,0,0,0,0,-0.0774490065194048,0,0,0,0,0,0,0,0,0,-0.108019960609361,0,0,0,0.207869071302515,0,0,0,0,0,0,0,0,0,0,0,-0.0813493550817313,0,0,-0.17069991636163,0,0.157398993194667,0,0.130351077246464,0,0,0,0,-0.255032231066286,-0.273782404251017,0
X601288.CH.EQUITY,0,0,0.0954510504262318,0,0.121667128743039,0,0,0,0,-0.0665222233034398,0,0.149161433198282,0,0,0.268371329352297,0.275767279499171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821113464475963,0,0,0,0,0,0,0.0523586935911006,0.021352933473679,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0.0825229864257483,0,0,0,0.0966946374965324,0.0386242021307178,0.252767584751318,0,0.28215450477021,0,0,0,0.209589641942946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784210721631409,0,0,0,0,0.043727620727224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027974622924547,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381743056073995,0,0,0.0929507986778137,0,0,0,0.125753142865252,0,0,0,0,0,-0.10946228433045,0,0,0,0,0,0,0,-1.03281758011667,0.0118768873066334,0,0,0,0,0,0,0,0,0.390687111340172,0,0.0491598499292776,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303062351744354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367935028155956,0,0,0.16991852300817,0,0,0,0,0.0584065516299857,0,0,0,0,0,0,0,0,0,0,0.0662393314564234
X601939.CH.EQUITY,0,0,0.0273478566876168,0,0,0,0,0.149092140561867,0.13352834732617,0,0.374866727882202,0.166041088140755,0,0.0927979475984394,0,0,0.0253816918104332,0,0,0,0,0,-0.0414096551156743,0,-0.116135839429583,0,0,0,0,0,0,0,0,0,0,0.00402138962679433,0,0,0,0.0927367374440171,0,0,0,0,0,0,0,0,0,0,-0.089827939198156,0
X601988.CH.EQUITY,0.166897898293453,0,0,0,0,0,0,0.135932344063419,0,0,0.0662761752537986,0,0,0,0.21238599258155,0,0,0.351630230796895,0,0,0,0,0,0,0.103128702128297,0,0,0,0,0,0,0,0,0.110083541380661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200556031876325,0
X601998.CH.EQUITY,0,0.072662416727588,0.0489992793442523,0,0,0,0,0.0329398310041222,0.149672332098274,0,0,0.107882782265633,0.274380945365118,0.173923633156948,0,0.0663759777105436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158070923405865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115755126564432
X601658.CH.Equity,-6.93889390390723e-18,0,0.0676553646576541,0,0,0,0.242464181900622,0,0,0,0.181045823395691,0,0,0,0,0,0,0,0.114611734943439,0,0,0,0,0,0,0,0.083104571874462,0,0,0,0,0,0,0,0,0,0,0,0.0673949519109888,-0.0344224861837226,0,0,0.112480160649829,0,0,0,0,0,0,0,0.0724987544454242,0
X601916.CH.Equity,0,0.0370675103398265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380131767801015,0,0.320309916692391,0,0,0.147866818440784,-0.11794460645773,0,0,0,0,0.0195209733733576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423094700883409,0,0,0,0,0,0,0,-0.197364576763012,-0.223933331699018,0,-0.418329344653611
X11.HK.EQUITY,0,0.0236476867522278,-0.0611683289762374,0,0,0.0123382283211554,0,0,0,0,0,0,0,0,0,-0.0375117886381747,0,0,0,0,0.2772689945073,0.307275723438168,0,0.0182423278702366,0,0,0,0,0,0,0,0.0439474988511752,0,0.121978466614319,0,0,0,0,0,0,-0.0382749314071929,0,0,0.0659299533907361,0,0.149880281143959,0.0256303907805601,0,0,0,0,-0.00286107486915049
X2388.HK.EQUITY,0.0946318057507596,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387191846294986,0,0,0,0,0,0,0,0,0,0,0,0.0385037296574809,0,0,0,0.140377836486422,0,0,0,0,0,0.0465805220951373,0,0,0,0,0.378563134487268,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.100896925233223,0,0,0,0,0,0,0,0,0.742369227432811,-0.57752064097006,0,0,0.197327930751695,0,0.024611835051178,0,0,0.0676685204527759,0,0,0,0,0.0792371268898255,0,0.0665662253944046,0,0,0,0,0,0,0,0,0.0585356034537119,0,0,0,0,0.571809472336711,0,0.0787290235181052
X2884.TT.EQUITY,0,0,0,0.00120812571642036,0,0,0,0,0,0.00727748283009629,0,0,0,0,0,0,0,0,0.0620415289076765,0,0,0,0,0,0,0.448855020779331,0,0,0,0,0,0,0.411334726656849,0,-0.0169639812955767,0.0978331610941257,0,-0.203856737318871,0,0,0,0,0,0,0,0,0,0,0,0.0395382252294842,0.00436744789996117,0.0792360244822732
X2886.TT.EQUITY,0,0,0,0.0889372075477856,0,0,0,0,0.151671902154565,0,0,0,0,0,0,0,0,0,0.0425725027641429,0,0,0.185105739834956,0.168839980912128,0,0.246493665221653,0.0531290136646446,0,0,0,0,0,0,0,-0.0252448826268854,0,-0.0870507583107614,-2.16840434497101e-19,0,0,0.128478649917429,0,0,0,0,0,0,-8.67361737988404e-19,0.0935948339527419,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103845495596624,0.372893244235888,0,0.194968261688055,0,0,0.0776784282355941,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0412395915142831,0,0.0571831923070749,0,0,0.0586996400015085,0,0.0907163630551662,0,0
X2892.TT.EQUITY,-0.0650226400422487,0.0919423144846743,0,0,0,0,0,0,0,0.0866552352246638,0,0,0,0,0,0,0,0,0,0,0,0,0.429014698505567,0.086455195277849,0.525587851128163,0,0,0,0.00325012934129812,0,0,0,0,0.0395815623682472,0,0,0,0.0479292507309432,0.00319848723428312,-0.0843542170075876,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,-0.0810487165659898,0,0,0,0,0,0,0,0,0,0,0,0.2300187714995,0,0,0,0,0,0,0,0,0,0,0,0.0108905902076177,0.150995262472393,0,0,0.0252133045627988,0.357598127745839,0.0256888693633604,0,0.0692247263174823,0,0,0,0.0651953267210576,0,0,0,0,-0.0682531673093552,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0.0409173977654377,0,0,0,0,0,0,0,0,0,0,0.0121539355025071,0,0,0,0,0,0,0,0,0,0,0.296147267975067,0.0210937053022147,0.0773212120422339,0.222447822010538,0.0236399106695266,0,0,0.0274907917637402,0.178173418172841,0,0,0,0,0,0,0,0,0,0.03576365222743,0,0,0,0,0
X002736.CH.EQUITY,-0.024599377521085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107786740508301,0,0,0,0,0,0.153329476388606,0,0,0,0.140676958462333,0,0.108903438418504,0.200231844942867,0.113363136532396,0,0,0,-0.0692816805722012,0,0,0,0,0,0,0,0,0,0,-0.159774837236166,0
X300059.CH.EQUITY,0,0,0,-0.0940693888324116,0,0,0,0,0,0,0,0,-0.112190201284845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159626575372802,0,0,0.368392334772245,0,0.010034868796856,0,0,0.172822624586097,0,0,0,0,0,0,-0.00913386631856605,0,0,0,0,0,0.10046311123602,0,0,-0.0591452391688513
X600030.CH.EQUITY,0.0267504163905701,0,0,0,0,0,0.0452577819428283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101655985802275,0,0,0,0,0,0,0,0,0.0944451861801936,0,0,0,0.160808129079627,0.350266947071028,0,0.225559448540844,0,0,0,0.0105313297661486,0,0,0.00628154100269265,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0286156414265855,0,0,0,0,0,0,0,0,0,0.116129252488555,0,0,0,0,-0.00100039672051987,0,0,0.373985193150899,0,0,0,0,0,0,0,0.00652136882931886,0.368138007627931,0,0.275995212462981,0,-0.150071695217849,0,0,0,0,0.00549580613323764,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0128588738948563,0,0,0,0,0.0478780710963781,0,0,0,0,0,0.281481149860394,0,0,0,0,0.176778369071903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122520955813062,0,0,0,0,0,0.0399290262503863,0.0237334405072345
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187159637180228,0,0,0,0.0548524209303871,0,0.364667847261118,0,0,0,0.223344321115167,0.122203551093352,0,0,0,0,0,0,0,0,-0.0261894613139727,-0.138245234765918,0,0.0255373508854565,0.0601507671799695,0,-0.0173934349148687,0
X601211.CH.EQUITY,0,0,0,0,0.175956702584165,0,0,0,0,0,0,0.0518137654553619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699442482166325,0,0.240380371568808,0,0,0,0,0,0.197341265113988,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.13981171934481,-0.106750953901434,-0.0941102833076939
