,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.00954046431704097,0,0,0,0,0,0,0,0.294053959319099,0,0.0771101859830533,0,0,0,0.259476342882859,0.0199323176922753,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.261896368310726,0,0,0,0,0.1401271708224,0.22322368944407,0,0,0,-0.0165936925636466,0,0,0,0,0,0,-0.00879779526628756,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.0917106307022868,0,0.437360687384283,0,0.251078101190397,0,0,0,0,0,0,0,0,-0.138751018386606,0,0,0,0.120907931985576,0,-0.146849611012983,0,-0.055173836362467,0,0,0,0,0,0.0685640487695574,0,0.155113101118635,0,0,0,0,0,0,-0.0600506745422927,0,0,0,0.112585131444611,0,0,-0.113041410035203,0,-6.93889390390723e-18
X002958.CH.EQUITY,-0.017364777946664,0,0,0,0.232550971044223,0.0221011677466599,0,0,0,0,0,0,0,0,-0.0794435293760724,0,0,0,0,0,0.389577211847276,0,-0.0361570288095832,0,0,0,0,0,0,0,0,0,-0.110495436000912,0,0,0.199240114689591,-0.233484807728779,0.216586954384595,0,0,0.159678965141429,-0.255231959245286,0,0,6.93889390390723e-18,0,0,0.175929481842411,0,0,0,0.25830324628437
X600000.CH.EQUITY,0.207462251683507,0.0371876204415676,0,0,0,0.355931156495772,0,0,0,0,0,0,0,0,0,0,0,0.12746737370942,0.0576583868926438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875705503664467,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0491010374404522,0
X600015.CH.EQUITY,0,0,0,0,0,0.0118046866888437,0,0,0,0.129273871411492,0,0,0,0,0,0,0,0.248949915520353,0,0,0,0,0.0685995591632684,0,0,0.0547956854779284,0.142329224542685,0,0,0,0.0698948429097345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0252462530562012,0.437268574432435,0,0,0.283411798754104,0,0.0611898911181011,0.0166787679554758,0,0.0805556047504914,0,0,0,0,0.0259623967272209,0,0,0,0.0883594401638436,0,0,0,0,0,0,0,0,0,0,0,-0.0867547349796468,0,0.144517561421912,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.236918513491082,0.302863589826188,0.00870240391149488,0,0,0,0,0,0,-0.00526324480405334,0,0,0.201525861630767,0,0,0,0,0,0,0,0,0,0,0.000493324302671973,0,0,0,0,0,0,0,0,0,0,0,0,0.155568342857779,0.149769850652364,0.0266113336034829,-0.0610793892622862,0
X600919.CH.EQUITY,0,0,-0.0499276696950188,0.020679660361252,0,0,0,0,0,0,0.144002367522251,0,0,0,0.114315312061783,0,0,0,0,0,0.0328013817511038,0,0.461079635477388,0,0.199583038696614,0,0,0,0,0.106349780526839,0,0,0,0,0,-0.0433597745536292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202146142744471,-0.223136400671742
X600926.CH.EQUITY,0,0.110137471515395,0,0,0,0,0,0,0,0,0,0.653694669260898,0,0,0,0,-0.255935081686273,0.0187959084613234,0,0.0661102151268271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731717559627242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600928.CH.EQUITY,0,0,0.077702013223279,0,0,0,0,0,0,0,0,0,0,0,0.0617917270654095,0,0,0,0,0,0,0,0.151001745674959,0,0,0,0.407042901231732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20644527720877,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.0515780374256452,0,0,0.156933431569564,0,0.243945991975747,0.162110812718759,0,0,0,0.00675182603028263,0,0.0512618999730588,0,0,0,0,0,0,0,0,0,0.0868780894022086,0,0,0,0,0,0,0.0298011425998484,0,0,0.0114246807788171,0,0,0,0,0,0,0,0,0,-0.0205702111548331,0,0,0,0.246487165534728,0,0,-0.111422186439605,0
X601166.CH.EQUITY,0.452670458962894,0,0,0,0,0,0.214832320752167,-0.0167003189633635,0.289188201427927,0,0,0,0,-0.0968088205403414,0,0,0,0,0,0.134116664724087,0,0,0,0,0,0,0,0,0,0.136340692179242,0,0,0,0,-0.0667087297084222,0,0,0,0,0,0,-0.00128236584945473,0,0,0,0,0,0,0.0287293347439843,0,0,-0.140912572831879
X601169.CH.EQUITY,0,0,0,0,0,0.672789364803795,0.00261997530663211,0,0,0,0,0,0,0,0,0,0,0,0.023151441546529,0,0.0813600435274482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171777854371582,-0.0823131748899297,0,0,0,0,-1.38777878078145e-17,0.230284276054586,0,0,0,0,-0.188056927920101,0,0
X601229.CH.EQUITY,0.00548835412978558,0.0564444670693891,0,0,0.283440421912464,0,0.160063702178399,0,0,0,0.241990406846354,0,0,0,0,0,0,0.0362397313082552,0.0147713680466688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741208549427121,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0487312566723542,0,0,0.0443517607406911,0,0.0214213759640342,0,0,0,0.0227961869811343,0,0,0,0,0,0,0.174576595810399,0,0,0,0.150636268297427,0.475048102426463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01665294332911,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0675283508775847,0,0,0.169836701817615,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.166748427546357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607352213261608,0,0.0182840570079311,0,0,0,0,0.209370509433198,0.0309491447524479,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0.0153317531945963,0.0286733516119772,0,0,0,0,0,0,0.16378220468401,0,0,0,3.46944695195361e-18,0,0.32140374826329,0.203094338567023,0,0.107115460630724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229266728622946,0,0,0,0,0,0,0,0.0224717235652109,0,0,0,0.0658607796958864,0,0
X601577.CH.EQUITY,0.0349571476543159,0.206443461056644,0,0.151062378050432,0,0,0,0.00746598733513979,0.111260765011705,0.083535742210277,0,0,0,0.222179863989475,0,0,0,0,0,0.0916040021920211,0,0,0,0,0.115722547115604,0,0,-0.0338245384211194,0,-0.036088841994387,0,0.0533193376005506,0.0553167775487853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362229730846115,0,0
X601818.CH.EQUITY,0.167749629257617,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238533996165199,0.225478443354906,0,0,6.93889390390723e-18,0.0646288341497116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126498950779168,0,0.074233865835579,0.0238801503305544,0.0932140391949008,0,0.0755910475805697
X601838.CH.EQUITY,0,0,0,0,0,0,0.00733916913855911,0,0.3462307005412,0,-0.299200754919783,0.188228452442178,0,0,0,0,0,0.18525932863501,0,0,0,0,0.254188039491446,0,0,0,0.086939941999502,0,0,0,0,0,0.0393586766307373,0,0,0,0,0,0,0,0,0,0.0129205744250511,0,0.0434879196630407,0,0,3.46944695195361e-18,0,0,-0.106119144972486,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0970082137809304,0,0,0,0.706339691399718,0,0,0,0,0,0,0,0.00948609764017148,0,0,0,0,0.195431482699471,0,0,0,0.0716302209915026,0,0,0,0,-0.0299785833182299,0,0,0,0,0,0,0,0,0,0.10347429570536,0,0,0.0646632656109184
