,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.0496315384110955,0.177888070751923,0.026516138907939,0,0,0.1666986520153,0,0,0,0,0,0.036055912925236,0,0,0,0,0,0.164029692409702,0,0,0,0,0,0,0.0288666355704971,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00305690068786764,0,0.0933901642519665,0.151617379662138,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.133174962614124,0.0347697048052525,0,0,0.333238345850719,-0.0103769972007047,0,0,0,0,0,0,0.340131641426141,0,0,0,0,0,0,0,0,0,0,0,0.0226579681439416,0,0,0,0,0,0,0,-0.0650249108923144,0,0,0,0.176631146293175,0,0,0.112972038131686,0,0,0,0,-0.00792192429429746,0.0922062525705169,0.0516010184516348
X600000.CH.EQUITY,0,0,0,0.22752900923494,0,0.06020606560131,0.0490395041397942,0,0,0,0,0.401257582681846,0,0,0.0879249566385521,0,0,0.133090225977563,0.00702532015414622,0.114088667643684,0,0,0,0,0,0,0,0,0,0,-0.0102379277445532,0,0,0,0,0,0.0811531726323813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861147185108006
X600015.CH.EQUITY,0,0,0.247225378536708,0,0,0,0.0295961739780093,0,0,0,0.0658698810217851,0.13729037779214,0,0.0105899420840937,0,0,0,0,0,0,0,0,0,0.244777087333724,0,0.0212982872564533,0,0,0,0,0,0.0182086832111297,0,0,0,0,0,0,0,0,0.409377627545086,0,0,0,0,0,0,0,0,-0.189057795825796,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449406559163109,0,0,0,0,0,0,0.361835950089933,0,0.00503377452105548,0,-1.73472347597681e-18,0.0179519363948434,0,0,0,0,0,0.0722375462754135,0,0,0,0.0103494003935612,0,0,0,0.0676812377611979,0.0500041775844596,0,0,0,0,0.01193618955474,0,0.051180052604666,0,0.12406396863972
X600036.CH.EQUITY,0.487416535556333,0.0433268490892818,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.0208099086850909,0,0,0,0,0,0.00130575469047854,0,0,0,0,0.289848983209893,0,0,0,0.146852934338904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137979989974769,0,0,0,0,0,0.0381728898683627,0,0,0.15192091608649,0.0743914117733844,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.521722845811396,0,0,0,0,0,0,0,0,0,0.0506809727673325,0,0.112764820833334,0,0,0,0,0,0,0,0,0,0,0,0,0.0600695950536487,0,0,0.160879794563689,0,0,0,0,-0.0716593158261774,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.074839027148966
X600926.CH.EQUITY,0,0.219159795800357,0,0,0,0,0.469888317862773,0,0,0,0,0,0,0,0,0,0,0.193886440937052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186145971407661,0,0,0,0,-0.0257453031323553,0,0,0,0.137962891820782,0.051143483706529
X601009.CH.EQUITY,0,0,0,0,-0.0885244156268386,0,0.226058755998333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367823341348614,0,0,0,0,0,0,0,0,0,0.106883929134342,0,0,0,0,0,0,0.370552639309405,-0.0116079539350302,0,0,0,0,-0.2338758978414,0,0,0,0,0
X601166.CH.EQUITY,0,0.251769380506743,0.179004002665851,0.218821564956194,0,0.0373161108381548,0,0,0.0155954255631462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111192722128222,0,0,0,0,0,0.054827153888942,0,0,0,0,0,0,0.181952903116779,0.0441500924988917,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.312600712610647,0,0,0,0,0,0,0.232379997428078,0,0.106977971056834,0.00967554327569952,0,0.245384138632053,0,0,0,0,0,0,0.112432400052113,0,0,0,0,-0.104928882414224,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0352772245367241,0
X601229.CH.EQUITY,0,0,0.215749384079668,0.12240482202511,0,0,0,0,0,0,0.201676743198527,0,0,0,0.0315847166367095,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243357713106366,0,0,0,0,0.0815938834974069,0,0,0,0,0,0,0,0.000226970123280548,0,0
