,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0302907399823385,0,0,0,0.412935712686074,0.278223014695432,0,0.273508048210703,0.0621045413727886,0,0,0,0,0,0,0,0,0,0.0592683883404797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115261503361689,0,0,0,0.128368363486006,0,0,0,0,0.141571650487204,0,0,0,-0.24624100463214,0,0
X002142.CH.EQUITY,0.0413308803530151,0,0,0.20799127006972,0,0.44851042466731,0,0,0,0,0,-0.271639584720816,0,0,0,0,0,0,0,0,0,0,0.129744078479482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260062349367003,0,0,0,0,0,0,0.304942354291969,0.0774285307128804,0,-0.279690456853875,0,-0.0284649155673735,-0.0423002570008864,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.0787133459585236,0.0422361803807341,0,0.0400556317411353,0,0.457432212789243,0,0,0,0,0.0138371117909435,0,0,0,0,0,0,0.0379553625850917,0,0.0783797934504196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890573541693234,0,0,0,0,0,0,0,0.0134947155314877,0,0
X600015.CH.EQUITY,0,0.032469888356632,-2.77555756156289e-17,0,0,0,0,0.187952309930379,0,0.147547865832133,0.0898343186375461,0,0,0,0,0,0,0.0342217109620878,0,0,0,0,0,0,0,0,0,0,0,0.0514511786482618,-1.73472347597681e-18,0,0,0,0,0,0,0.14288208831782,0,0,0,0,0,0,0.105959483232017,0,0.22258492924533,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.164916195268189,0,0,0,0,0.0601473242531749,0,0,0.0638142306419495,0,0,0,0,0,0.00108888144655551,0,0,0,0,0,0,0,0,0,-0.338082140687933,0,0,0.0954266221036589,0.977640194081606,0,-0.17076180880785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.170283265190352,0.244332629756734,0,0,0,0,0,0.140389441792897,0.058738094699006,0,0,0,0,0,0,0.240401384965063,0.0974959797831755,0,0,0,7.06790827781899e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691789694469136,0,0,0,0,0.225360558698643,0,0,0.00965518717790425,0,0
X600926.CH.EQUITY,0.0103859483733424,0.276665343257633,0,0,0,0,0,0,0.0221248778392456,0,0,0,0,0,0.171834782530465,0,0.188393833530727,0,0,0,0,0,-0.0283592822340402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136634408341962,-0.0239699292301723,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.186403691803836,0,0,-0.244128317615405,0,0.120915120790892,0,0.0501947929671812,0.309719952594834,0.143731317568636,0,0,0,0.108382902534634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862111427569398,0,0,0.107829605924297,0,0,0,-0.152207430113307,0.0835055837775388,0.0726591841174394,0,0,0,0.0475362332867211,0,0,0,0,0
X601166.CH.EQUITY,0.152747348202209,0.00515783345709133,0,0.159707362635244,0,0,0.158405057047142,0,0,0,0.0786414491429257,0,0,0,0.2682066872385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239464518103682,0,0,0,0.0216332724634179,0,-0.0775895104690188,0,0,0,0,0.0771735784128597,0.000194866362782897,0,0,0,0,0,0,-0.0333690967466157
X601169.CH.EQUITY,0,6.93889390390723e-18,0,0.101947235905477,0,0,0,0,0.0139589911848341,0,0.269698724582666,0,0.103735271186549,0.0102761998382422,0,0,0,0.181827080837439,0.0739113928932751,0,0,0,0,0,0,0.0767878143327841,0,0,0,0,0.0569709747450481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
