,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.206827961667084,0,0,0,0,0,0,0.095484684035942,0,0.198434620388482,0,0,0,0,0,0,0,0,0.133982036069847,0,-0.224835628111098,0,0,0,0.257182742693621,0,0,0,0,0,0,0,0.101457511439648,0.241632842341244,0,0,-0.287020665820699,0.104247504124188,0,0,0,0,0,-0.060213972860847,0,-0.00301493720786728,0,0,0,-0.0534036329207823
X002142.CH.EQUITY,0.210351499373698,0,0,0,0,0.237544341495908,0,0,0.0147050923750833,0,-0.0811318687332676,0,0,0,0,0,0,0,0,0,0,-0.0600272162577563,0,0,0,0,-0.061779297752079,0,0,0,0,0.121969385693394,0.163343750449777,0,0,0,0,0.0022593619645003,0,0,0.00665922374588299,0,0.0523822109906336,0,0,0,0,0,0,-0.0633992382580849,-0.225245610888182
X600000.CH.EQUITY,0.0226097265500175,0,0,0,0.0630482393544494,0.146451665690285,0,0,0,0,0,0,0.42009523402605,0,0.106518345002806,0,0,0,0,0.04962909692623,0,0,0.0378275515232595,0,0,0.19588880921867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195613668688354,0,-0.0441183135816646,0,0,0,0,0.0925337405410185
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.191102649168304,0.0143562546540556,0,0,0,0.362868059120491,0,0,0.0566150021657275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125734035980442,0.0484965985259802,0,0,0,0,0,0,0,0.09374656686284,0,0,0,0.0235659831202524,0,0,0,0
X600016.CH.EQUITY,0,0.0330137640169091,0.121266325096424,0.140630602503978,0,0,0,0,0,0,0.111411346525187,0,0.198599368186029,0,0,0,0,0,0,0,0,0,0,0,0,0.0296845420406408,0,-0.0939054755037281,0.142065244406262,0,0,0,0,-6.93889390390723e-18,0.160134149414062,0,0,0,0.0977248983416492,0,0,0,0.03035605297023,0.0114535258324448,0,0,0,0,0,-0.126555717629501,0.0137156384141497
X600036.CH.EQUITY,0.0328613449082497,0.12973592216662,0.401171860056339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580176648650973,0,0,-0.056332579902177,0,0,0,0,0,0,0,0.037107946883874,0,0.00176093035163727,0.0387876435738626,0,0,0.157527460954005,0,0.0805540927998808,0.212151229390918,0,0.0526591949416348,0,0.0270556095443701,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.226219273138304,0,0,0.0340525730263842,0,0.196836964414138,0,0,0.0596394294417879,0,0,0,0,0,0,-0.039830950896911,0,0.0278820818056229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225503772859222,0,0,0,0,0,0
X601009.CH.EQUITY,0.116217481408709,0,0,0.487274835560659,0,0,0.119992629429138,0,0,0,0,0.102761479597895,0,0.0253253145537164,0,0,0,0,0,-0.00834353678976017,0.0953999810125684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268358181540464,0,0,0,-0.16510870759912
X601166.CH.EQUITY,0.186617820645603,0,0,0,0,0.146311383674094,0,0,0,0,0,0,0,0,0,0,0.15244704011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170389131518996,0,0,0,0,0,0,0,0.0081764437950475,0,0,0,0.0944552791405508,0.477114985977745,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0231756535214992,0.0704296597674623,0.20667169244594,0.45221977768196,0,0,0,0,0,0,0,0,0.263804438620289,-0.0288556846332493,0.0623267301531291,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.087933600136824,0,0,0,0,0,0,0,0,0,0,0.00612646750769539,0,0,0.0917270110798997,0,0,0,0,0,0,0,0.0758553207150144,0,0
