,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.216321818263623,0,0.0542052759149761,0,0,0,0.00541079782084222,0,0,0,0,0,0,0,0,0.10038951835769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015951071040933,0.110359178790643,0,0.185446419754466,0.148522981150519,0.0623706758923338,0,0,0,0.00074429877312852,0,0,0
X002142.CH.EQUITY,0.106425000842536,0,0,6.93889390390723e-18,0,0,0,0.40989596264191,0,0,0,0,0,0,0,0.0710468624577829,0,0,-0.0276359136259254,0,0,0,0,-0.0139046021331918,0,0,0,0,0,0,0.0404968832216774,0,0.241383705178976,0,0,0,0,0,0,0,0.0949731162467924,0,0,0,0,0,0.00990067890076393,0,0,0
X600000.CH.EQUITY,0,0.0058223022410243,0,0,0,0.186282975088766,-1.73472347597681e-18,0.0173657218496886,0.214132686812634,0,0.281661153455587,0,-1.38777878078145e-17,0,0,0,0.053498328598913,0,0.0492481102021739,0.0958893466617221,0,0,0.00739847263208716,0.00647033622732698,0.038088534066283,0,0,0,0,0,0,0,0,0,0,0,0,0.0428611888077862,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0444490627553124,0.197581902256606,0,0,0,0,0,0,0,0,0.0843061670496473,0,0.0431659145249117,0.286176221297121,0,0.121432487279711,0,0,0,-0.0456151161843898,-0.0265160360881146,0,1.38777878078145e-17,0,0,0,0,0,0,0.327039797842595,0.0670592221472421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860018661241924
X600016.CH.EQUITY,0,0.0530077724095391,0,0.269660191455445,0,0,0.0198928727877872,0,0.186253754253087,0,0,0.113194164562794,0.0890345233565033,0,0.100207729644037,0,0.0574646597190771,0,0,0,0,0,0,0.0755511197453211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.631682644315623,0,0,0.180865089227401,0,0,0,0,0,0,0,0,0,0,0.0926001573845669,0,0,0,0,-0.0752912273085876,0,0,0,0,0.0532483869799933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211219793833675,0,0,0.0207287162988534,0.0195042279211654,0,0,0.0420178037961113,0,0,-0.00921229411456243,0.0713006743707731
X600919.CH.EQUITY,0,0,0,0.0273350660439399,0,0,0,0.256141307305541,0,0,0,0,0,0,0.119831549339167,0,0,0,0,0,0,0,0.00755135244259125,0,0,0,0,0,0,0,0,0.18157011138923,0,0,0.337168006561953,0,0,0.0765245242700165,0,0.00806953372182873,0,0,0,0,0,0,0,0,-0.0736663147247788,0
X601009.CH.EQUITY,0,0,0,0.060133225423998,0,0,0,0,0.555288685894454,0,0,0,0,0,0,0.0126741161777435,0,0,0,0,0,-0.0508855942537359,0,0,0,0,0,0,0,0,0,0.12868842340953,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138654561284197,0,0.166095661928995,0,0
X601166.CH.EQUITY,0,0,0.139026297208143,0,0,0.116612921104362,-3.46944695195361e-18,0,0,0,0,0,0,0.125698203810869,0,0.196049671639512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476046400045716,0,0,0.0309108630669204,0.0757340248877089,0,0,0,0.151857878491234,0,0,0
X601169.CH.EQUITY,0,0,0,0.0197770551100237,0,0,0,0,0,0,0.101763166843429,0.139396483037699,0,0,0,0,0,0.145303214002044,0,0,0,0,0,0,0,0,0.137775242421138,0,0.0707008748897813,0,0,0.0532245067783578,0,0,0,0,0,0,0,0,0.0651582822646411,0,0.0826757143381519,0,0,0.0977010200546393,0,0,0,0
