,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.26395043096862,0.215761705731966,0,-1.38777878078145e-17,0,0,0.217529695436378,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122647655149095,0,0,0,0,0,0,0.0791261995255516,0,0,0,0,0.036067631877355,0,0,0.150354614515896,0,0.0315847551922551,0
X002142.CH.EQUITY,0.249642711951469,0,0,0,0,0,0,0.197765286948322,0,0,0,0,0,0,0,0,0.0600884788580972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092448052786284,0,0,0,0,0,0.0325339406740507,0,0,0,0,0,0,0.117865561496726,0,0,0,0,0.234687357979038
X600000.CH.EQUITY,0,0,0,0.0811068596804032,0.242324664018005,0,0.166226754774602,0,0,0.0741714062533932,0.114839018345376,0,0.034186579317175,0,0,0,1.38777878078145e-17,0.116914372739656,0,0.0470868483204137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0622667154356682,0.11016375538642,0,0,0.127125443731447,0.0524654155109146,0,0,0.202990980868052,0,0,0.0564903639700182,0,0.050850796806632,0,0,0,0,0.0869015558899438,0,0,0,0,0.260795228980767,0,0,0,0,0,0,0.0356482273057291,0.0814823772825705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010604294607518,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.243102896575363,0,0.079449309910057,0.404324082778169,0,0,0,0.179987262909242,0,0,0.0900424514816715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0790145826354684,0,0,0,0,0,0,0.285162196966564,0,0,0,0,0,0,0,0,0,0.0412180314797269,0,0.00509024269691411,0,0.0368117507022105,0.183927806478951,0,0,0,0,0,0,0,0,0,0.11400040070357,0,0,0,0.0819870771210228,0,0.00334446696309207,0,0.0697412385599075,0,0,0,0,0.0510428012360005,0.108324186496313,0,0,0,0
X600919.CH.EQUITY,6.93889390390723e-18,0,0,0,0.26865996860513,0,0,0.328363830169414,0,0.133899431816727,0,0,0,0,0,0,0,0,0.00624409208548127,0,0,0,0,0,0,0,0.179335740937973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357251273018397,0,0,0,0,0.0141181148906709,0,0,0.0739433668022327
X601009.CH.EQUITY,0.208873613501725,0,0.106438067073818,0,0.146145071312942,0,0,0,0.0259835590010805,-3.46944695195361e-18,0.0612355409100706,0.0860549953225826,0,0,0.0167026153068701,0,0,0,0,0.201193868469984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106520430739981,0,0,0,0,0,0,0,0,0,0,0.0733140069061931,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0839997587384839,0,0,0.192970587473492,0,0.281644451014652,0,0,0,0,0,0,0.273647972012424,0.108182699524313,0,0,0,0,0,0,0,0.0412490969344867,0.0533956476427765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.0487038551235521,0,0,0,0.0549593179148368,6.93889390390723e-18,0,0.362887459609189,0,0.0705953500956389,-2.71050543121376e-20,0,0,0,0.254614728439981,0,0,0,0,0,0,0,0,0.0783013051198537,0,0,0,0,0,0,0,0.0273559505803005,0,0,0,0,0.00447035425631969,0,0,0.0858852748617296,0.0155847558453569,0,0,0,0,0,0,0,0
