,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0.42760027086881,0,0,-0.0931035128830857,0,0,0,0,0,0,0,0,0,0,-0.122974285608765,0,-0.25832781886292,0.0578593375013836,0,0,0,0,0,0,0,0,0.095572685728044,0.167602191555735,0,-0.0577727243941079,0,0,0.490262637801496,0.10409000959497,0,0,0,0,-0.100934805580118,0,0,0,0.185180761153495,0
X002142.CH.EQUITY,0.11364679786914,0,-0.0281764769866123,-0.191971276672092,0,0.321738826664575,0,0.246248654198503,0,0,0,0,0,0,0,0.00507825713493612,0,-0.00662140691818465,0.0880157977858492,0,0,0,-0.101474695211557,0,-0.119015098983882,0,0.00960472728578725,0,0,0,0,0,0,0,-0.246742874486125,0,0,0,0,0,0,0.35514590244906,0,0.259707530597961,0,0,0,0,-0.041679265308186,0,0,-0.0646649276536891
X600000.CH.EQUITY,0.139873918879012,0,0,0,0.00241228344708214,0,0,0,0,0,0,0,0.542808263920876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203797956272672,0,0,0.0185965299587828,0,0,0,0,0,0.0357805854063328,0,0.0356173434394555,0,0,0,0,0,0,0,0,-0.053508071718276,0,0,0,0.0330983324259855,0.121699205096315
X600015.CH.EQUITY,0,-0.0550138906457688,0,0,0,0,0.207235699734561,0,0,0.300062372080695,0.00436411238436908,0,0,0,0.151326225963946,0.0792587281131805,0,0.0428859571810577,0,0,0,0,0.0163511653496858,0,0,0,0,0,0,0,0.0331695668849672,0,0,0,0,0,0,0,0,0.0415085873323097,0,0,0,0.168904008470548,0,0,0,0.0850730232095337,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.206784765003505,0,0,0.158635448345051,0,0,0,0.0451110718372061,0,0.129862163807901,0,0,0,0.112382938747891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.179829845368453,0,0,0,0,0,0,0.167525350842575,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.157861344792475,0.0509773908544015,0.318085759967525,0,0,0,0,0,0,0,0,0,0.0847753751555515,0,0,0,0,0,0,-0.0497151385822991,0.0456483204768566,0,0,0.0180474582815751,0,0,-0.00591283996559336,0,0,0,0.0655836050601214,0,0,0,0,0,0,0.015946347054523,0.0755363695334926,0,0,0,0,0,0,0,0.0459125511137676,0,0.257731778009264,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.0938290548392714,0,0,0.062039511576834,0,0,0.0750811382718073,0,0.204290860107733,0,0,0,0.0311910773913823,0,0,0,0,0,0,0.0488772557707718,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497987694330019,0,0,0,0,0,0,0,-0.0515523772027187,0.0221997495573479,0,0.0379346376366391
X601009.CH.EQUITY,0.138250456930185,0,0,0.383034755913384,0,0,0.0232003910274952,0,0,0,0.0615025197684847,0.144415054424615,0,0,0,0,0,0,0,0,0,0,0.0641622668672584,0,0,0,0,0,0.0246277179659094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566932479530635,0,0,0.0523822745868388,-0.131772721637622
X601166.CH.EQUITY,0.0696820220371481,0,0,0,0,0.429059692751196,0,0.0106240745172293,0,0,0,0,0,0,0.283286797783109,0.00320087577986396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00681349516416276,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.126903179290122,0,0
X601169.CH.EQUITY,0,0,0.196102164509458,0.336677485474134,0,0,0,3.46944695195361e-18,0,0,0,0,0.335639348686437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528674740518863,0,0,-0.0425792988794452,0,0,0,0,0,0.0617258473810612,0,0,0,0,0,0.043060892862252,0,0,0.210042569395456,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0904712320979244,0,0,0.256280392352166,0,0,0,0,0,0,0,0,0,0,0.41493198904902,0,0,0,0,-0.205981481715509,0,0,0,0,0,-0.103438781531792,0,0,0.127684601390432,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.163998268732635,0,0,0,0,0,0,-0.0461003910299695,0,-0.101609899215314,0,0.031119375965962,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.113909333326433,0,0,0.318625322447709,0,0.182754824727216,0.297868371204238,0,0,0,-0.0402872969881496,0,0.127339102855674,0,0.00632010122519972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143902195844432,0.047346501509953,0,0,0,0,0,0,0,0,-0.127119587437298,-0.0539463856567199,0.0754897383520167
X601328.CH.EQUITY,0,0,0.571339759102211,0,0,0.029898472465283,0,0,0,0,0.153012583015861,8.67361737988404e-19,0,0,0,0.0254283875405129,0.1104000000488,0.0352264766373578,0,0,0,0,0,0,0,0,-0.0536359411153674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0.0931362982053751,0,0,0,0,0.0648268871580608,0,0,0,0.01240341603308,0.423486530625581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092471343653309,0.176794068569392,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.199148036851376,0,0,0,0,0,0.144264990349952,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.391300645252872,0,0,0.0950014688420119,0,0,0,0,-0.0390463452413017,-0.105849122279731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334580782953352,0,-0.0484957685585384,0,0,0,0,0,0.179318146881254
X601939.CH.EQUITY,0.0691473935096295,0,0,0,0,0,0,0,0,0,0.480538517060905,0.15468301330786,0,0.307481918667676,0,0,0.102437488273856,0.176501102811689,0,0,0,0,-0.0932820210668087,0,0,0,0,0,0,0,0,0,0,-0.00739108484354463,0,0,0,0,0,-0.0373771445869455,0,0,-0.0220873346229064,0,0,0,0,0,0,0,0.0283453251509563,0
X601988.CH.EQUITY,0,0,0,0,0.0213239345732001,0,0,0,0,0,0,0.0569281071908544,0.0422089866309563,0.196567348196279,0,0.366980412315523,0,0,0,0,0,0,0,0,0,0.106451329819482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178932810119538,0,0.0684758802684832,0.0759100915391722,0.0556902146066547,0,0,0,0.087670405866337,0,0
X601998.CH.EQUITY,4.33680868994202e-19,0,0,0.256755172426051,0.252789713436792,0,0,0.0400758541988106,0,0,0,0,0.0586119476999095,0,0.0476476488360192,0.0668673570403231,0,0,0,0.0860557249591965,0,0,0,0.0784531881271465,0,-0.0153711083480671,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546490651743337,0,0,0,0.0395719978432023,0,0,0,0,0,0,0.00301711520619848,0
X601658.CH.Equity,0,0,0,0,0.0834603217597675,0,0,0.0540685316541793,0,0,0,0,0,0,0,0,0,0,0,0.717453244410389,0,0,0,0,-0.0253113384798912,0,0,0,-0.148863311738844,0,0,0,0,0,0,0,0.100325018653935,0,0,0,0,0,0,-0.0425675662743586,0,-4.33680868994202e-19,0,-0.0199408398576995,0,0,-0.902049181952444,0.125746791156715
X601916.CH.Equity,0,0,0,0,1.38777878078145e-17,-0.122020160649526,-0.0304180894615596,0,0,0,0,-0.0277398047125999,0,-0.20292998101187,0,0,0.564345734436256,0.221460997570352,0,0,0.179849142444999,0,0,0,0,0,-0.283298938508891,0,0,0.256996917651241,0,0,0,0,0,0,0,0,-0.267481044947351,0,0,0,0,0,0,0,0,0.10562924671846,0,0,0,0
X601077.CH.Equity,0.0311846411958,0,0,0,0,0,0,0,-0.0923724093026297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184060087810802,0,0.00728774771054735,0,0,0.238012170140081,0,-0.0308239532574932,0,0,0,0,0,0,0,0,0.0293313500434893,0,0,0,0,-0.299623726314564,0,0,0.0750099777268162,0.106078095008185,0.183383354514053,0.0197203296336392
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.119626335830783,0,0,0,-0.0375480463250254,0,0,0,0,0,0,0,0.597154242217797,0.0546271289416237,0,0,0.129191032447527,0,0,0,0,0,0,0,0,0,0,0.311787413236716,0,0,0.131900278884957,0,0,0,0,0,0,0,0,0,0,-0.0606437501159715
X2388.HK.EQUITY,-0.0339994494887646,-0.101724256668712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053599952659432,0.149971967022699,0,0,0,0.35661023855877,0,0.337330397125964,0.0697229339328203,0,0.112521912849658,0,0.00472137417196181,0,0,0,0,0,0,0,0.0237221269260888,0,0,0,0.0399242466882162,0,0,0,0,0,0.136743562678174,-1.73472347597681e-18,0.0782466050449098,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.221364654639263,0,0,0,0.00348462128101236,0.188027378742397,0,0,0,0,0.4185627381952,0.401345977365339,0,0,-0.0287713655571178,0,0,0,0,-0.111720968069576,0,0,0,0,0,0,0.0409707219506246,0,0,0,0,0,0,0,0,-0.337246026377357,0.218313513225118,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.0211848767542806,0,0,0,0.069074864365751,0,0,0,0,0,0,0,0,0,-0.109186792793047,0,0,0,0.318017313849806,0.304308322309138,0,0,0,0,0,0,0,0,0.0340523802451691,0,0,0,0,0,0,0,0,0,0.0488409441276229,0.0686220179772484,0,0.0449385569243577,-0.0401076445483453,0.259243208926209,0.181569164724503
X2886.TT.EQUITY,0,0,0,0,0,0,-0.350778285193707,0,-0.122066316720385,0,0,0,0,0.432913045028818,0,0,0,0,0,0.0335983703220405,0,0,0,0,0,0,0.22805133203143,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0949896890461735,0,0,0.111845369172025,-1.38777878078145e-17,0,0,0,0.0491360267588279,0,0,0,0.109502888984411,0,-0.0268026981672631
X2891.TT.EQUITY,0,0.135448173620732,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.286653871114904,0,0,0,0,0.0370418897299121,0,0.0704852074816964,0,0.0965333676621578,0.572964446306257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484459839697185,0,-0.0426156252012866,0,0,0,0,0,0,0,0,0,0.295367590094842,0.212838734009092,0,0,0.0882328235646085,0.311885587690298,0.0620262365714734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664739811127498,0
X000776.CH.EQUITY,0,0,0,0,0,0,0.314262990042999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349036905724022,0,0,0.0216311460832181,0.159538672592572,0.062255464978912,-6.93889390390723e-18,0,0.0443746792508444,0,0,0.0666284523955167,0.0127028634935776,0.0141464202430395,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0.0670327486761075,0,0,0,0,4.33680868994202e-19,-0.0243760218646233,0,0,0,0,-0.0368927308283793,0,0,0,0,0,0,-0.172043835735974,0,0.0450790608215681,0,0,0,-3.46944695195361e-18,0,0,0.252135645452129,0,0,0,0,0,0.208504493571678,0,0.0704502165101127,0.253182201021517,0.0133935859394559,0,0,0,0,0,0,0,-0.0378151615563653,0,-0.0205250091466403,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0315430698233358,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788340050261564,0,0,0,0,0,0,0,0.177277875158536,0,0,0,0.359743627714606,0.306042123479799,0,0,0,0,0,-0.0296923102058199,0,0,0,0.0921525680475978,0,0,0,-0.0679942202573211,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707570312732199,0,0,0,-8.67361737988404e-19,0.165369261211332,0,0,0.270105735523162,0.0770025067311932,0,0,0,0,0,0,0,0,0,0,0.0194275819057157,0,0,0
X600837.CH.EQUITY,0,-0.010550953736253,0,0,0,0,0,-0.088993767595605,0,0,0,0,0,0,0,0,0.0823960524239894,0,0,-0.0677478366307674,0,0,0,0,0,0,-0.147395368065479,0.226733586474179,0.429550873364515,0,0.154005886828528,0,0,0,0,0,0.295497243292381,0,0,0,0,-0.0116800200230574,0,0,0,0,0,0,0,0,0,-0.0187488449704028
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0202068977670989,0,-0.0789035517403206,0,0,0,0,0,0,0,0,0.0281143394611036,0,0,0,0,0,0,0,0.0306790106441989,0.183644423785117,0,0.0932826927097952,0,0,0,0.194403834686961,0,0.184892480046759,0.0231803060645567,0.101744361218202,0,0,0,0,0.194777696640121,0,0,0,0,0,0,0,0
