,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.152187943566566,0.0320661772406438,0,0,0.119251315335421,0,0,0.0646798584158673,0,0,0,0,0,0.242627811523539,0,0,0.104654947267469,0,0,0,0,0,0,0,0,0,0,0,0,0.133915378748103,0,0,0,0,0,0,0,0,0,0.102214429656966,0,0.114848147988268,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.338931417694059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314290146664953,0,0,-0.00139623397303251,0,0,-0.311971229117782,0,0,0,0,0,-0.0421823321091869,0,-0.0636133378698812,-0.0565230073910431,0,0,-0.0454965705955627,-0.0581193019726204,0,0.206753234784206,0,0.611836692456539,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0228489185826689,0,0,0.358024047639294,0,0,0,0,0,0.228375702577323,0.0296505537019146,0,0.158575841434405,0,0,0,0,0.0412272264098801,0,0,0,0,0,0.0908553029125321,0,0,0.0589625273024225,0,0.0619269284889488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.372846303285541,0,-1.38777878078145e-17,0,0,0.0738415525164178,0,0.184711504101759,0,0,0,0,0,0,0,0.161870151400073,0,0.0457754269881261,0,0.0166021847492659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512492423448392,0,0,0,0,0,0,0,0.0287147209383702,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0937049462293101,0,0,0.1879031317562,0,0,0,0,0,0.371985972885193,0,0,0.0795398048337553,0,0,0,0.109687809450134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399968502300847,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.21834167712194,0.038349012300776,0,0,0,0,0,0,0.261790894148577,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.00737875103518195,0,0,0,0,0,0.0767495543865078,-0.0321372357340103,0,0,0,0,0,0,0,0,0,0.0468070600424412,0,0,0.104580577294973,0,0,0,0,0,0,0,0.242905316036495,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.0438541904042644,0,0,0,0,0,0.0879708498594281,0,0,0,0.509257291533631,0,0,0.130719562126381,0,0,0,0,0,0,0,0,0,0,0,0.152242915750351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.14702862008226,0,0,0,0,0.042515752195498,0.263925721531376,0.0662743788806335,0.0816378304707003,0,0,0.188706276050537,0,0,0,0,0,0,0,0,0,0,0.0296705220772256,0,0,0,0.0742859223177702,0,0,0,0,0,0,0,0,0,0,0.0985696734133795,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.328041293207206,0,0.389693224217584,0,0,0.0575962699417135,0,0,0,0.155706341677916,0,0,0,0,0,0,0,0,0,0,0,0,0.0782265405833239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.0358937338137555,0,0.278486012185516,0,0,0,0,8.67361737988404e-19,0,0,0.0831437880066685,0,0.181280971055689,0.159382587248679,0,0,0,0,0,0,0,0,0.010058071704617,0,0,0,0,0,0,0.0939572307461068,0.0490538489527581,0,0,0.108365880887157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.0708117271897326,0,0,0,3.46944695195361e-18,0.410651604452318,0,0,0,0.0308331259552747,0,0,0.152555693845961,0,0,0.0208317535481203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265572878980813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0393801316520096,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0114679330716449,0,0,0.371539219498478,0,0,0.401665640109688,0,0,0,0,0.0240167172194397,0,-1.73472347597681e-18,0,0.00562214154637184,0.00515425241217619,0.0493040890564181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850247230981173,0,0,0,0
X601328.CH.EQUITY,0,0,0.676728215951358,0,0.0388176238831538,0,0,0,0,0,0.207277731648301,0,0,0,0,0,0,0,0,0,0,0.0118911397734456,0,0,0,0,0,0.0211368344915685,0,0,0,0.0164337802133707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0.175468664971262,6.93889390390723e-18,0,0,0,0.343324958091576,0,0,0,0,0,0,0,0,0,0,0.0157871248019025,0,0,0,0.0770173195224011,0.0692313118105758,0,0,0,0,0,0,0,0,0,0,0,0,0.0664038341852696,0,0,3.46944695195361e-18,0,0.153710609879386,0,0,0,0,0,0
X601818.CH.EQUITY,0.384220138598673,0,0,0,0,0,0,0.194302540098026,0.084276307013161,0,0,0.0294101732095396,0,0,0,0,0,0.0612067137369761,0,0,0,0,0,0,0,0,0,0.0913634816533155,0,0,0,0,0,0,0,0,0,0.197298725550583,0,0,0,0,0,0,0,0,0,0,-0.150284878602202,0,0,0.0830449358964409
X601939.CH.EQUITY,0,0.178386369715733,0.363549568649504,0,0,0,0,0,0,0,0,0.0478441011568259,0,0.276730088077784,0,0,0.0593727271714549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442079103024121,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
