,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0.275130633077638,0.153489666934182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0040399698938589,0,0,0,0,-0.00877779149708984,0,0,0,0.0335482544019657,0,0,0,0.321763277128021,0.0445469490113016,0,0.0315726474310551,0,0,-0.135705541695956
X002142.CH.EQUITY,0.0524244637956028,0,0,0,0,0,0,0.306100568865833,0,0,0,0.128226772567059,0,0,0,0,0,0.0198539081074922,0,0.0942871714960057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901999285269876,0,0,0,0.0105437021582904,0,0,0,0,0
X002958.CH.EQUITY,0,0,0,0,0,0.0634477952126492,0,0,0,0.267835676653928,0,0,0,0,0,0,0,0.20565735059349,0,0,0,0,0,0,0,0.262809844983706,0,0,0,0,0,0,0,0,0,0,0,0,0.0941350342598553,0,0.0182536012388374,-0.0491525359028156,0.0598131539664081,0,0,0,0.068551095367873,0,0.0104555666730425,-0.0802511651427405,0,0.104044343318853
X600000.CH.EQUITY,0,0,0.00913729925298392,0,0.158253410311547,0.0205030730420962,0,0,0,0,0.0631542234369854,0,0,0.198114725630552,0.0523914112495597,0.115113374288389,0,0,0.0937721330422798,0.0495558877656491,0,0,0,0,0,0,0.0766399805166527,0,0,0.0658659356869417,0,0,0,0,0.00497166733091932,0,0,0,0,0.0674825921670222,0,0,0,0.0958514041016439,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0.262211690815412,0,0.189480549050233,0,0,0,-8.67361737988404e-19,0,0,0.205718967320934,0,0,0,0,0,0,0,0.0528470152867845,0,0,0,-0.0704666985757557,-0.0592360874883709,0.41900562010567,0,0.0694665723911945,0,-0.0817393832451151,0,0,0,0,0,0,0,0,0,0,-0.0608922384736679,-0.0999457450906294,0,0,0,0,0.0934903737467944,-0.0574932642298791,0,0,0
X600016.CH.EQUITY,0,0,0,0,0.219805121437736,0,0,0,0,0.0522077523407786,0,0,0,0,0,0,0.153870023051484,0.0558454489328783,0,0.266175637392441,0,0,0,0,0,0.203753547057981,0,0,0,0,0.0918174042952731,0,0,0,0,0,0,0,0,0,0.0493614725145392,0,0,0,0,0,0,0,-0.0155970389293111,0,0,0
X600036.CH.EQUITY,0.35200720402965,0.0129380923031207,0,0,0,0,0,0,0,0,0,0.128822788151576,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0647453813606915,0,0,0,0,0,0.00514604432446665,0,0,0,0,0,0,0,0.041607686616823,0,0.16381213618254,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0.11517569924172,0.119746753688648,0,0,0,0,0,0,0,0,0.107021365083298,0.0103491151651613,0.168779621506999,0,0,0.130350364618149,0,0,0,0,0,0,0.138477470839855,0.100735550418222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0.0435146435600597,0,0,0.347641975687516,0,0,0,0,0.287480271877364,0,-0.0314140371969485,0,0.0771924016048694,0,0,0,0,0,0,0,0.0273474788591802,-0.016734578960541,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0475996152830067,0,0,0
X600928.CH.EQUITY,0,0,0.165208712029874,0.00796373135190603,0.0574371593088209,0,0,0,0,0,0,0,0.106960997389794,0,0,0,0,0,0,0,0,0,0.153380985763091,0,0,0,0.426431953171308,0,0,0,0.0497093423903731,0,0,0,0,0,0,0,0,0,0,0,-0.0650876823670688,0,0,0,0,0,-0.0439056905507879,0,-0.0116570498238668,0.108867387675198
