,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.252238209501624,0,0,0,0.114595442253275,0,0.268328777332567,0,0.237104307446413,0.0324148894173189,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197367508767732,0,0,0,0,0,0,0,0,0,0,0.166617212305661,0,0,0,0,0.250327617888365,0,0.000219075800829305,0,0,0,0,0,-0.015456160987625,0,0.0769694871285917,0
X002142.CH.EQUITY,0.1309690875923,0,-0.0257274184142113,-0.153270104581377,0,0.26644335713442,0,0.259147843846414,0,0,0,0,0,0,0,0,0,-0.0557985876832663,0.0389108197815101,0,0.0207113655714123,0,-0.100564626101067,0,-0.11310633248004,0,0,0,0,0,0,0,0,0,-0.242815423253836,0,0,0,0,0,0,0.417949706366714,0,0.266148592358184,0,0,0,0,0,0,0,-0.0632884778636986
X600000.CH.EQUITY,0.0935764717552198,0,0,0,0,0.00758718213082035,0,0,0,0,0,0,0.547210310190897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200967843564802,0,0,0,0,0,0,0,0,0.0498088930127033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701562995119145,0.0570209902921053
X600015.CH.EQUITY,0,0,0,0,0,0,0.087013561353187,0,0,0.101702068702799,0.0172714324539115,0,0,0,0.228217740239445,0.0722186398867442,0,0.0631426137712596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111431282928428,0,0,0.0381468449580744,0,0,0,0,0,0,0,0.194632225745543,0,0,0,0.0142645381187081,0,0,0,0.0140866301893576
X600016.CH.EQUITY,0,0,0,0.240559121160486,0,0,0.133099905792291,0,0,0,0,-4.33680868994202e-19,0.16768203550357,0,0,0,0.107116605136022,0,0.00438619950886877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131741438447715,0,3.46944695195361e-18,0,0,0,0,0.125786845062895,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.247306049912373,0.0551331616453751,0.231874870865494,0,0,0,0,0,0,0,0,0,0.0843231743949511,0,0,0,0,0,0,-0.00222014729227571,0,0,0,0,0,0,0,0,0,0,0,0,0.124275170624962,0,0,0,0,0,0.0398435830641946,0,0,0,0,0,0,0,0,0,0.230980953059274,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.115387808382437,0,0,0.0548927465085658,0.0175574648765211,0.145611378824281,0,0.0659924396898749,0,0.000321722991220109,0,0,0,0,0,0,0.0467255714973084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140271335958923,0,0,0.0560070799509832
X601009.CH.EQUITY,0.129526398852269,0,0,0.451619482860789,0,0,0.0354993706437369,0,0,0,0.0286721476728536,0.17470215710593,0,0,0.0231832674050334,0,0,0,0,0,0,0.059176400571394,0,0,0,0,0,0,0.00426594065560387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505724160081185,0,0,0.0845112012265661,-0.158905341317459
X601166.CH.EQUITY,0,0,0,0,0,0.434343846212072,0,0.449886225025907,0,0.0811600962451723,0,0,0,0,0.000163527938855177,0.0593384901692985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185130967362543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.194355490510556,0.3314814743358,0,0,0,-3.46944695195361e-18,0,0,0,0,0.333918151447775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532510507943198,0,0,-0.0422575426241933,0,0,0,0,0,0.0610128241168387,0,0,0,0,0,0.0430182616081249,0,0,0.215738139123546,0,0,0,0,0,0,0
