,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.14772239226904,0.247033611001978,0,0,0.240741083998633,0,0,0,0,0,0,0,0,0.162143923876999,0,0,0,0,0.0380174335281131,0,0,0,0,-0.0280482322130739,0,0,0,0,0,0,0,0,0,0,0.0778176831608264,0,0,0,0,0.106515512389472,0,0.0636671957792814,0,0,-0.0154240304256095,0,0,0,0,0.0759548766374425,0
X002142.CH.EQUITY,0,0,0,0,0,0.30515076277218,0,0.186633488268891,0,0,0,0,0,0,0,0,0,-0.0439134897760423,0,0,0,0,0,0,0,0,0,-0.265675488929096,-0.0753204524176981,0,0,0,0,0,0,-0.0309129494214273,0,0,-0.236876862172644,0,0.139409449352409,0.327021764082507,0,0.48760086240996,0,0,-0.00794734871747756,-0.0991268095128871,0,0,-0.0162168566923877,-0.00668539814687083
X600000.CH.EQUITY,0.162127737421806,0,0,-1.73472347597681e-18,0,0.0697249222504245,0,0,0,0.132673013513466,0,0,0.419212924177101,0,0,0,0,0,0,0,0,0,0.0399010942453943,0,0.0303196048989724,0,0,0.0872482430555017,0,0,0,0,0,0,0,0.115826080573837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.13852337811087,0,0.0451148639234797,0,0.0428078379361849,0.109873072394855,0,0,0,0,0,0,0.113896602679463,0,0,0.0223874796824007,0,0,0,0.0438280654902764,0,0,0,0,0,0,0,0.181765976130465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239217847737706,0,0,0,0.0359084701648839,0,0,0,0
X600016.CH.EQUITY,0,0,0,1.38777878078145e-17,0,0,0.0700566338824409,0,0,0,0,0,0.471282873804765,0,0,0,0,0,0,0.0922795601029434,0,0,0,0,0,0,0,0,0,0.144768205617405,0,0,0,0,0,0,0,0.130345922598177,0,0,0,0,0,0,0,0,0,0,0,0.0979154208627188,0,0
X600036.CH.EQUITY,0.56521424520847,0,0,0,0,0,0,0,0.0147196982950564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418066100714279,0,0,-0.0604499423577959,0,0,0,0,0,0,0,0.048105559162754,0,0.0986371303937071,0,0,0,0,0,0,0,0.179013020283357,0,0,0,-0.0286769720749036,-1.73472347597681e-18
X600919.CH.EQUITY,0,0,0,0,0.125548564598259,0,0,0,0,0,0,0,0.397388927531915,0,0,0.249923118485312,0,0,0,0,0,0,0,0,0,0,0,0,0.10140092745962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.195653632697014,0,0,0,0,0.103365416771964,0.00739141647617542,0.000230277681225115,0.173331322020508,0,0,0.175648943670453,0.160283891674497,0,0,0,0,0.0406681555927033,0.0133747453543824,0,0,0,0,0,0,0,0,0.104176834867893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.329182891833773,0,0.350070812971769,0,0,0,0,0,0,0.142471593083779,0.067314200711004,0,0,0,0,0,0,0,0,0,0,0,0,0.0492328093149774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558811585665734,0,0
X601169.CH.EQUITY,0.0102362959226433,0,0.137065555155935,0.102569105476075,0,0,0,0,0,0,0,0,0.349032646745787,0.141735793718195,0,0,0,0,0,0.00705976545354861,0,0,0,0,0,0,0,0,0,0,0.146191504339831,0,0,0,0.0857326193300569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0.190496902441138,0,0,0,0,0,0,0,0.23255351456014,0,0,0,0,0,0,0.137604343071184,0,0,-0.181072074441944,0,0,0,0,0,0,0.502414632562776,0,0,0.0101368707604792,9.49899462416184e-05,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0.0121501358742265,0.0444765062135586
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.218177533733779,0,0,0.369957727090276,0,0.042679387049545,0.244596142078521,0,0,0,0,0,0,0,0,0,0.051909516220325,0.0197503710062902,0,0,0,0,0,0,0,0,0,0,0,0,0.0448252055044595,0,0,0,0,0,0,0,0,0,-0.0258122810850894,0
X601328.CH.EQUITY,0,0,0.632065629426018,0,0,0,0,0,0,0,0.112900758817427,0,0,0,0,0.0201687051863762,0,0.0872353494929881,0,0,0,0,0,0,0,0,0,0.0727577690942002,0,0,0,0,0,0,0,0,0,0,0.0737219194917872,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0,0,0.168432663900664,0,0,0,0.342561499989338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078876730836672,0.0826715316092491,0,0,0,0,0,0,0,0,0,0,0,0,0.190478066717481,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.29453028290802,0,0,0,0,0,0,0.483552460079609,0,0,0,0,0,0,0,0,-0.101058884930859,0.255376649343524,0,0,0,0,0,0,0,0,-0.0956965820566455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568045545129805,0,-0.0490373085982634,-0.0634628483415205,0,-0.0407209317126823,0,0.0982047216309338,0.10564187077371
X601939.CH.EQUITY,0.0195126020439906,0,3.46944695195361e-18,0,0,0.071025130578097,0,0,0,0,0.12531648423963,0.00925781829558882,0,0.503142096280885,0,0,0.0472592854476312,0,0,0,0,0,0,0,0,0,0,0.0706684839948524,0,0,0,0,0,0,0.0794504054058736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866899176822475,0.0207628957561789,0,0
X601988.CH.EQUITY,0,0.029359307382684,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.368015828381407,0,0.262099973173338,0,0.0668010886017916,0,0,0.101936332787507,0,0,0,0,0,0,0,0,0.108890544086494,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0358803393269969,0,0,0,0.00674918355394875,0,0
X601998.CH.EQUITY,0,0,0,0.186253498147633,0,0,0.0798075952795572,0,0,0,0,0,0,0,0.154095869199145,0.261454527746007,0,0,0,0.224372082711244,0,0,0,0.0587436488836414,0,-0.0415773961316985,0,0,0,0,0,0,-0.0472537549416123,0,0,0,0,0,0,0,0,0,0,0.110997096972275,0,0,-6.93889390390723e-18,0,0,0,0.0469479542552835,-0.0703092814742294
X601658.CH.Equity,0,0,0,0.634807715429046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332653799247033,0,0,0,-0.344819164897448,0,0,0,-0.274698855183963,0,0,-0.10975835841355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878255963908909,0,0,0,-0.331896127230301,0.056216381545672
X601916.CH.Equity,0,0,0,0.29562949302905,0,-0.192855953142012,0,0,0,0,0,0,0,-0.0817999119646766,0,0,0,0.823120832203106,-1.38777878078145e-17,0,0,0,0,-0.0937688437223944,0,0,-0.0336339024452729,0,0,0,0,0,0,0,0,0.0148884078216542,0.0501115531838796,0,0,0,0.161500186718002,0,0,0,0,0,0,0,0,0,0.17364209816185,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.00186827856751818,0,0,0,0,-0.0469306980630401,0,0,0,0,0,0,0.60744757512629,0.155285921227947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410685396987435,0.0963060504018539,0,0,0,-0.114814800545418,0.139695798447841,0.00507676739671441,0,0,0.00159180261842388,0
X2388.HK.EQUITY,0,0,0.0631794978260024,0,0,0,0,0.0637086766855754,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.528573470516099,0,0.0907165906186587,-3.46944695195361e-18,0.0555365789702955,0,0.102056817260105,0,0,0.0132624972926801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107638671672835,0,0
X5.HK.EQUITY,0,0,-6.93889390390723e-18,0.136054975011705,0,0,0,0.0265840737051745,0,0,0,0.0984843922116065,0,0.309484828540624,0,0,0,0,0,0,0.609281713957677,0,0,0,0,-0.0541921535826469,0,0,0,0,0,0,-0.190971591743778,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203853221657639,0,0,0,0.0893726396817564,0
X2880.TT.EQUITY,0,0,-2.77555756156289e-17,0,0,0.101628620476966,0.17796001228207,0,0,0,0,0,0,0,0.147028052299123,0,0,0,0,0,0,0.0417691662412322,0,0,0.122613654778898,0,0,0,0.0795247846374764,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0169387670215184,0,0.0733406730157631,0,0.123095582606683,0,0,0
X2884.TT.EQUITY,0,0,0.090893815471558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518661733443721,0,0.168060974486135,0.35776573845984,0.0885210079903008,0,0,0,0,0,0,0,0,0,0,0,0.00965708163492662,0,0,0,0,0,0.124795867293594,0,0,0,0,0.18200658057113,0.203083864455999
X2886.TT.EQUITY,0,-0.389864842934273,0,0,0,0,-0.0622891630579316,-0.123339176608944,0,0,0,0,0,0.167464235208576,0,0,0,0,0,0.227854361330018,0,0,-2.77555756156289e-17,0.0696805641287318,0.287466158673465,0,0.141774965096422,0,0,0,0,0,0,0,0,-0.36441857389698,0,0,0,0,0,0,0,0,0,0,0,0.251313391471295,0,0.316991261794121,0,-0.136760453318478
X2891.TT.EQUITY,0,0.0949121704683067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31050654348734,0,0,0,0,0,0,0,0,0.0770616425964663,0.0406447947651065,0,0.0150111844323454,0.34865326583962,0,0,0,0,0,0,0,0,0,0,-0.141982630769808,0,0,0,0,0,0,0,0,0,0,0.0443258759743427,0
X2892.TT.EQUITY,0,0,0,0,0,0.0288151814901852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.157901724883982,0,0,0,0.460199205532355,0,0.169575170423773,0,0,0,0.0205634678458428,0,0,0,0,0.00643779940439068,0,0,0,0,0,0,0,0,0,0,-0.183527799068941,0
