,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.00908197106233408,0.0424807758221716,0,0,0.358348204840138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286787928809753,0,0.204023009341201,0,0,0,0,0,0,0,0,0,0,0,0,0.0186071948121813,0,0.0325361468156249,-0.0432015068148243,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.180856197419209,0.429894826402491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240521287859005,0.0625010808178554,-0.0642318624410301,0,0.0990403659076263,0,0,0,0,0,0,0,0.0121508802266537,0,0,0,0.15458918395772,0,0,0.133910661301207,0,0,-0.347402750691005,0,0,0,-0.138732759474109,0
X600000.CH.EQUITY,0,0,0,0.0561249549254411,0,0.137958733064087,0.332175991050911,0,0,0,0,0,0,0,0,0,0,0,0.383107313361376,0,0,0,0,0.0805880108822402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162937680885098,0,0,-0.0113383998891128,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0.46242917789815,0,0,0,0,0.020673138407371,0,0,0,0,0.325124535342693,0,0,-0.0588154963765223,0,0.0933722661342557,0.15988246750804,0,0,0.0804298266430948,0,0,0,0,0,-0.12243974259212,0,0,0,0,0,0,0.00925407920568496,0,0,0,0,-0.0316720680184386,0,0,0,0,0.0559881255062047,-0.0673573265347543
X600016.CH.EQUITY,0,0.332212806256229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631803458356773,0,0,0,0,0,0.182406371059456,0,-0.262486451747348,0,0.579815927502479,0,0.0223811166925256,0,0,0,0,0.0326082578580738,0,0.0506868949727946,0,0,0,0.0180793899323289,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.142958043103244,0,0,6.93889390390723e-18,0
X600036.CH.EQUITY,0,0.0981051941713683,0.155668271348685,0,0,0,0,0,0.0115053990816406,0,0,0.0687504153142473,0.276562253529741,0,0,0.0873296997781876,0.0655559694789864,0.00978604085646348,0,0,0,0.0351594927511798,0.016366410264371,0,0.0339960409268428,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405534961824708,0,-0.0225533575440356,0,0,0,0,0,0,0,0,0.164788506887702,0,0
X600919.CH.EQUITY,0,-0.0896280827805812,0,0,0,0,0,0,0.0332448799302735,0,0,0,0.0229310396365331,0,0,0.577874531506156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153072288582816,0,0,0,0,0.0580616345026832,0,0.0967294642992456,0,0,0,0,0,0,-0.0459342605464671,0.126002652296867,0.0203542196235583,0.0968597963609914,0
X600926.CH.EQUITY,0,0.185245733842158,0,0,0,0,0.298679574508008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299769570331048,0,0,0,0,0,0,0,0,0,0.288716852145104,0,0,0,0,-0.0396358707708538,0.0135946931934069,0,0,0.0495583784693489,0,0,0,0,0,-0.220208965068268,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.798171884285927,0,0.0453908160531443,0,-0.0416581144264522,0,-0.0648037329444453,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514074292174663,0.0520500119540592,0,0,0,0.096364270303341,0,0,0,0,0,0,0,0,0,0,0,-0.250266562693809,0,0,0.0926448610311502,0.0315951244983216,0,0.0943466386994588,-0.0155096705207595,0,0,0,0
X601166.CH.EQUITY,0,0,0.0606796868754266,0,0.0751989635359381,0.0706829108529055,0,0.0736485817410618,0,0,0.546680092397524,0,0,0,0,0,0.0525170290161104,0.0765401154742843,0.00361044257485989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487387143611276,0,0,0,0,0,0.0528524649702014,0,0,0.0450647207273651,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0447613472953126,0,0,0,0,0,0,0,0.0341745762358068,0,0,0,0,0,0,0,0.736611864951057,0.114770422141762,0,0,0,0,0,0,0,0,0.00277126428399174,-1.73472347597681e-18,0.0762684866515537,0,0,0,0,0,0,0,0,0,0,0.00131856031005941,0,0,0,0,0,0.0601008643300312,0,0.0158475962968753,0,0.0393068530435719,-0.0275215358979849
