,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.368736199511206,0,0,0,0.0290907801883958,0,0.299681873314932,0,0.099604962693433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329141881361854,0.131732353861298,0,0,0.129194113690404,0,0,0,0,0,0,0,0,0,0.00723947826415704,0,0,0,0,0,0,0,-0.0900000784566767,0,0.116450118910541
X002142.CH.EQUITY,0.286859493719629,0,0,0,0,0,0,0.276059289408027,0,0.0655089151717076,0,0,0,0,0,0,-0.0464028887981247,0,0,0,0,0,-0.0911493361192208,0,0,0,0,0.0367571162184584,0,0.017580842491262,0,0,0,0,0,0,0,0,0,0.0754803539553714,0,0,0.140428369409854,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0832119622116386,0,0,0,0,0,0,0.228598355000059,0,0,0.368334231609876,0,0,0,0.0979502479503376,1.73472347597681e-18,0,0.0360040623057367,0,0,0,0.0149363898673857,0.00233286170244439,0,0.0408838176820863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154910418868961,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.528087642137253,0,0.123269059595549,0,0.056815768865688,0,0.0268574924935216,0,0,0,0,0.150815337468231,0,0.119691741632157,0.122361013449514,0,0,0,0,0.173372603113126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762183960799164,-0.0674865969272921,0
X600016.CH.EQUITY,0,0,0.00915459906452268,0,0,0.00173993656601075,0.280919447790298,0,0,0,0.398508605670768,0,0,0.131312806244131,0,0.105228743773171,0.0709989629488623,0,0,0,0,0.0614727127910684,0.0440809314034207,0,0,0,0,0,0,0,0,0,0,0,0.378401616541816,0,-0.22209589546801,0,0,-0.021311893148994,0,0,0,0,0,0.0568098966839593,0,0,0,0,0,0
X600036.CH.EQUITY,0.236245816901044,0,0,-0.0425935928167026,0,0,-0.0476774577121379,0.0254187588558076,0,0,0.387009179385359,0,0,0,0,0.0222525708933315,0,0,0.195388985867597,0,0,0,0,0,0.015133619200152,0,0,0,0,0,0,0.0895610049852434,0,0,0,0,0,0.0283798742238083,0,0,-0.165251927357698,0,0,0.0545645531007678,0,0,0.202603139458264,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.217331846564293,0,0,0,0.172681259061381,0,0,0,0,0.208629920807853,0,0,0.179272035993829,0,0,0,0,0.0618313855172083,0,0,0,0,0,0,0,0,0,0,0,0.268796712812923,0.0607893059759378,0.272704117561392,-0.858598169536694,0,0,0,0.0181887107822482,0,0.303341622618093,0,0,0,0,-0.0285724418535633,0,0,0.129106379933102,-0.102596914984683
X600926.CH.EQUITY,0,3.46944695195361e-18,0,0,0,0.157906591818172,0,0,0,0.574677089443823,0,0,0,0,-0.177529344617991,0,-0.0745641531606194,0,0,0,-0.0598363918185033,0,-0.0849923997279046,-0.0302574017941866,0,0,0,0.146164360260009,0,0,0,0,0,0,0,0,0,-0.0220438414126154,0,0,0,0,0,0.148948134528804,0,0,0,0,0,0,0,0.017551622650988
X601009.CH.EQUITY,0,0,0,0.130261312959596,0,0,0.0434912466942259,0,0,0,0,0.278597965887915,0.0719387236957805,0,0.164264514761719,0,0,0,0,0,0.036051119160767,0,0.0185707616829548,0,0,0,0,0,0.179469679090785,0,0,0,0,-0.0571447156506364,0,0.068723191310513,0,0,0,0,0,0,0.0180424539135533,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.438681576242541,0,0,0,0,0,0,0.0897855242542277,0,0,0,0,0,0,0,0.33395270338221,0.0255821045895034,0,0,0,-0.0418081283556176,0,0,0,0,0,0,0,0,0,0.0590817710241589,-0.0191318520513287,0,0,0,0,0,0,0,0,-0.238817695552786,0,0,0,0,0,0,0.0184810516844835,0,-0.0113207836928178,0,0
X601169.CH.EQUITY,0,0,0,0,0.736524301646437,0.0560143724968103,0,0,0,0,0,0.00895758597577827,0,0,0,0,0.141477729067274,0,0,0,0,0.157538201291015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727326901424,0.0381830765852915,0,0,0,0,-0.229284789571489,0,0,0,0
X601229.CH.EQUITY,0.0294477438837707,0.119740593397558,0,0.0457776211667065,0,0,0.16636624406635,0,0.477892134315912,0,0.02956662547409,0,0,0,0,0,0,0,0,0.0439828168216589,0,0,0.112636018651576,0,0,0,0,0,0,0,0,0,0,-0.0374140460099878,0,0.373673181544105,0,-0.0682907685719833,0,0,0,0,0.0601416250559574,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,6.93889390390723e-18,0,0,0,0,0.0638715351548515,0,0,0,0,0,0,0.138941893094243,0.15431020351049,0.466015586736807,4.33680868994202e-19,0.0442390702905036,0.077931815573639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0213385347558488,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.338621653195173,0.0735419107819731,0.107839335147498,0,0,0,0,0,0,0,0,0,0,0,0.0358532550569889,0.0228688478387714,0,0.224387745127174,0,0,0,0,0.0983565652229477,0,0,0,0,0,0,0,0,0.0920059644884797,0,0,0,0,0,0,0,0,0,0,0,0.0285658150848618,0,0,0,0.110371258258955,0,0
X601398.CH.EQUITY,0,0,0,-0.031702083358011,0,0.000601360707968743,0,0.0101340975273142,0,0,0,0,0.101521045493509,0,0,-1.38777878078145e-17,0.296623849867664,0.347575374918675,0.157410637830715,0,-0.00143651773929894,0,0,0,0,0,0,0,0,0,0,0.128108419492919,-0.052460749629204,0,0,0,0,0.0413447706031969,0,0,0,0,0,0,0,-0.0263004034802947,0,0,0,0.0486712303629557,0,0
X601818.CH.EQUITY,0,0.224641852449214,0,0,0,0,0,0,0,0.160070004213337,0,0,0.0610887531712492,0,0,0,0,0,0.253872252558119,0,0,0,0.119614665736189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169348458647603,0,0,6.7619459573124e-05,0,0,0,0,0,0.176473174730503,0.039765408064494
X601939.CH.EQUITY,0,0,0,0,0,0,0.0651465030528847,0,0.116867069623347,0,0.129158996823428,0,0,0,0.538929088481332,0.161493647809931,0,0,0,0,0,0,0.250395922743577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578927268452332,0
X601988.CH.EQUITY,-0.0408085441349334,0,0,0,0,0,0,0,0,0,0,0,0.458314775554533,0.0896327876014601,0.10649908997597,0,0,0,0,0.0541168999443609,0,0,0,0,0,0.216889624412768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645607443461522,0,0,0,0.240887093293726,0,-0.0549785547085043,0.0336703410758602
X601998.CH.EQUITY,0,0,0.078526581542311,0,0,0.015138678154579,0,0,0,0,0,0.0520680816171668,0.34548213378069,0,0.225412287954948,0.143969809095967,-0.0470144310312348,0.176520465915212,0,0,0,0,0,0.0222527810739618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187533742629074,0,0,0.0519993136570149,0,0,0,0,0
