,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.0867018892454788,0.0880070084713757,0.0536937465949873,0,0,0.268902746697334,0,0,0,0,0,0,0,0,0,0,0.0127355402847801,0,0.107200686545972,0,0,0,0,0,0,0,0.035806456103041,0,0,0,0,0,0.0526416508833256,0,0,0,0,0.0204821705248167,0,0.0476188620708934,0.146052414533897,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.17590226637856,0,0.032768181866391,0,0.351736727671511,0,0,0,0,0,0,0,0.208512584084525,0,0,0,0.0307826060114074,0,0,0,0,0,0,0,0,0,0,-0.125591605304603,0,0,0,0,0,0,0,0,0,0,0.248859098583466,0,0.056022308954849,0.00547846138820802,0,0,0,2.65586795708036e-05,0.0223404570962602
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.545602293600548,0,0.115152477527073,0.10811240511412,0,0.0696535269573494,0.0203744928412923,0.0440793741653883,0,0,0,0,0,0,0,0,0,0,0,0.0638510153964797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818135499337712,0,0,0,0,3.46944695195361e-18,0.133652050401127
X600015.CH.EQUITY,0,0,0,0,0,0,0.0647852067071662,0,0,0,0,0.366877527778338,0,0,0,0,0,0,0,0.0315540984184531,0,0,-0.0790970157839606,0,0.487267410796927,0,0.100755316982146,0,0,0.145096188379657,0,-0.0512226421143647,0,0,0,0,0,0,0,0,0,0,0.0773900300353466,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0596902393726808,0,0,0,0,0.0373719809214591,0,0,0,0,0,0,0,0,0.00488680730465637,0.350557373764029,0.0582078125069566,0,0,0,0,0,0,0.298652859198194,0,0,0,0,0,0,0,0,0.084469257132708,0,0.0168522927205458,0,0,0,0,0,0,0.0537597966460859,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.438829123558506,0.156700548851945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682792724676024,0,0,0,0,0,0,0,0,0,0.169742211562621,0,0,0.025118878375574,0.0363974729554747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.13630960680581,0.0153933354934756,0
X600919.CH.EQUITY,0,0,0,0.217897168805109,0,0,0,0.518421793004037,0.00739225437041482,0,0,0,0,0,0.160250116621996,0.0517742532595672,0,0,0,0,0,0,0,0,0,0,0,-0.15133577365913,0.0379296779896789,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123396241553715,0,0,0,0,0,0.0760368123315494,0,0,0
X600926.CH.EQUITY,0,0.220915689408743,0,0,0,0,0.493320745881444,0,0,0,0,0,0.0581021508583739,0.00645254404624131,0.0264347414321496,0,0,0.130740605005116,0,0,0,0,0,0,0,0,0.0231704458247493,0,0.147754909999381,0,-0.115205709600881,0,0,0.148133473276289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151967015903288,0,0.042928608448336,0
X601009.CH.EQUITY,0,0,0,0,-0.0437995867160401,0,0.290336362710339,0,0,0,0,0,0,0,0,0,0,0,0.0446043171686675,0,0,0,0,0,0.137882965423444,0,0,0.0563980229102517,0.0203084963788249,0,0,0.225234745948868,0,0,0,0,0,0,0,0,0,0,0.42879895347019,0,0,0,0,-0.297308810687081,0,0,0,0
X601166.CH.EQUITY,0.20387560592811,0.262764945052154,0.0602420607515043,0,0,0,0,0,0.0179179091108235,0,0,0,0,0,0,0,0,0.142153102731457,0,0,0.273176020460967,0,0,0,0,0,0,0,0,0,0.0181214467680313,0,0,0,0,0.163359440952911,0,0,0,0,0,0,0,0,0,0,0,-0.0044914380033363,0,0,0,0
