,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.107140334763087,0,-0.00917416142434276,0,0.481386872433392,0.0394972613973927,0.0400483727687887,0,0,0,0,0.00801342227362972,0,0,0,0.0417160669419255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171965154638148,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.270141134562677,0,0,0,0,0,0
X002142.CH.EQUITY,0.155318665625824,0,0,0,0,-6.93889390390723e-18,0,0.533979520918409,0.126082592601932,0,-0.0432594235320104,0,0,0,0,0,0.0899657597562617,-0.106635207692596,0,0,0,0.135867335371577,0,-0.103370599847369,0,0,0,0,0,0,0,0,0,0,0.229719838159086,0.0632567135895315,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580707107741539,-0.106160384118464,0,0
X600000.CH.EQUITY,0.170495118197836,0,0,0,0,0,0,0,0,0,0.346775992947628,0,0,0,0,0.109643779697762,0.0408482035577286,0,0,0,0,0.0675364334855814,0.0276647169712556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113897713379482,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191204543879767
X600015.CH.EQUITY,0.0325762120490164,0.00451907955074243,0.118849199844682,0,0,0,0.443665702348914,0,0.057772911203263,0,0,0,0,0,0,0.050382216627151,0,0,0,6.93889390390723e-18,0,0.205766086297081,0,0,0.064106846116459,0,-0.00885692208914499,0,0,0,0,0,0,0,0,0,0.0210207736259129,0,0,0,0,0,0,0,0,0,0,-0.112692046919362,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0439952851192778,0,0,0,0.0653665400744196,0.415155088941896,0,0,0.21990009866893,0,0.114365606119287,0,0,0.0814010641280531,0,0,0,0,0.0872042843870417,0,0,0,0.0278700374567539,-0.0639598600248424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102726893269742,0,0,0,0.00838787666144561
X600036.CH.EQUITY,0.255216468705824,0,0,0,0.396193526034208,0,0,0,0,0.0849599848980539,0.0461281784511114,0,0,0,0,0,0.0462871170361265,0,0,0,0,0.0577635424225759,0,0,0,0,0,0,0,0,0,0.0570740174544517,0,0,0,0,0,0,0,0,0,0.00570287546865253,0,0,0.103601188026946,0,0,-0.127872274346112,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0207598089834973,0,0,0,0.223169440198548,0,0,0,0,0,0,0,0.366212899120438,0,0.370206438809801,0,0,0,0,0,0,0,0.130753704524759,0,0.0795959488082335,0.127216945985779,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103440198087135,0,0,0.129088865556761,0
X600926.CH.EQUITY,0,0.0280256902022473,0,-0.0413718551324807,0,0.037751154304559,0,0,0,0.670500856514438,0,0,0,-0.099399145947157,0,0,0,0.0697766059488409,0,0,0,0,0,0,0,-0.0290234593372191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534462364789314,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.194710773218228,0,0,0.257069089162913,0,0,0,0,0,0,0,0,0,0,0,0,0.0719002864438059,0,0.162707978669239,0,0.056558130682376,0.00650080492067476,0.0551824706014123,0.0144900816577724,0.00874786919930691,0,0,0.0636001261280736,0,0,0,0,0,0,0,0,0,0.069831051050195,0,0,0,0,0,0.0265495048610709,0.0498689908374704,0,-0.0807535293367679,0,0,0,0,0
X601166.CH.EQUITY,0.470865300287592,0,0,0,0,0.230993994076205,0,0.141168866407841,0,0,0,0,0,0,0,0,0,0.044259353813576,0,0,0,0,0.00155886041459104,0,0,0,-0.0895965854192233,0.165749411458526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015082626067288,0,0.150793514386603,0,-0.0664097017698632,0
X601169.CH.EQUITY,0,0,0,0,0.754258724195213,0.130039422279305,0,0,-0.0548294603162037,0,0,0,0,0,0,0,0.0173725791720016,0,0.123607171127445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549657456253,0,0,0.0356536737614362,0,0,0,0,0,-0.173767380030891,0,0,0.0821646227530559,-0.123900546099738,0,0
X601229.CH.EQUITY,0,0.0297526755526652,0,0.387072837402679,0,0.152027402957593,0,0,0.151934723821085,0,0,0,0,0,0,0.251707868343962,0,0.016382473428354,-0.00123766814819085,0,0,0,0,0,0,0,0.126114115323925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.170380230849061,0,0,0,0,0,0.00668009773440544,0,0,0,0,0,0,0,0,0,0.202630344809848,0.485707452234371,0.0500181070105355,0.0053798198216628,0,0,0,0,0,-0.0249818620834548,0,0.0451722333215236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0741869799985201,0.0855819027925218,0.1053559248635,0,0,0,0,0,0,0.146271506887931,0,0,0.15044644311547,0,0,0,0.0967928181102265,0.22159464168089,0,0,0,0,0.0471291245973843,0,0,0,0,0.0543127136083918,0,0,0,0,0,0,0,0.0695136924061544,0,0,0,0,0,0.0315164249241541,0,0,0,0,0,0.00782128866070879,0,0
X601398.CH.EQUITY,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0129518476245466,0,0,0.143948484641708,0,0,0,0,0,0.353161657407071,0.234120411501297,0,0.137963410030995,0,0,0,0,-0.00432434057776152,0,0,0,0,0,0,0,0,0,0.0299131061087526,0,0,0,0,0.0389233706925266,0,0,0.0306118940630535,0,0,0,0,0.0754089834968511,0,0
X601577.CH.EQUITY,0,0,0.011555377467956,0.070080225895064,0,0,0,0,0.126560495891972,0,0,0.259717096311094,0,0,0,0,0,0.275242417137169,0,0,0,0,0,0.0622332922023293,0,0,0,0,0,0,0,0,0.0342376034092698,0,0,0,0,0.0310712419221075,0,0,0,0,0,0,-0.0389273374376068,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.0368594306003768,0.117941429796407,0.131762832552566,0,0,0,0,0,0,0,0,0,0,0,0,0.0255008746856522,0,0,0,0,0.29350491438563,0.157755861057235,0,0,0,0.0287204875316512,-0.0574420951538347,0,0,0,0,0,0,0.122175943174262,0,0,0,0,0,0,0,0.0976778259255491,0.0197468340515152,0.0403903708020589,0,0,0,0,0,0,0.151608703061973,0
X601838.CH.EQUITY,0.181489313409275,0,-0.0849508621155531,0,0,0,0,0.363516588453185,-0.038109028791864,0,0,0,0,0,0,0.161532996837811,0,0,0,0,0.0848015679376439,0,0,-0.114594944646937,0.331376559433133,-0.0334585329078359,0,0.0676181363503047,0,0.0517363899405242,0,0,0,0,0,0,0,0,0,0,0,0.0312937942774817,0,0,-0.197664585668159,0,0,0,0,0,-0.037383572073337,0
X601939.CH.EQUITY,0,0,0,0,0,0,0.0163581961428958,0,0,0,0.109595075552337,0,0,4.33680868994202e-19,0.583005108450465,0,0,0.0221178359971914,0,0,0,0,0,0,0.0142084444574372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174522673109176,0,0.144244886827295,0,0.0509425491006637,0
