,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.588244366474997,0,0,0,0,0,0,0.00311192999432221,0,0.313724804722994,0,0,0,0,0,0,0.0245478785907941,0,0,0.136339343355884,0,0,0,0,0,-0.0689916036438674,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0
X002142.CH.EQUITY,0,0,0,8.67361737988404e-19,0.179549406488336,0,0.28900725109065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366777232891825,-0.169765197156654,0,0,0,0,0,0,0,0,0,0,0,0.107119731502987,0,0,0,-0.00591421549505953,0,0,-0.0446541346431593
X002958.CH.EQUITY,0.0134039303981345,0,0,0,0,0,0,0,0,0,0.133796046260391,0,0,0.0952505289137451,0,0,0,0,0,0,0,0.0887146840877685,0.164476894584815,0,0,0.234113710303048,0.261860438804973,0,0,0,0,0,0.0696767002209469,0,0,0,0.0251648716174756,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0671122440691413,-0.0511201223589401,0
X600000.CH.EQUITY,0,0,0,0,0,0.476448340534285,0.298141972662767,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0720237152434555,0,0,0,0,0,-0.0750562797678296,0,0.223426677213924,0,0,0,0,0,0,0.0932628592423642,0,0,0,0,-0.059164255233431,0.0854258757826227,0,0,0
X600015.CH.EQUITY,0,0,0,0.096416757576058,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.121786450057385,0.251258408206704,0,0,0,0,0,0.176144175912032,0,0,0,0,0,0,0,0,0.107000428409964,0,0,0,0,0,0,0.0317770304177086,-1.73472347597681e-18,0,0,0,0.141939848657314,0.0286618170610413,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0367748661102733,0,0.0142814126187387,0.260418593909663,0,0,0,0,0,0,0,0,0,0.0640942280688638,0,0,0,0.217674122786128,0,0,0.217980800130356,0,0,0,0,0,0,0,0,0,0,0.259537429577241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.16069511247915,0.193599244491258,0,0.240771485179086,0,0,0,0,0,0,0,0,-0.018208619723481,0,0,0,0,0,0,0,0,0,0,0,0.167190134178627,0,-0.0462258329055313,0,0,0,0,0.184644246870928,0,0.146322568799354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242794151084865,0,0.116150522291015,0
X600919.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.46228075446887,0,0,0,0,0.0205754302250466,0,-6.93889390390723e-18,0,0,0,0,0,0,0.128985200071582,0,0,0,0,0,0.245811354147453,0,-6.93889390390723e-18,0.0363491890037336,0.0627162414073769,0,0,0,0,0,0.041690288324766,0,0,0,0,0,0,0,0,0.0223914670041971,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.00816201176546134,0,0,0,0,0,0,0,0.0813343987642892,0,0,0,0,0.517815113709473,0,0,0,0,-0.150221087438675,0,0,0.222217091126084,0,0,3.46944695195361e-18,0,0.211206682272375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103601426278136,-0.0904229273702085
X600928.CH.EQUITY,0,0,0.182014711722999,0,0,0,0,0,0.0684159595028934,0,0,0.154324434439817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387174367919914,0,0,0,0,0,0,0,0,0,0,0.136230145658503,0,0,0,0,0,0.0786904095603045,0,0.00547383304695746,0,0,0,0,0,0.0376981564452675,0
