,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.176624778330963,0,0,0,0,0,0,0,0.155291681412996,0.0568904787347122,0,0,0,0,0.124220154666535,0,0,0,0.157401807224057,0,0,0,-0.0378523890825821,0,0,0,0,0,0,0,0,0,0,0.278450687429014,0.110583004283502,0,-0.231389296923968,0.0333456347224443,0,0,0,0,0.0878979668802641,0,0,0,0,0,-0.01685607583029,-0.120540819151189
X002142.CH.EQUITY,0.230493254331409,0,0,0,0,0.0868262962545965,0,0,0.0746389548253941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077210464895968,0,0,0,0,0,0,0.138211296522646,0,0,0.048203834415475,0,0.0944339263725125,0,0,0,0,0,0,-0.159759554711874,-0.198709123065413
X600000.CH.EQUITY,0.00115461536601191,0,0,0,0.0531412970001447,0.131415344837375,0,0,0,0,0,0,0.450527696271178,0,0.163693915386321,0,0,0.00351474279748194,0,0.0916027258892737,0,0,0.0130265627045625,0,0,0.229524607652007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428434144293263,0,-0.0516000230581578,0,0,0,0,0.0581487748895184
X600015.CH.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.168038833280565,-3.46944695195361e-18,0,0,0,0.362815576388155,0,0,0.0654710654464529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201523929876125,0.122941488815458,0,0.0288923006281275,0,0,0,0,0,0,0,0.103439704436083,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.146897728707269,0,0,0,0.106113531350797,0,0.281802912510014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725906876887184,0.13533554403118,0,0,0,0,0,0.182648891015477,0,0,0,0.0165904472260555,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.172151905105448,0.16693619997548,0.123100800271819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092275274043089,0,0,0,0,0,0,0,0,0,0,0,0,0.044976698854642,0,0.0448223418155416,0,0,0,0.214841821488729,0,0.00440048681956915,0.133555540304736,0,0,0,0.0441299245108773,0,0.0175780439773273,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0818574111268659,0.303876539501547,0.0458546741744155,0,0,0,0,0.118333283285332,0,0.0611400980952495,0,0,0,0,0,0,0,0,0,0.0533196482392269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382545539398383,0,0,0.123023665747296,0,0,0,0,0,0
X601009.CH.EQUITY,0.163600372697564,0,0,0.320881281189173,0,0,0,0,0,0,0,0.259146556073219,0,0.0112296193615595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135895657710732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039834068751561,0.0917245640067422,0,0,0,-0.0537857571458491
X601166.CH.EQUITY,0.18662289484913,0,0,0,0,0,0,0,0,0,0,0,0.288842061222739,0,0,0,0.000484059962356023,0,0,0,0,0,0,0,0,0,0,0,0,0.111492981031214,0,0,0,0,0,0,0,0,0.128930771937126,0,0,0,0.0362486552892889,0.403771936506156,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.281667966092579,0.387215935425466,0.0690982558071206,0,0,0,0,0,0,0,0.280831620079147,0,0.0236992698622288,0,0,0,0,0,0,0,0,0,0.0291394607479785,0,-0.0975412748282339,0,0,-0.0159638948757988,0,0,0,0,0,0,0,0,0,0,0.0581687154248143,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.0467051935736723,-0.00707429739754952,0,0,0,0,0,0,0,0.260377198571585,0,0.230305975059484,0,0,0,-0.187305952620213,0,0,0,0,0,-0.100196274527948,0.191296544066396,0,0,0,0,0,0,0,0.0565330044062801,0.314257400442512,0,0,0,0,0,0,0,0.0886646532069891,-0.10307518753371,0,0,-0.148059195465215,0,0,0
