,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.216094190337035,0,0.0543512755946604,0,0,0,0.00519019513383588,0,0,0,0,0,0,0,0,0.0999000379878614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160853008212797,0.107491473641295,0,0.18026613003242,0.144824950010865,0.0602753271488757,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0478844916069615,0,0,0,0,0,0,0.412751256127421,0,0,0,0,0,0,0,0.106731462346916,0,0,0,0,0,0,0,-0.0229452326140318,0,0,0,0,0,0,0.0550827883651093,0,0.238010531065599,0,0,0,0,0,0,0,0.103779368353007,0,0,0,0,0,0.00493883311836743,0,0,0
X600000.CH.EQUITY,0,0.0644650207328919,0,0,0,0.235758574797943,0,0.0419945982265764,0.186440473067883,0,0.0875239603413917,0,0,0,0,0,0,0,0.0310652715181613,0.109614385410393,0.0787140613532619,0,0,0.0329595660911275,0.000263317831490055,0,0,0,0,0,0,0,0,0,0,0,0,0.0330772071026518,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.205319121251075,0,0,0,0,0,0,0,0,0.0276497346936404,0,0.166690893408797,0.340788121222076,0,0.0291152302736803,0,0,0,-0.0625293574204219,-0.0586327384517064,0,0,0,0,0,0,0,0,0.287028843775742,0.0818567718139891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1005460316317
X600016.CH.EQUITY,0,0.0524568303734922,0,0.263038197342334,0,0,0,0,0.186045405601402,0.00103203512851602,0,0.121084486688605,0.0854953284238886,0,0.0811670310265402,0,0.0921641216877593,0,0,0,0,0,0,0.0820696681144355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023026355779127
X600036.CH.EQUITY,0.735908960430016,0,0,0.191635042930683,0,0,0,0,0,0,0,0,0,0,0.0978207452834211,0,0,0,-0.0801897455013258,-0.0115902435021146,-0.10344524010308,0,0,0.00282980657563623,0.0592473835126079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120400210080583,0,0,-0.0380847262182887,0.0340938384687538
X600919.CH.EQUITY,0,0,0,0.0127014710244252,0,0,0,0.255103209709473,0,0,0.00727733473974237,0,0,0,0.0739643334575895,0,0,0,-0.0840233017913368,0,0,0,0.10403737332066,0,0,0,0,0,0,0,0,0,0.0459236592923404,0,0.481715488348565,0,0,0.0673788870614784,0,0,0,0,0.0457539927997411,0,0,0,0,0,-0.107268914663722,0
X601009.CH.EQUITY,0,0.113699106408092,0,0.110443716886904,0,0,0,0,0.39981066155805,0,0,0,0,0,0,0.111658704896924,0,0,-0.0301764314594674,0,0,-0.0151519203503058,0,0,0,0,0,0,0,0,0,0.117934112503345,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178545782554053,0,0.201325175658401,0,0
X601166.CH.EQUITY,4.33680868994202e-19,0,0.140099159715925,0,0,0.113749110307496,0,0,0,0,0,0,0,0.12580536972654,0,0.198421162394659,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451816093776283,0,0,0.0297748483043938,0.0738554376442486,0,0,0,0.152454823775118,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.0654557163758047,0.206681857565755,0,0,0,0,0.0402811704392369,0.116402642840254,0,0,0,0,0.0703833295527458,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.09104982007464,0,0,0.136143467149103,0,0,0,0,0,0,0,0,0.0949561867945084,0,0.0266860296020671,0.0905774934379724,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.0691242772203422,0.0413960735345508,0,0,0,0,0,0,0,0,0.101888909062784,0.125455362207086,0.14424817168187,0,0.226121725851184,0.00355136240395754,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,1.73472347597681e-18,0,0,0.195316830344387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.164854206667445,0.114277869662181,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.21813638952239,0,0,0.339112375920665,0.0821527308041809,0,0,0,0,0.0150702551238423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359375652650979,0,0,0,0,0,0,-0.000693808561156228,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.121245218135282,0,0,0.088468898786962,0,0,0.0464816936909927,0.0200776685081796,0.212314460915183,0,0,0.0675700407179767,0,0.0393367862127089,0,0.296485803282126,0,0,0,0,0,0,0.0319194911605075,0,0,0,0,0,0,0,0,-0.0175447077481427,0,0,0,0,0.101771799825552,0,0,0,0,0,0.0438057529540048,0.00336887727889139,0,0,-0.0330259341697748,0
X601398.CH.EQUITY,0,-0.0369328762765234,0,0,0,0.0706130226832774,0,0,0,0,0.0558184263799609,0.0468625368077593,0,0,0,0.676373554369083,0,0,0.0818739396778736,-0.0111150361231979,0.0301441664792603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230165867656326,0,0,0,0.0117517725613006,0,0,0,0.034840777959789
X601818.CH.EQUITY,0,0,0,0,0.165541815137981,0.198338801563447,0,0,0,0,0,0,0.345887597690229,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0244530548993246,0,0,0,0,0,0,0,0.00203259827246847,-0.0130869699557497,0,0,0,0,0,0,0,0,0.153830181494623,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.358229164322946,0,0.222765230660257,0.205344561795756,0,0.0573335924968495,0,0,0,0,0,0,0,0.0275427789120021,0,-3.46944695195361e-18,0,0,0,0,0,0.0617261682647095,0,0,6.93889390390723e-18,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0386609959373708,0,0.0818364415268193,0
X601988.CH.EQUITY,0,0,0.102830562820912,0,0.342139049036478,0,0,0,0,0,0.0271361529059608,0,0,0.323392007138127,0,0,0,0,0,0,0,0,0,0,0,0,0.0521904085436152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306366013657603,0.165010666929967,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.115313859202998,0.117472884814257,0,0,0,0,0,0,0,0.297214340419962,0,0,0,0.128576762632727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000827566093269427,0
X11.HK.EQUITY,0,-0.0469064022813171,0,0,0,0,0,0,0,0,0,0,0,0,-0.307548441801345,0,0,0,0,0.234727593992607,0,0.0213303475234173,0.087881221182981,0,0,0,0,0,0,0,0,0,0,0,0,0.0894948900595012,0,0,0,0,0,0.321182287994761,0,0.261253987623806,0,0.156255734255496,0,0.371369347066919,0,0
X2388.HK.EQUITY,0,0.010325378300981,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.294714597170708,0,0.102717779912922,0,0.114226230733896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136102813117431,0,0,0,0,0,0.135365980149392,0.050273796609705,0,0,0.0521259327377648,0,0
