,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.255552006465916,0,0,0,0.0371600207076772,0,0.344043985108811,0,0.126354547568739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677688845620327,0.10245026076511,0,0,0.151065086446275,0,0,0,0,0,0,0,0,0.0162886293100544,0,0,0,0.00992136856220431,0.133758814490466,0.0411024949256348,0,-0.200810146497349,0,0.067920227065538
X002142.CH.EQUITY,0.262013432428816,0,0,0,0,0,0,0.309793245515425,0,0,0,0,0,0,0,0,-0.00534412515525651,0,0,0,0,0,-0.120502414035412,0,0,0,0,0,0.07783270534815,0.0602832794089641,0,0.115804817467106,0,0,0,0,0,0,0,0,0,0,0.0893448082642,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0834742688622672,0,0,0,0.0203035743320053,0,0,0.202715764806593,0,0,0.200333720849757,0,8.67361737988404e-19,0,0.16207197472346,0.0157070212345698,0.0263064184815229,0.104638261535613,0,0,0,0,-1.73472347597681e-18,0,0,0.0816435190316935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525040964935203,0,0,0,0,0.0308192235784186,0,-0.0356942661277652
X600015.CH.EQUITY,0,0,0,0,0,0,0.548594410573705,0,0.136026912567771,0,0.0608870139154704,-0.0616411983888762,0,0,0,0,0,0.168304231595449,0,0.121242242003853,0.0881698416573902,0,0,0,0,0,0.179166097796825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115702096453134,-0.0202317537680798,0,0.109379749758056,0,0
X600016.CH.EQUITY,0,0,0.0470288488267232,0,0,0,0.378912370404245,0,0,0,0.379285309967619,0,0,0.112588763143925,0,0.111546116692971,0.089132199844472,0,0,0,0,0.125593777726644,0.00476720676505342,0,0,0,0,0,0,0,0,0,0,0,0,0.235410275043245,0,-0.163343769830847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0576219627393145,0,0,-0.103664319526214,0,0,-0.0319666505692829,0.0802572126538025,0,0.097191142329087,0.42870527451438,0,0,0,0,0,0,0,0.160105460333477,0,0,0,0,0,0,0.103539203234145,0,0,0,0,0,0,0,0,0,0,0,0,0.0692132731350501,0,-0.0322247195333197,0,0,0.0353126238722556,0,0,0.0755883255596968,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.353200951574442,0,0,0,0,0,0,0,0,0.0915258907403786,0,0,0.198515288620632,0,0,0,0,0.103357292926051,0,0,0,0.036115725689137,0,0,0,0,0,0,0,0,0.265028829467641,0,0.142915587024593,-0.770355041162133,0,0,0.0607947976814065,0,0.445976723010498,0,0,0,0,0,0,0,0.174373506431661,-0.11324472643522
X600926.CH.EQUITY,0,0,0,0,0,0.21037851807318,0,0,0,0.568427853433193,0,0,0,0,-0.248239559832597,0,-0.0283998156097368,0,0,0,-0.0907113180587559,-3.46944695195361e-18,-0.0917823706567236,0,-0.0250536525691802,0,0,0,0.0902709352631908,0,0,0,0,0,0,0,0,0,0,0,0.0388929193906438,0,0,0.141132853518134,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.273665383221776,0,0,0.0719585103483429,0,0,0,0,0,0.187998752912315,0,0,0.106620837122462,0,0,0,0,0,0,0.00159382400575923,0.0826794681173457,0,0,0,0,0,0.198693216644238,0,0,0,0,-0.225775401153192,0,0,0,0,0,0,0.123066961448217,0.113616518763928,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.470142104885337,0,0,0,0,0.0605965357802441,0,0.0729040426688839,0,0,0,0,0,0,0,0.368748570104837,0,0,0,0,-0.0695361732379368,0,-0.0333216907065883,0.0380088007450382,0,0,0,0,0,0,0,0.0536945054435118,0,0,0,0,0,-0.135034847300748,0,0.095130772205107,-0.128691779729449,0,0,0,0,0,0,0.117015027148059,0,-0.0885131934214622,0,0
