,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.195915381600306,0,0,0,6.93889390390723e-18,0,0,0.00776845008057583,0,0,-0.0434754353351631,0,0,0,0.245662920488742,0,0,0,0,0,0,0,0,-0.0789885737653836,0,0,0,0,0,0,0,0,0,0,0.34619687575922,0.0947949842678594,0,-0.186563347123642,0,0,0,0,0,0.223323687993877,0,0,0,0,0,0,-0.0583243998841899
X002142.CH.EQUITY,0.107707411615447,0,-0.0456149933788704,-0.1103553981601,0,0.148289712763493,0,0.217216798017958,0.00765083118658508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792819268957049,0,0,-0.189240786206742,0,0,0,0,0,0,0,0,-0.0513676539161224,0,0,-0.0101035879775366,0.150363032658858,0.122367710917431,0,0.231938634002699,0,0,0,0,0,0,-0.157756248976453,-0.0586086381755341
X600000.CH.EQUITY,0.0332980249068204,0,0,0,0.0156787140022776,0.104855732109715,0,0,0,0,0,0,0.436034545821753,0,0.0676280365445877,0,0,0.0378356329194289,0,0,0,0,0,0.0456746003747755,0,0,0.198704552581694,0,0,0,0,0,0,0,0,0.0628455271710573,0,0,0,0,0,0,0,0,0,0,-0.0538152730737026,0,0,0,0.0607670070642956,0.107683728445506
X600015.CH.EQUITY,0,0,0,0,0.0306109817418312,0,0,0,0,0.0805282797721414,0.0384468841287923,0,0,0,0.0315535033116428,0.176677782785176,0,0.0279064527619767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527158540429422,0.0118488888007028,0,0,0,0,0,0.303603061862662,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.135012585040594,0,0.372200877480832,0,0,0,0.0240934576448718,0,0.00477580696079129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320793436948664,0,0.109937065283063,0,0,0,0.1206325280235,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.182386248398061,0.0499684326278267,0.152064241425696,0,0,0,0,0,0.0741852355451516,0,0,0,0.0909728454118438,0,0,0,0,0,0,0,0,0.0411102847983103,0,0,-0.142364669478354,0,0,-0.0292841688493296,0,0,0,0,0.167582415892512,3.46944695195361e-18,0,0,0,0,0,0,0,0.023258425348886,0,0,0,0,0.229534978729969,0,0.0791627376739981,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0728932999055097,0.169694279770221,0,0,0,0,0,0.257228976938383,0,0,0,0,0,0,0.017373355619593,0,0,0,3.46944695195361e-18,0,0,0.142766003614052,6.93889390390723e-18,0,0,0,0,0,-0.0585148392536743,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.198337420006743,0,0,0.249413315941966,0,0,0,0,-3.46944695195361e-18,0,0.0611108335896772,0.207814166953274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735390513478276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128357701786665,0,0,0,-0.0679876584963778
X601166.CH.EQUITY,0,0,0,0.125525378526307,0,0.355450296273388,0,0.133650702860907,0,1.73472347597681e-18,0,0,0,0.015814355504391,0,0.0384051145398231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185715713359915,0,0,0,0,0.278481483644436,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.242727915122519,0.425559679277788,0,0,0,0,0,0,0,0,0.275384654076595,0,0.0408391949433534,0,0,0,0,0,0,0,0,0,0,0.0516291749594337,0,-0.100044883304528,0,0,-0.013737157929594,0,0,0,0,0,0,0,0,0,0,0.059897129043226,0,0,0.0698970807438662,0,0,0,0,0,0.0161963699913418,0
