,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.191770832643382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129486220355739,0,0,0,0.0815173369152885,0,0.0366981641579143,0,0.0309333765149563,0.0446831160028136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892424314734277,0,0.178330278513991,0.0849994145794982,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.137566078703653,0.599933787865081,-0.128024013466388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994285125245114,0,0,0.192687909267127,0,0,-0.0319627735357203,-0.176420631021108,0,0,0.0113284830132967,0
X600000.CH.EQUITY,0,0,0,0,0,0.0656063149263637,0,0.487970269481977,0,0,0,0.17066588154492,0,0,4.33680868994202e-19,0.0265928607149089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366722527609703,-3.3881317890172e-21,0,0.026860788866876,0,0
X600015.CH.EQUITY,0,0.126856263196168,0,0,0,0,0.428352878320203,0,0,0.00710827832129255,0,0.0473042061355645,0,0,0,0,0.201075281361199,0,0,-0.115507039713782,0,0,0.0857939335308646,0,0,0,0,0,0,0,0,0,-0.151843090122636,0,0.0347598571857002,0,0,-0.129253683779034,0,0,0,0,0.149920600053222,0,0,0,0,0,0,0,-0.0824249741705059,0
X600016.CH.EQUITY,0,0.0861750213182728,0,0,0,0,0,0,0,0,0,0.088181226773433,0,0,0.192616401235683,0,0,0,0,0,0.0264855849035603,-0.00625616810436825,0,0.26489053874502,0,0.397927128474988,-0.581366938184408,-0.214322572795458,0,0,0,0,0,0,0,0,0,0,0,0.0500991234760888,0.149317498976524,0,0,0,0,0,0,0,-0.279787283986413,0,0,0
X600036.CH.EQUITY,0,0.242845308793642,0.0176274304534438,0,0,0,0,0,0,0.0275505363715691,0.146625741954625,0,0,0,0.282515574668936,0,0,0,0,0,0.180227798688622,0.0144465435654418,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168938660854139,0,0,-0.0466909817415223,0,0,0,0,0,0,0,0.0549622023909975,0,0,0,0,0
X601009.CH.EQUITY,0.0198772523851059,0.0626427781691917,0,0.842132871977403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294837338218964,0,0,0,0.0136744188596472,0,0,0,0,0,0,0,0,0,0,-0.0612969018709705,0,0.0432288026227721,0,0,-0.0430713101725615,0,0,-0.0549840063882967,0.118322095493664,0,0,0,0,0.0356132658413891,-0.0639445742691226,0,-0.101005985546734,0,-0.0405974036312403
X601166.CH.EQUITY,0.0445981549609122,0.00709811897808152,0.473264445411878,0,0.037831602892048,0,0,0,0,0,0.0718988404033212,0,0,0,8.67361737988404e-19,0,0.0908858991234487,0.00414590919258241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00372389335069553,0,0,0.155200051000395,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.137032121154296,0.059078650862116,0,0,0.0393201477208359,0,0,0,0,0,0,0,0,0,0.251773349147275,0,0,0,0,0,0,-0.0308695169142526,0,0,0,0,0,0,0,0,0,0.209345424830521,0.00900618666691027,0,0,0,0,0,0.0291689719504148,0,0,0,0,0,0,0,0,0.144809310405695,0,0
X601229.CH.EQUITY,0,0,0,0,0,0.104840253516613,0.0216253219247136,0,0,0,0,0.0870923605908292,0.226155286913262,0,0.587412353364929,0,0,0,-0.517716938503899,0,0,0,0,0,0,0,0,0,0,0,-0.0513382418294543,0,0,0,0,0.0689251906574444,0,0,0,-0.012516253052594,-0.0142094009531521,0,0,0,0,-0.0584487084663401,0,0,0,-0.127628089433479,0,0
