,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.259997659435176,0,0.105333883909321,0,0,0,0,0,0,0.186242267467451,-0.17396166281611,0,0,0,0,0,0,0.0156200083988582,0,0,0,0,0,0.233710544290432,0,0,0,0,0,0,0.205868842477522,0.0243026030307787,0.203240030476297,0,0,-0.248632520245648,0,0,0,0,0,0,-0.0587998053335767,0,-0.0701198598236223,0,0,0,-0.126079658587734
X002142.CH.EQUITY,0.242379160753703,0,0,0,0,0,0.0774644636729945,0,0.130997838917029,0,0,0,-3.46944695195361e-18,0.0795579511399465,-0.0796214323499078,0,0,0,0.0565436370213716,0,0,0,-0.00654730371291635,0,0.0249312874118507,0,1.73472347597681e-18,0,0,0,0,0,0.00114706852536905,0,0,0,0,0,0,0.11100358805804,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0684726978630422,0,0,0.00619879964880927,0.302284422141526,0,0,0,0.0407104081446287,0,0,0.418147994773522,0.00554104273158554,0,0,0,0,0,0,0,0,0.052638884031852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00896406187207236,0,0,0,-0.127619735380745,0.102155585337054
X600015.CH.EQUITY,0.0218438021887441,0,0,0,0.000253959113750878,0,0,0,0,0.228363480352802,0.0327097341507094,0,0,0,0.435737843156223,0,0,0,0,0.069983286100691,-6.93889390390723e-18,0.194467543412288,0,0,0,0,0,0,0,0,0,0.0535322205076689,0,0,0,0,0,0,0.0148060985282775,0,0,0.100375500729326,0,0,0,0.0302882115356986,0,0,0,0
X600016.CH.EQUITY,0,0,0.0991588097797508,0.283563598903355,0,0,0,0,0,0,1.73472347597681e-18,0,0.0874319571754527,0.163892274496153,0,0,0.15450669938424,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.117186287484915,0,0,0,0,0,0,0,0.109822231496874,0.102774253512186,0,0,0,0,0,0,-0.173638518070133,0.0102377539396204
X600036.CH.EQUITY,0,0.254351218151957,0.126866920128364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980582052687312,0,0.22728323110882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304002504260231,0.393543555734434,0,0.0104717768124263,0.0419636163684813,0,0,0,0,0.00299736920406462,0.0136009117986508,0
X600919.CH.EQUITY,0,0,0,0,0.0804695147254524,0,0,0,0,0.367622594135848,0.0481643784357487,0,0,0.22929999843681,0,0,0.0630863381339927,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0870294515271298,0,0,0,0,0,0,0,0,0,0,0,0,-0.124170030449988,0,0,0,0.0091201509355111,0,0,0.030710942615302,0.0775202376420989
X601009.CH.EQUITY,0.43861102991302,0,-0.0631597482241997,0,0,0,0,0,0.209643903307121,0,0,0,0,0,0.146342278615795,0.272140014108093,0,0,0,0,0,0,-0.516690830613478,0,0,0,0,0,0,0,0,0,-0.0288394395568136,0,0,0,0,0,0,0,0,0,0.104856105555518,0,0.294270813119409,0.230974726530336,0,0,0,0
X601166.CH.EQUITY,0,0.305430240768398,0,0,0,0,0,0,0,-0.240534517186227,0,0,0,0.0299232232193843,0,0,0.391227471029081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451396998437233,0,0,0,0,0,0.0596594129553187,0.284333999719181,0.208845919221287,0.0406448351692464,0,0,0,0,0.239774001584794,-0.0370864914674227
X601169.CH.EQUITY,0,0,0.129075187785609,0.569125753590289,0,0,0,0,0,0,0,0,0.0957336564761994,-0.0938846647316254,0.0468292711404975,0,0.218454535938566,0,0,0,0,0.116646543059731,0,0.0942349292911043,0.0856869005741263,0.0539883850563221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261863844764138
X601229.CH.EQUITY,0.188363734928838,0.0464596311823032,0,0,0.142000233208105,0,0.0288883749004067,0,0,0,0,0,0,0.00219326570132501,0,0.268713370175695,0,0,-0.239818210977135,0,0,0,0,0,0,0,0,0,0,0.0802967056278248,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316868242933012,-0.026410982729963,0,-0.122550129073688,0,-0.0346310223527271,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.293852632144464,0.105339528747171,0,0,0.349671874826778,0,0.0570100987528623,2.77555756156289e-17,0,-0.025129363737512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184452380017859,0,0,0.199120082931292,0,0.0229986405481444,0,0,0,0,0,0,0,0.0719073072693662,0,0
X601328.CH.EQUITY,0,0,0.145219097547437,0,0.169082202988921,0,0,0.0366162104124926,0,0.0820548502546381,0,0,0,0,0,0.00851010152494853,0.304887283074194,0.170540255720394,0,0,0,0.0575073450748342,0,0,0.00552250567299084,0,0,0,0,0,0.1025096098189,0,0,0,0,0,0,0,0.0233679183641897,0,0,0.010646324837807,0.0201715059242224,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0.185747889996642,0,0,-8.67361737988404e-19,0,0,0.0798785645272189,0,0.0396945742276808,0,0.328479634935821,0,0,0,0,0,0,0,-0.00333173250081765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0635021056543219,-0.0404493695727717,0,0,0,0
X601818.CH.EQUITY,-3.46944695195361e-18,0,0,0.205000493307177,0,0,0,0.0215450697782138,0,0,0,0,0,0,0,0,0,0.26512107647359,0.112720336135192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236606734223767,0,0.265436295696195,0,0,-0.144135891433683,0,0,-0.0857021114483446,0,0,0.0738958665509853
X601939.CH.EQUITY,0.154003306062808,0,0,0,0,0,0,0,0,0,0.308248635178733,0.0459248675622543,0,0.457094058692385,0,0,0,0.0283366668306238,0,0,0.0132952132495335,0.104468354575252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419566318754325,0,-0.141865403543444,0,0.132405957338832,0,0
X601988.CH.EQUITY,-2.16840434497101e-19,-0.0283051924439531,0,0,0.488349257635725,0,-0.225284221009787,-0.0078407719132785,0.202945494159763,0.0246148534856212,0,0.156793906703403,0.146926711630669,0,0,0.212194562105325,0,0,0,0,0,0,0,0,-0.0355456179711916,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0749111439009373,0,0,0,0,3.46944695195361e-18,0,0.0741348765667181,0.0216385181225445,0,0,0
X601998.CH.EQUITY,0,0,0,0.206296590954489,0,0,0,0,0,0.0394788839326721,0,0,0.0671576716008923,0.124750819584837,0.00716159045694357,0.0906634112848696,0,0,0,0,0.18989291305392,0,0,0,0,0.0273353060102359,0,0,0,0,0,0,0,-0.126268001153415,-0.00582075674437476,0,0,0,0,0,0,0,0,0,0,0,0.0553366288569739,0,-0.0457662527481666,0
X601077.CH.Equity,0.202861548980952,0,0.0727819696805237,0,0,0,-0.153355604652533,0,-0.223664857625401,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.206943241136913,0,0.009569630047757,0,0,0,0,0,0,0,0,0.0735703138350718,0.333685024600751,0,0,0,0,0,0,0,0,-0.323306881586785,0,0,0.0649947712211792,0.0596714662900895,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.115802468351897,0,0,0.187408515377306,-0.0513724795241693,0,0,0,0,0,0.425724983730571,0.0505634611490346,0,-0.00340054637990782,-0.0664565376650199,0,0,0,0,0,0,0,0,0,0,0,0.0448260158890864,0,0,0,0,0,0,0,0.263610215362934,-0.116282861273662,0,0,-0.065669860718785,-0.0790848594277964
X2388.HK.EQUITY,0,0,0,0,0,0,0.185115544868988,0,0,0,0,0,0,0,0,0,0,0,0,0.383574903326546,0,0.0945758155595885,0,0.102471059257248,0,0,0.0438890297033295,0,0,0,0,0,0.0900495601756451,0.00986384970144461,0,0,0,0,0,0,0,0.016297242125469,0,0,0.298813578955476,0,0,0,0.120443135047966,0
X5.HK.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.171883320686417,0,0,0,0,0,0.307562962742734,-0.0126470922054536,0,0.406688387673969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042189097072128,0,0,-0.126353421601838,-0.186166929848578,0,0,0,0,-0.171586146526495,0,0.280600816714714,0,-0.00449032349925293,0
X2884.TT.EQUITY,0.0269771485053719,0.099209877897572,0,0,0,0,0.00276100164562648,0,0,0,0,0,0,0,0,0,0,0,0,-0.114868307467932,0,0,0,0.14441685775102,0,0.0718779432943059,0,0,0.285548394232063,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193801900938895,0.11246257237188,0,0.171653908631218,0.129007737094282,0,0,0
X2886.TT.EQUITY,-0.194143338166926,0,0,0,0,0,0,0,0,0,0,0,0,-0.090615901319901,-0.145890889192795,0,0,0,0,0,0,0,-0.000205602564192858,0,0,0.808375256779219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854481296599065,0,0.0212929769787053,0,0.120603701872969,0.0855257839858364,0
X2891.TT.EQUITY,-8.67361737988404e-19,0.113440762416101,0,0,0,0,0,0.19121088798584,0,0.094519088455178,0.150333201741559,0,0,0,0,0.120035637353475,0,0,0,0,0,0,0.0827293287501971,0.172786366667542,0,0.451435930881529,0,0,0,0,0,0,0,0,-0.086090743991949,0,0,0,0.0862649455667852,0,0,0,0.0349210234886134,0,0,0,0.0928539396460375,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0262337613018948,-0.12763302658655,0,0,0,0,0,0,0,0,0.186673508536119,0.0329315052754318,0.181719816600451,0.566161735268572,0,0,0,0,0,0,0,0,0,0,-0.0201236447652963,0,0,-0.15407127290006,0,0,0.380328160766183,0,0,0,0,0,0,0.152913255168313,0,-0.0506491151740526
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280009661292983,0,0,0,0,0,0,0,-0.0335519090573677,0,0,0,0.336410536659344,0.281696770304449,0,0,0.0340666214522478,0.274623810839768,0.0374774969283628,0,0,0,0,0,0,0,0.0404898115491731,0,0,0,0,0,0,0.028026043156225,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.093239956884663,0,0,0,0,0,0,0,0.0194923181570896,0,0,0,0,-2.71050543121376e-20,0,0,0,0.0465439934548895,0,0,0,0.116273708587312,0.177198631721934,0,0.146949461682692,0,0.00276373384611553,0,0,0,0,0.232056708756725,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0.0581594764517851,0.00140166281584812,0,0,0,0.0102682012597762,0,0.12727519411137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657947150230759,0,0,0.0980230168248474,0.298362721731268,0,0,0,0,0,0.117078357235475,0.312734360208493,0,0,0.0453030733715187,0,0,0,0,-0.239895997921185,0,0,0,0,0,0.0671815316581545,0.172421330081409,0.0563966464141487
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0793047170318724,0,0,0,0,0,0,0,0,0,0,0,0.268185185248267,0.0473103140524434,0,0.210654744763263,0.120791402390035,0,0,0.170937158094997,0,0,0.0490698499058484,0,0,0,0,0,0,0.0851630599650015,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0854102920577942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074138586441499,0,0,0,0,0,0,0.0414680591917699,0,0.254951927404495,0,0.338973557885033,0.118767465025992,0,0.0127595188530437,0,0,0,0,0.106150857675594,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,-0.0194392258221333,0,0,0,0,0,0,0,0,0,0,0,0,0.034009049346364,0,0,-0.140945595086771,-0.0765807302307668,0,0.337849949414893,0,0,0,0,0,0,0,0,0.213252984086823,0,0.267537708965243,0,0,0,0,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0.106752782546539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030722897014447,-0.0205857862234918,0.2491916499757,0,0,0,0,0.158293277692595,0,0,0,0.120217943227981,0.297335205120405,0.12242970527456,0,0,0,0,0,0.000225445228521809,0,0,0,0,0.040051817071732,-0.066427287680698
