,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.331082612430524,0,0,0,0,0,0.104019415926016,0,0,0.467705146665121,0.17266882088708,0,0,0,0,0,0,0,0,-0.013697114115611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120951076201048,0,0,0,0,0,0,0,0,0,0,-0.129205339049351
X002142.CH.EQUITY,0,0,0,0.0679300270164859,0,0.815860380217115,0,0.0251820188278764,0,0,0.115021494150771,0,0,0,0,0,0,0,0,0,-0.00720450393204404,0,0,0,0.153914819058306,0,-0.0969540638455596,0.0401671410653592,0,0,0,0,0,0,0,0,0,0,0,0,0.118721859602717,0,0,0,0,0,-0.25515014355856,0,0,-0.19635123678409,0,-0.0481940651418451
X600000.CH.EQUITY,0,0,0,0.34538188975403,0,0.451504191193491,-0.147264647098074,0,0,0,0,0,0,0,0,0,0,0,0.295543117286209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268744724565748,0,0,0,0.165022561719853,0,-0.0833857229544992,-0.205163226816319,0
X600015.CH.EQUITY,0,0,0.0692416743645203,0,0,0.233697684214848,0,0.122602502900669,0,0,0,0,0.056238234712655,0,0,0,0,0,0.268258381472078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13278004065362,0,0,0,0,0,0,0,0,0.0784428354776059,0,0,0.00880317691263666,0,0
X600016.CH.EQUITY,0,0.379955646394492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832827053060814,0,0.711813035166696,0,0.11167235118859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317371820364969,0,-0.534339923716937,0,0,-0.0589670037841314
X600036.CH.EQUITY,0.177972392288159,0.124799110385252,0.065100142683075,0,0,0,0,0.17540414606601,0,0,0,0.150574849523103,0.00410809445998313,0,0,0,0,0,0,0.0581818436802815,0,0,0,0,-0.0342799871652179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18682586806669,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0640832805761841,0.379275941625551,0,0,0.161258980391114,0,0,0,0,0,0,0,0,-0.108938198642001,0,0,0,0,0,0,0.0603623138000114,0,0,0.193727586836063,0.119672610024297,0,-0.115876147699898,0,0,0,0,0,0,0,0,0,0,0.0710661916481138,0,0,-0.00942392680678139,0.00822187663332375
X601009.CH.EQUITY,0,0,0,0,0,0.410512444324608,0,0,0,0,0,0.046372528448176,0,0,0,0,0,0,0.345209324863608,0,0,0,0,0,0,0,0,0.0618220049996975,0,0,0,0,0,0,0,0,0,0,0,0,-0.212930304004839,0,0.0586656285666308,0,0,0,0,0,0,0.24957118278031,0,0
X601166.CH.EQUITY,0.0216004418162232,0,0,0,0.0519614168379927,0,0,0,0,0.253515125429375,0,0,0,0,0.0272656940664166,0,0.132088078587262,0.335262923042974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680284854760464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271256817975518,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0.0741547942652691,0,0,0,0,0,0,0,0,0.739732848423267,0.0986886193291327,0,0,0,-0.147204741681291,0,0,0,0.0742954646492475,0,0,0,0,0,0,0,0,0,0,0,0.0756301115105571,0,0,0,0,0,0,0,0,0,0,0,0,0.0240696399687608,0
X601229.CH.EQUITY,0.0611087969261404,0,0,0,0,0,0.15057626404956,0.0476688750519694,0,0,0,0,0.0559683486472221,0,0.119473610351149,0,0,0,0,0,0,0,0,0,0,0.079699298513668,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.464075869885939,0,0,0,0,0,0,0,0.0248281805498855,0
X601288.CH.EQUITY,0.105444062750225,0,0,0.175416004109119,0,0,0.016996558950329,0,0,0,0,0,0.0325595739789442,0.4407675194967,0.0507115419158306,0,0,0,0,0,0,0,-0.0387760609457371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18823998534571,0,0,0,0,0,0,0,0,-0.0570964341570634,-0.0208587129384435,0,0,0,0
X601328.CH.EQUITY,0,0,0.0939054940744515,0.0489984278278749,0,0.0251285940999697,0,0,0,0,0.0730603767590922,0,0,0.224973026524626,0,0.0156404189798386,0,0,0.040566360080746,0,0,0,0,0,0,0,0,0.0973444005169584,0,0,0,0,0,0,0,0,0,0,0,0,0.030975220218256,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0.0223187052454242,0.18168683124437,0,0,0,0.0683555014056245,0,0,0,0.497283471159698,0,0,0,0.205397434993653,0,0,0,0.00330501056097352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060401580515397,0,0,0,0,0,0.0349934864324219,0,0.012432991566966,0,-0.0129914354431459,0
X601818.CH.EQUITY,0,0,0,0,0.00815433290362744,0,0,0,0.256753166341124,0,0.0283052080323103,0.0851182431728542,0,0.0537492606690992,0,0,0,0,0.157262854432041,0,0,0,0,0,0,0,3.055578800127e-05,0,0,0,0,0,0,0,0,0,0.030534809399278,0,0,0,0,0.0729864196391603,0.0925129739581937,0.00491820106192782,0.0523410331704242,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0857394369426081,0,0.0947875689450811,0,0.115342525947685,0,0,0,0,0,0,0.229271936609543,0,0,0,0,0.0923815344670023,0,0,0,0.0784948201627528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211582799331768,0,0,0,0,0,0,0.122735156120502,0,0,0,0,0,0,-0.0466025681912787,0
X601988.CH.EQUITY,0,0.00293602722391276,0,0.072994524420987,0,0.0674730897497038,0.161398896820232,0,0,0.941448727113217,0,0,0,0,0,0,0,0,0,0.049666722530238,0,0,0,0,-0.106137174291937,0,-0.0524927056657476,0,0,0,-0.178748462063547,0,-0.0190217204729343,0,0,0,0,0,0,0,0,0,-0.0573166570781139,0,0,0,0,0,0,0,0,0.0163326297348458
X601998.CH.EQUITY,0,0,0.052952071495543,0,0,0,0,0,0.130358710348522,0.529035434361873,0,0,0,0,0,0,0,0,0.0775960124831528,0,0,0,-0.0211134067575861,0.0380816740447302,0,0.0384485497075592,0.0671300277975762,0,0,0,0,0,0,0,0,0,0,0,0,0.0408880472954438,-0.101867350397223,0,0,0.108747860699284,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.0780200664206109,0,0.0557928151815278,0,0,0,0,0.197898033838431,0,0,0.218027179708371,0,0,0.0125503106913436,0.00485156305705538,0,0,0,0,0,0,0,0.0485873937949764,0,0,0,0.0272825551286095,0,0,0,0,0,0,0,0.20745194047669,0,0,0,0,0,0,0.225401593920382,0,0,0,0,0,0,0,0,-0.0618185474695861,0
X11.HK.EQUITY,0.25675751806348,0,-0.0527979202854953,0,-0.061722705643798,0,0,0,0,0,-0.0629820253325276,0,-0.035227608865085,0,0,0,0,0,-0.296368906301022,0,0.384344659709191,0.386028582251515,0,0.289814322508012,0,0.116272659428249,0,0,0,0,0.0758909989880948,0,0,0,0,0,0,0,0,0,0,0,-0.00706166507789573,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0867555678439214,0,0.126397217451554,0,0,0,0,0,0,0,0,0,0,0,0,0.073891959552466,0,0.240512944555787,0,0,0.0236241826557929,0,0,0,0,-0.230898968378259,0,0,0,0,0,0,0,0,0,0,0.113463323739063,0,0,0,0,0,0,0.210616393876854,0,0.0718251272716522,0,0.116781641773465
X5.HK.EQUITY,0,0,0,0,0,0,0,0,-0.125081316244073,0,0,0,0,0,0,0,0,0,0,0.309275532646087,0.0286543543123628,0,0.0975881585836031,0,0,0,0,0,0,0,-0.0668406120753663,-0.0314822294530493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283453133891243,0.235706171199317,-0.0641709623742072,0
