,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.0781692613560066,0,0,0,0.577725220559502,0,0,0,0,0,0.0448491658998527,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236731104327946,0,0,0,0.136343703386421,0,0,0,0,0.165609489187899,0,-0.101273626679473,0.0236410867428936,0,0,0,0,0,-0.0682640060873975,0,0,0,0
X002142.CH.EQUITY,0.254912346749108,0,0,0,0,0,0,0.381388683855273,0.00793750245049465,0.126120583815123,0,0,0,0,0,0,0,0,0.131650927192827,0,-0.128355277966115,-0.0222112133105717,0,-0.0592919279860041,0,0,0,0,0,0.114046307300742,0.0630108140486862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0768067392363467,0,0
X600000.CH.EQUITY,0.0314209434060119,0,0,0,0,0,0,0,0,0,0.299180174120148,0,0,0.0730823546873952,0.185889506259448,0.0436568118085387,0,0,0,0.0707074691300167,0.00522057616258263,0,0,0,-0.0634496212928504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168265798206312,0,0,0,0,0,0,0,0,0,0,0,0,-0.069582219190788
X600015.CH.EQUITY,0,0,0.179983724013136,0,0,-0.0196770773662677,0.670733687823076,0,0.0219172754596321,0,4.33680868994202e-19,0,0,0,0,0,-0.00845858329840015,-1.73472347597681e-18,0.0534662821132646,0,0,0,0,0,0,0,0,0.0242877812386351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707867380530722,0,0,0,0,0,-0.0172541234990617
X600016.CH.EQUITY,0,0,0.195696360936672,0,0,0.0234310547186417,0,0,0,0.0380655212514312,0.42019798835311,-1.73472347597681e-18,0,0.155616281434292,0,0,0.102187192380196,0,0,0,0.0246222473234423,0,0.073970590513438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0769024574362992,0,0,0,0.121193442588342,0,0,0,0,0,0,0,0,0,0.0248400475985968
X600036.CH.EQUITY,0.142200132257349,0,0,0,0.279490800229339,0,0,0,0,0.0857711569591364,0.180584370013322,0,0,0,0,0.0227971834262695,0,0,0.107573048101989,0,0,0,0,0,0,0,0.0711125446474355,0,0,0,0,0,0,0,0,0,-0.039758994289617,0,0.0219137532381407,0,0,0,0,0,0,0,0.0939625323671167,0,0,0,0,0
X600919.CH.EQUITY,0,0.0992914826026377,0.0637875803285539,0.147597590137741,0,0,0,0,0.141532424958868,0,0,0,0,0,0,0,0.274741727779696,0,0,0.469734500113488,0,0,0,0.055050874626082,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452626122895909,0,0,0,0,0,0,0,0,0,0,0.0437797543947294,-0.144359763371447
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.652418502638781,0,0,0,-0.0755922609008986,0,0,0,0,0,0,0,-0.0223643074154022,-0.00943118908183883,0,0,0,0,0,0,0.0963346552161705,0,0,0,0.0593721074371228,0,0,-0.0348111405000066,0,-0.126667940381709,0,-0.0378621446423049,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0
X601009.CH.EQUITY,0.106841925847966,0,0,0.254647799848012,0,0,0.0781274230601804,0,0,0,0,0,0,0,0,0.084171885805559,0.12640758017978,0,0.05410200408388,0,0.0488802471625642,0,0,0,0,0,0,0.0285973612120328,0,0,0.077948673568604,0,0,0,0,0.078687288769118,0,0,0,0,0,0,0,0,0,0,0.0418519793037643,0,-0.0218590419245854,0,0,0.0553465270652786
X601166.CH.EQUITY,0.420811827194313,0.080150050848258,0,0,0,0.0567944266972687,0,0.189694481696519,0,0,0.0943824392901,0,0,0,0,0.0849492284146742,0,0,0,0,0,0,0,0,0.145363633073051,0,0,0,0,0,0,0,0.0747295553239312,0,0,0,0,-0.266888205444452,0,0.130084023610274,-0.0580925315395677,0,0,0.0568375673170161,0,0,-0.151311607493522,0.125685461144338,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.705534851288076,0.105913782695779,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0689652761006081,0,0,0,0,0,0,0.0833933463291944,0,0,0,0,0,0,0,0,0,0,-0.0541227136279059,0,0,0,0,0,0,0,0.13995182270029,0,0,0,0,-0.133706798255029,0,-0.0943405995237995,0,-0.0639541555166472
X601229.CH.EQUITY,0.176062435661216,0,0,0.643042533109449,0,0.0308543929668294,0,0,0,0,0.0695363589993993,0,0,0,0,0,-0.0423683757615147,0,0,0,0,0,0.137990182339268,0,0,0,0,0.0182730459547432,0,0,0,0,0,0,0,0,0,0,0,0.102284089754536,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.120037041599856,0,0,0,0,0.0133632821189288,0.0217524610243563,0,0,0,0,0,0,-3.46944695195361e-18,0.264898812773924,0.40593538459199,0.0746038379893258,0,0,0,0,0,0.0261764221533392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028734932932666,0,1.0842021724855e-19,0,0,0,0,0,0,0,0
