,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.0464443127623693,0.183678997967465,0.0273841879891736,0,0,0.107403275721115,0,0,0,0,0,0,0,0.00874421757745026,0,0,0.0987362697750358,0,0.169673920103132,0,0,0,0,0,0,0.0169183328485279,0,0,0,0.0180124179690658,0,0,0,0,0,0,0,0.0654517859714491,0,0,0.108330579177959,0,0,0.000640983475541625,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0786104915026797,0,0.0856288841015269,0,0.43495095599534,0,0,0,0,0,0.00204021942528435,0,0.288463576311034,0,0,0,0,0,0,0.0107110402754296,0,0,0.0324041541140802,0,0,-0.0355976390964475,0,0,-0.0908552134881164,0,0,0,0,0,0,0,0,0,0.209184092810972,0,0,0,0,0,0,0.0582048803936457,0.0319935911073833
X600000.CH.EQUITY,0,1.0842021724855e-19,0,0,0,0.103401901844369,0.0738085395183013,0,0,0,0,0.502012735633588,0,0,0.255081741694776,0,0.0435802499414196,0.00869773514852277,0,0.0223721140357044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.197944228497795,0,0,0,0,0,0,0,0.0543612751151044,0.366254074789195,0,0,0,0,0,0,0.00736255829471345,0,0.0108123566778006,0,-0.0197318151170289,0,0.326223418191711,0,0,0,0,0,0.0488792275464263,0,-0.0975224820440937,0,0,0,0,0,0,-0.204331470267933,0,0,0.256439579730348,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0520621319159402,0,0,0,0,0,0,0,0.188267778849157,0,0,0,0,0.0384865347320382,0.119501376165623,0.206217316184927,0.170749190832303,0,0,0,0,0,0,0,0,0,0,0,0,0.0158028052389401,0,0,0,0,0,0,0,0,0,0.191111722394101,0,0.154788023091352,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,1.03009603469455,0.0805195499528456,0,0,0,0,-0.0316923800655085,0,0,0,0,0,0,0,-0.0487339007174625,0,0.0648136737753495,0,0,0,0,0,-1.0842021724855e-19,0,-0.0705623369935533,0,0,0,-0.0443618107444732,0.0324060522258574,0,0,0,0,-0.119770288046922,0,0,0,0,-0.120356387092709,0,0,-0.0333152023576789,0,0,0,0,0,0,0,0.0302730544073912,0.0189220388475356
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.554443269570321,0.115363718993027,0,0,0,0,0.153977242401577,0.0208472995187437,0,0,0,0,0.0572428240449802,0,0,0,0,0,0,0,0,0,0,0,0.116109409249813,0,-0.0811630691082986,0,0,0.115855573715354,0,0,0,0,0,-0.0585759609700311,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.222233984112543,0,0,0,0,0.47363382014669,0,0,0,0,0,0,0,0,0,0,0.199575338746626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184004997184195,0,0,0,-0.0261567316931081,0,0,0.147862063585845,0.0510270326760152
X601009.CH.EQUITY,0.223314398258567,0,0,0,0,0,0.167330581925959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427381240502088,0,0,0,0.220683975046458,0,0,0,0.105231109393479,0,0,0,0,0,0,0,0,0,0.192794428414135,-0.0843394885808943,0,0,0,-0.453419903032577,0,0,0,0
X601166.CH.EQUITY,0,0.298913779782158,0.295551044758942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102387662507839,0,0.00402774496526877,0,0,0,0,0.0157787546914234,0,0,0,0,0,0,0,0,0.200497856183256,0,0,0,0,0,0,0,0.0672646070984751,0.0708782757695682,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.214652788676141,0,0,0,0,0,0,0.0809526545518479,0,0.104376236295915,0.0222430058780056,0,0.245095047510994,0,0,0,0.112826269271445,0,0,0,0.146295017874999,0,0,0,0,-0.128868765353697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750329427975911,0,0,0,0,0,0,-0.0534584681310822,0
X601229.CH.EQUITY,0,0,0.180151240481354,0.104212254690151,0,0,0,0,0,0,0.215895941817928,0,0,0,0.0538241307857231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10520812452762,0,0,0.233034539616764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0572241617823893,0,0,0,0,0,0,0.00744038655171645,0,0,0,0,0.700642830369953,0.203333319290931,0,0,0,0,0,0,0,0,0.102600443955913,0,0,0,0,0.0748403953072792,-0.109576657254752,0,-0.0877918038844502,0,0,0,0,0,0,0,0,0,0,0,-0.238657573736282,0,0.0215282480985775,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0139252271323289,0,0,0,0.498755241809505,0,0.283828224047407,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106264664925034,0,0,0,0.0907369840433711,0,0,0,0,0,0,0.000708544709772837,0,0,0,0,0,-0.086733125627781,0,0,0,0,0
X601398.CH.EQUITY,0,0,-8.67361737988404e-19,0,0,0,0.157626370837992,0,0,0,0,0,0,0,0,0,0,0,0.864069326489383,0,0,0.150451889192814,0,0.130910325611948,0,0,0,-0.020140819574959,0,0,0,0,-0.00738252226040898,0,0,0,0,0,0,0,-0.00545358034168018,0,0,0,-0.387214473821026,-0.0139268333343134,0,0,0,0,0,0
