,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0.00954046431704097,0,0,0,0,0,0,0,0.294053959319099,0,0.0771101859830533,0,0,0,0.259476342882859,0.0199323176922753,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.261896368310726,0,0,0,0,0.1401271708224,0.22322368944407,0,0,0,-0.0165936925636466,0,0,0,0,0,0,-0.00879779526628756,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.0917106307022866,0,0.437360687384282,0,0.251078101190397,0,0,0,0,0,0,0,0,-0.138751018386606,0,0,0,0.120907931985576,0,-0.146849611012983,0,-0.0551738363624669,0,0,0,0,0,0.0685640487695574,0,0.155113101118635,0,0,0,0,0,0,-0.0600506745422924,0,0,0,0.112585131444611,0,0,-0.113041410035203,0
X002958.CH.EQUITY,0,0,0,0,0.238268290789633,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0979904962048349,0,0,0,0,0,0.109517656106934,0.326807446716841,0,0,0,0,0,0,-0.0257610285434565,0,0,0,-0.0813323899846536,-0.21389151690001,-0.0660125368702179,0,0.344096826299846,0,0.34552073974106,0,0,0,-0.210366550721486,0,0,0,0.143345696398151,0,0,0,0,0.0578171041689724
X600000.CH.EQUITY,0.249320927465968,0.0454854240948625,0,0,0,0.344154619307236,0,0,0,0,0,0,0,0,0,0,0,0.117063376823411,0.019414851477718,0,0,0,0,0,0,0,0,0.0598058097836881,0,0,0,0,0,0,0,0,0.0154312394032879,0,0.0874497185828938,0,0,0,0,0,0,0,0,0,0,0,-0.0431867039541583
X600015.CH.EQUITY,0,0,0,0,0,0.0118051636063771,0,-1.73472347597681e-18,0,0.12927288082791,0,0,0,0,0,0,0,0.248953682118871,0,0,0,0,0.0685970277592051,0,0,0.0547965226565004,0.142329460335703,0,0,0,0.0698937255311639,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-3.46944695195361e-18,0.447370998236491,0,0,0.236547964367471,0,0.0628363041812185,0.0364034455269155,0,0.0898135678614082,0,0,0,0,0.0493459742974092,0,0,0,0.0915086477866453,0,0,0,0,0,0.0437064818120941,0,0,0,0,0,-0.112075260689717,0,0.122119158576717,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.236918513491082,0.302863589826189,0.00870240391149486,0,0,0,0,0,0,-0.00526324480405336,0,0,0.201525861630767,0,0,0,0,0,0,0,0,0,0,0.000493324302671935,0,0,0,0,0,0,0,0,0,0,0,0,0.155568342857779,0.149769850652364,0.0266113336034829,-0.0610793892622862
X600919.CH.EQUITY,0,0,-0.116954916601086,0,0,0,0,0,0,0.275509979022786,0.363720078823234,0,0,0,-3.46944695195361e-18,0.0400337396095641,0,0,0,0,0,0,0.44453644942746,0,0.0200787092825405,0,0,0,0,0.0585729134223631,0,0,0,0,0,-0.0429686715690522,0,0,0,0,0,-0.100474860050042,0,0,0,0,0,0,0,0,0.133774850132229
X600926.CH.EQUITY,0,0.110137471515395,0,0,0,0,0,0,0,0,0,0.653694669260898,0,0,0,0,-0.255935081686273,0.0187959084613234,0,0.0661102151268271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731717559627242,0,0,0,0,0,0,0,0,0,0,0,0,0
X600928.CH.EQUITY,0,0,0.0777046147723403,0,0,0,0,0,0,0,0,0,0,0,0.0617914300613032,0,0,0,0,0,6.93889390390723e-18,0,0.151007816003578,0,0,0,0.407050358694362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206437237213182,0,0,0,0,0,0
