,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0,0.252490992537419,0,0,0,0,0.037885405504398,0,0,0,0,0,0,0,0,0,0,0,0,0.234463986163447,0,0,0,0,0,0,0,-0.029573929911139,0,-0.00153961102856124,0,0,0,0,0,0,0,0,0,0,0.361129097516548,0,0,0.0465394566456401,0,0
X002142.CH.EQUITY,0.0717598709102111,0,0,0,0,0,0,0.294130880070524,0,0,0,0.107713374886296,0,0,0,0,0,0.033484073191282,0,0.0718737427375878,0,0.017586857550588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796579737056156,0,0,0,0.0206025547724938,0,0,0,0
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.292349698509418,0,0,0,0,0,0,0,0.214861426690976,0.00303025177486454,0,0,0,0,0,0,0.188761346351219,0,0,0,-0.0136701098806606,0,0,0,0,0,0,0,0,0.0930640545485128,0,0,0,0,0,0,0,0.195181590791862,0,0,-0.115673586402139,0
X600000.CH.EQUITY,0,0,0,0,0.137397116123797,0.0662251295984103,0.0307981933134836,0,0,0,-8.67361737988404e-19,0,0,0.264022495119105,0.0394885169613588,0.0314926159839554,0,0,0.182543302142945,0,0,0,0,0,0,0,0.0407864279004553,0,0,0.0679624917636479,0,0,0,0,0.0950298101816812,0,0,0,0,0.0158407758012102,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0.262627903556521,0,0.0464223750116003,0,0,0,0,0.000754242976861355,0,0.316392374071124,0,0,-1.73472347597681e-18,0,0,0,0,0.0652413654082137,0,0,0,0,-0.039720857252126,0.349557567678467,0,0.0295884449402427,0,-0.0758597587137978,0,0,0,0,0,0,0,0,0,0,-0.109515330292838,-0.0723109332864744,0,0,0,0,0.077553829089361,0,-0.0384158516324883,0
X600016.CH.EQUITY,0,0,0,0,0.229378860398814,0,3.46944695195361e-18,0,0,0.0780530275594532,0,0,0,0,0,0,0.129099871179541,0.0484211681569509,0,0.295720796764905,0.00320729658925172,0,0,0,0,0.196772459071191,0,0,0,0,0.0430677437083881,0,0,0,0,0,0,0,0,0,0.0636011824444627,0,0,0,0,0,0,0,-0.0143039461552087,0,0.0389884370918298
X600036.CH.EQUITY,0.409187682147771,0.0508500363567897,0,0,0,0,0,0,0,0,0,0.0115512694198629,0,0,0,0,0,0,0.100608759543613,0,0,0,0,0,0,0,0,0,0.221758961796801,-0.0479529065172514,0,0,0,0.0565466794644116,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0606381100202086
X600919.CH.EQUITY,0.078170417581646,0.183155402536465,0,0,0,0,0,0,0,0,0.196117591060346,0,0.160330230213283,0,0,0.169457079222519,0,0,0,0,0,0,0.0207211473239237,0.0380812620521756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689290859158676,0,0,-2.16840434497101e-19,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.337948662262872,0,0,0,0,0.290449683801418,0,-0.035908986906431,0,0.130795666927636,0,0,0,0,0,0,0,0.0325101048186353,-0.0242189084814747,0,0,0,0.039039076336802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471059140124685,0,0
X600928.CH.EQUITY,0,0,0.191412111148784,0.00939261604807055,0.0807838812585527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500296267656373,0,0,0,0.533942943683937,0,0.0962391379633045,0,0.060640065513262,0,0,0,0,0,0.0317289324944289,0,0,0.0131240335977539,0,0,-0.0628069628169407,0,0,0,0.0145970084104645,0,-0.0989484034421588,0,-0.0420743607077646
