,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0282766935481479,0,0.0754705831119495,0,0.356831268932487,0,0.114383672202054,0,0,0,0,0,-2.77555756156289e-17,0,0.470416141383788,0,0,0,0,0,0,0,0,-0.0192205374165711,0,0,0,0,0,0,0,0,0,0,-0.180345051827288,0,0,0,0,0.106767195263488,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0238637340742738
X002142.CH.EQUITY,0.133944457560487,0,0,0,0,0.578231072084786,0,0,0.120466429320425,0,0,0,0,0,0,0,0,0.136530317511385,0,0,0,0,0,0.0112724629612363,0,0,0,0.131658113361673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.239240867725317,0,0,-0.23405422016021,0
X600000.CH.EQUITY,0,0,0,0,0,0.421043272269435,0,-0.0874672418771319,0,0,0,0,0,0.540426573708171,0,0,0,0,0,0.277915549637578,0,0.0816953827392078,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016704866078966,0,0,0,0,-0.17295723315289,0,0,-0.0894447861041999,0,0,0,0.0495286755955661,0,-0.0753554292224261,1.73472347597681e-18
X600015.CH.EQUITY,0,0,0.110537871669325,0,0,0,0,0,0,0.0364100143073749,0,0,0,0,0,0,0,0.0531794644257191,0,0.272485533926281,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0156040176303286,0,0,0,0,0,0,0.0879263855135308,0,0,0,0.0559828805401899,0,0.0588658563977486,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.121105694305043,0,0.0675413775909319,0.0321717662909239,0,0,0,0,0,0.254027925539026,0.323449954973135,0,0,0,0.0309999061038394,-0.0139140243287674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645252896120035,0,0.130277888447197,0,0,0,0.0327513489010003,0
X600036.CH.EQUITY,0.205288100461707,0.053336444516826,0.026150573594601,0,0,0,0.134975370697675,0,0.108687210755159,0,0,0,0,0,0,0,0.110797561430883,0.0376644042670047,0,0,0.0603039091869593,0.0439874813648455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296953736726498,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.177362799267483,0,0.0367022730795769,0,0,0,0.636747072412344,0,0,0,-0.0843973528628552,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380141664268355,0,0.0887170919923265,0,0,0,0,0,0,0,0,0,0,0,0.07028077942727,0,0.19012706257525,0,0,-0.000438454893076235,0,-0.0175330594326245,0
X600926.CH.EQUITY,0,0.0398663390512881,0,0,0,0,0.160937940289523,0,0,0,0,0,0.305986676166261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223508295525427,0,0,0,0.00418960641978322,-0.0793904119352034,0,0,0,0,0,0,0.265801409365866,0.00128027381968501,-0.0283052172691662,0,0,0,0
X601009.CH.EQUITY,0,0.0352574350303179,0,0,0,0.260008227135059,0.0371105928023032,0,0,0,0,0,0,0.0500230951766796,0,0,0,0.0790810065683507,0,0.206604661378401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862369621038115,0,0.119048198799685,0,0,0,0,0,0,0.252812375815484,0
X601166.CH.EQUITY,0.104096465314896,0,0.0574657314329906,0,0,0,0,0.114848641641087,0,0,0,0.054036925285594,0,0,0,0.227788057118225,0,0,0,0.0401592043994666,0,0,0,0,0,0,0.176455582980564,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.10870216447836,0,0,0,0.0774699718160284,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.220525929711822,0,0.108033082697312,0.0240718866281123,0,0,0.0462721806994852,0,0.0772991909824454,0,0,0,0,0,0.0849324638460932,0.0865615551228961,0,0,0,0.0439088794900923,0.103649276823834,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0569417108883087,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,-6.93889390390723e-18,0.202506238915376,0,0.211059206059467,0.146285799423244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0360402188002936,0,0.107916653524712,0,0,0,0,0.274600260371383,0.115250870809625,0,0,0,0,-0.0083241854282586,0,0.162885593966258
X601288.CH.EQUITY,6.93889390390723e-18,0,0,0.120936169345916,0,0,0,0,0,0,0,0,0,0.159614446442371,0.21597057650822,0,0.114521467716058,0,0.0992641876461745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182628191873379,0,0,0.203127004485121,0,0,0,0,0.109977090401679,0,0,0,0,0,-0.0259045948525498,0,-0.0351748060197366,0
X601328.CH.EQUITY,0.0159449780788226,0,0.145729129749455,0,0,0,0,0,0,0,0.0826853170098563,0.00103828855801476,0,0,0,0,0.00500687478874609,0.143292442360434,0,0.127767721138962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263511037711646,0.0214762908807134,0,0,0,0,0.0398766732278594,0,0,0,0,0,0,0,0,0.114678491938606,0
X601398.CH.EQUITY,0,0,0.099612427964172,0,0,0,0,0,0.0393100727728445,0,0.118391970005045,0,0.546305855439694,0,0,0,0.106311095460109,0.0331643261844618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0.016141815611303,0.242611555112103,0,0,0.114355830393766,0,0.0118467987248039,0,0,0,0,0.124274388999938,0,0.026880589786121,0,0,0,0,0,0,0,0,0,0,0,0,0.038201149675011,0,0,0,0,0,0,0.0561241902186875,0.124507962843528,0,0.0685769127336962,0,0,0,0.00644405557026795,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.371595325394696,0,0,0,0,0.0857727010948781,0.485602381180827,0.146328653981005,0,0,0,0,0,-0.0655100446287635,0,0,-0.0542920862454529,-0.12471335035635,0,0,0,0,0,0.0846629484927107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.605593943358702,0,0.273204278273515,0,0.0483335891333387,0,-0.0800783258074929,0,0,0.119173945886315,0,0.0730655383426613,-0.00918876841248521,0.030611004949082,0,0,0,0,0,0,0,-0.109291262671129,0,0,0,0,0,0,-0.0110403725169406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029544838368291,0,0
X601998.CH.EQUITY,0,0,0.141721839314093,0.0377523840504154,0.169543231724695,0,0,0,0,0,0,0.0740307566071902,0,0,0,0.183590539573624,0.197602655544275,0,0,0.0134503870331849,0,0,0,0.0294350271697303,0,0.136241477925648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176210887790295
X601658.CH.Equity,0.0434207125943688,0,0.0200111166598764,0,0,0,0,0,0.082325623249187,0,0.439359195285299,0,0,0.296637879369341,0.00652411569892154,0,0,0,0,0,0,0,0,0,0,0,0.010616350078851,0.00548508185687291,0,0,0,0,0,0.113774666230047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0.214615903480222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257203925056775,0,0.44382591597166,0.337796141512949,0.138400513994473,0,0,0,0,0,0,0.083205080981523,0,0.140895550672356,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.101666084003536,-0.0877406685981496,0,0,0.00479864520837879,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.0514585344384976,0,0,0,0,0,0,0,0,0,0.241430265719796,0,0,0,0.068917681758,0,0,0.243775210427909,0,0,0,0,0,0,-0.077743170613888,0,-0.127103133910354,0,0,0,0,0,0,2.16840434497101e-19,0,0.174074590576372,0,0,-0.233745125526302,0,0,0,0.178989596873861,0,0.215864418433649,-0.0721711083678819
X5.HK.EQUITY,0,0,0,0,0.0910626119416141,0,0,0,0,-0.0948493369634995,0,0.127635049377786,0,0,0,0,0,0,0,0,0.332838397638264,0.0940903787624073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497947924014791,0,-6.93889390390723e-18,0,0.0891665803370576,0,0,0,-0.0665546559833018,0,0,0,0.309227572349584,0.0799699800006118,-0.192713941697142
X2886.TT.EQUITY,0,0.281117964851237,0,0,0,0,-0.0245584270942595,-0.161812853971832,0,0,0,0,0,0,0,0,0,0,0,0,0.060159787819062,0,0,0,0.292729096382137,0,0,0,0,0,0,0,0.156107524204198,-0.0861931346597463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0346544572424248
