,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0.114626318722946,0.0680009806657233,0,0,0,0.0440192750550599,0.342126919915166,0,0,0,0,0,0,0,0,0,0,0,0,0.0227222307771063,0,0.0245948836495684,0,0,0,0,0,0,0,0,0,0.0323255502095563,0,0,0,0.0255315085264334,0,0,0,0,0.15785115321016,0.0859028709284294,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.163180739732456,0,0,0.143257741620285,0,0.238662716000872,0,0,0,0,0,0,0,0,0,0,0.0404271021891932,0,0,0,0.0603422187425177,0,0,0,0,-0.0345875258868888,2.16840434497101e-19,-0.0522035911667716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207245216874187,0,0.00336772657950664,0.143228597635616,0,0.00583757016306971
X002958.CH.EQUITY,0,0.0352607134696086,0,0,0,0,0,0,0,0.133889906617388,0,0,0,0,0,0,0,0.355879211011807,0,0,0,0,0,0.0365935444043604,0,0,0,0,0,8.98804557711212e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.134326556378264,0.0852700509120542,0,0,0,0,0.093922372966564,-0.0548566961560168,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0298685405428527,0,0,0,0,0,0,0.621122376503505,0,0,0.0122300693551227,-0.0442314195093837,0.0331482929352056,0.169333244056438,0.119501539033891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558071772769117,0,0,0,0,0,0,0,0.126620123709846,0,0,0.116535098486686
X600015.CH.EQUITY,0,0,0,0.141161236454911,0,0,0,0,0,0,0,0,0.0687483144154729,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0.101102090748696,0,0,0,0.670493186740378,0,0,0.00637561560605902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764970195779557,0,0,0,-0.0742316239242111,-0.0714255761696293
X600016.CH.EQUITY,0.048284225720126,0,0.147042477093734,0,0.300585902963877,0,0,0,0,0.0845288956137795,0,0,0,0,0,0,0,0.280675531477001,0,0.042100080858237,0,0,0,0,0,0.065902507091689,0,0,0,0,0,0,0,0,0,0,0,0.16936076171882,0,0,0,0,0,0,0,0,0,0,-0.00365769935869764,0,-0.0118207842290707
X600036.CH.EQUITY,0.351150825136685,0.138681119382427,0,3.46944695195361e-18,0,0.000990022216170158,0,0,0,0.113766792545402,0,0.143973970980923,-0.109693122649767,0,0,0,0,0,0.0467709966852039,0,0,0,0,0,0,0,0,0,0.187931202336756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713308775639356,-4.33680868994202e-19
X600919.CH.EQUITY,0,0.0463064529049268,0,0,0.309709148973393,0,0,0,0.519058394188038,0,0.0369587332819781,0,0,0,0,0.061918419007935,0.0266942645882962,0,-0.0327934155619836,0,0.112697331548395,0,0,0,0,0,0,-0.0546428089549425,0,-0.107953246814438,0,0,0,0,0,0,0,0,0,0,0.0701081252453577,0,-0.153206811289539,0,-0.0731459384054415,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.0624321298156182,0,0,0,0,0,0.378001684207481,0,0,0,0,0,0,0.0481129820990238,0,0,0,-0.048307878205053,0.447675379822392,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0196415679997174,0,0.171841154941965,0,0,0,0,0,-0.0901029211384872,0,0,0,0.131994364663691,0,0,0,0,0,0,0,0,0.219766355610207
X600928.CH.EQUITY,0,-0.0466109627460948,0.168289441295322,0,0,0,0,0,0,0,0,0,0.0203188785987843,0,0,0,0.119193118680675,0.144173244687572,0.130898256049936,0,0.0112618747854518,-0.0886408084325383,0.434364950947927,0,0,0,0,0,0,-0.029971040885385,0.0746747597627919,0,0,0,0,0,0,0,0,0,0.0217824990904051,-3.46944695195361e-18,4.33680868994202e-19,0,0,0,-0.0268656849029558,-4.33680868994202e-19,0,0,0
X601009.CH.EQUITY,0,-0.0367386131998738,0,0,0,-0.225497436652524,0,0.731098081755997,0,0,0,0.0890179558367336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154608036837892,0,0,0.190571134120063,0,0,0,0,0.0686095749764505,0,0,0,0,0,0,-0.0786008404456314,0,0,0.214502465210421,0,0,0,0,0,0.152125509038943
X601166.CH.EQUITY,0,0.125415279930783,0,0,0,0,0.46009318008999,0.237359571721697,0,0,0,0,0,0,0,0.0186239009177001,0,0,0,0,0,0.023402265316377,0,0,0,0,0,0,0,0,0,0,0.189946248367734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00450405394225905
X601169.CH.EQUITY,0,0,0,0,0,0.109855923795158,0,0,0,0.107413590719299,0,0,0,0.0677749441353948,0,0,0,0,0.296427701095802,0.0739110241426132,0,0,0,0,0,0,0.258763884267361,0,0,0,0,0,0,0,0,0,0.00343070629861697,0,0,0,0,0,0,0,0.0950776067118713,4.33680868994202e-19,0,0,0,0,-0.0888059040449118
X601229.CH.EQUITY,0,0,0.0840572062916172,0.380856021607215,0.106577157467158,0,0,0,0,0.0361314287998647,0,0,0.119333535680622,0,0,0,0,0,0.0314781974023683,0,0,0,0,0,0,0,0,0,0,0.0382972906358234,0,0,0,0,0,0,0,0,0.189922311056393,0,0,0,0,0,0,0.0106952854717355,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,-0.0569856910970828,-0.0845508056683738,0,0,0,0,0,0,0,0,0.101790284958518,0,0,0,0,0.672048765967799,0.204323819788317,0,0,0,0,0,0,0.159503849746578,0,0,0.0655771487181494,0,0,0,0,0,0,0,0,0,0,0,0,0.0554871037076399,0,0,0,-0.211957361241158,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0.312162304484986,0,0,0,0,0.409798384293501,0.471724996551235,0,0,0,0.101164240106583,0,0,0,0,0,0,0.0307327198205335,0,-0.0291854040130868,0,0,0.0271226175703709,0,0,0,0,0,0,0,-0.045498310970232,0,0,0,0,0,-0.0203055147633729,0,0,-0.285211330602891,-0.0384101681913482,0,0.0458691612218202
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483795032394248,0,0,0,0.0679335840340194,0,0.472569461605477,0,0,0.0908736425399525,0,0,0,0.0672811014305208,0.0280051338769787,0,0,0,0,0,0,0,-0.145418839667135,0,0,0,0,0,-0.0284527613951645,0,0,0,-0.0437582805306501,0,0,0.1181932397996,0
X601577.CH.EQUITY,0,0,0.185923039635644,0,0.181551315097138,0,0,0,0,0.0723649545837803,0.135372078361285,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.123949912397616,0,0.103606574387541,0,0,0,0,0.00635962302105611,0,0,0,0,0,0,0,0,0.144522786212449,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.447622777297849,0,0,0,0,0,0,0,0,0,0.187984407210499,0,0,0,0,0,0,0,0.212032149444072,0,0,0.1242979984798,0,-0.00338706411560326,0.0622860359651106,0,0,0,0,0.0298337442034404,0,0,0,0,0.0158324450070476,0,0,0,0,0,0,0,0,0,0,0
X601838.CH.EQUITY,0.116781353143993,0.284950300821695,0,0.0647807211391903,0,0,0,0.0814807976479432,0.101836420091743,0,0,0,0,0,0.0063048610590027,0,0.137069668314478,-0.0235807585275825,0,0,0.131252974616928,0,0,0,0,0,0,0,-0.0364545367915519,-0.0515821863223811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100894631906204,0
X601939.CH.EQUITY,0,0,0,0,0.0456339260290805,0,0,0,0,0.0282736379903971,0,0,8.67361737988404e-19,0,0.29447184496044,0,0.144095378742093,0,0.178873989279905,0.108224925607665,0,0.174857503609549,0,0,0.1085458352257,0,0,0,-0.0421933613492073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05293930698377,0,-0.0406882716846675
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0667078069551905,0,0,0,0.402387831938587,0,0.307256329611069,0,0,0.0808293383069186,0,0,0.149226761171058,0.108280570511698,0,-0.306075927873514,0,0,0.211950134679666,0,0,-0.123732122885625,0,0,0,0,0,0,0,0,0,-0.0788277469796114,0,0,0.0609482674284266,0,0,0,-0.130475395175502,0.135535995549566,-0.00121261853804249
X601997.CH.EQUITY,0,0,0,0,0.223153817137352,0,0,0,0,0.289406885108077,0,0,0.0228676447536969,0,0,0,0,0.21092488108128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123217410446598,0,0,0,0.0746641180842204,0,0,0,0.0348594222182771,0,0,0,0,0,0,0,0,0.0789545072006453,0
X601998.CH.EQUITY,0,0.147627313129513,0,0,0,0,0,0,0,0,0,0.142159967065809,0,0,0,0,0,0,0,0.0728532781905898,0.031760923090973,0.0596197659817803,0,0,0,0.365620610561904,0,0.153598340600265,0,0,0,0,0,0,0,0,-0.0991118133236889,0,0,0,0,0,0,0,0.0364894708776729,0,0,0,0,0,0
X601658.CH.Equity,0.070058442247484,0,0,0,0,-2.71050543121376e-20,0,0.181498003397212,0,0,0,0.00610180716689552,0,0,0.0173765477674077,0.122285035254539,0,0,0,0.193472407698946,0.116672525209829,0,0,0,0,0.0043643688283252,0,0,0,0,0,0,0.0456398828304125,0,0,0,0.0418136616618403,0,0,0,0,0,0,0,0,0,0.125302694655608,0.00847118092594871,0,0,0
X601916.CH.Equity,0,0,0.3643022637477,0,0,0,0,0,0,0,0,0,0.122402440131552,0,0,0,0,0,0,0,0,-0.0408009389626342,0,0.292142313355826,0.0529834391370344,0,0,0.0324415729205989,0.0991507023823061,-0.186230776261064,0,0,0,0,0,0,0,0.223513969065454,0,0,0.0923195827854918,0,0,0,0,0,0,-0.10960433845287,0,0,0
X601077.CH.Equity,0,0,0,0,0.0609041962399562,0,0,0,0,0,0.124123313650373,0,0.390691126625725,0.114027911710702,0,0,0,0,0,-0.0741581704624439,0,0,0,0,-0.0123723854580265,0,0,0.0340290292040452,0,0.102813608687458,0,0,0,0,0,0,0,0,0,0,0,0,0.0840973261762013,0,0.0917228112862885,0,0,0,0.0150977600456995,0,0
X11.HK.EQUITY,0,0,0,0,0,0.0790943117176545,-0.00638714381206746,0,0,0,0,0,0,0,0,0,0.0407873947663499,0,0,0,0,0,0,0,0.0718592207152978,0.0512300893765517,0,0,0.172262803595049,0.274862232627813,0,0,0,1.73472347597681e-18,0,0,-0.322911345492413,0.298719181002521,0,0,0,0,0,0,0,0,0,0,0.207440764326909,0.199143751856742,0
X2388.HK.EQUITY,0,0,0,0,0,0.318362877560306,0,0,0,0,0,0,-0.00253793034945347,0.327886814018632,0,0,0.277813964427284,0,0.0526277748583363,-0.684881119350262,0,0,0,0,0,0.15621294333821,0,-0.00792885093772589,0,0.268715467892051,0,0,0,0,0,0.0534000265399805,0,-0.245169213789434,0,-0.350878756605166,0,0.139747184735359,0,0,0,0,0,0,0,0.0769262603155209,0.125757464390062
X5.HK.EQUITY,0,0.0836810737640239,0.126892735726151,0,0,0,0,-0.166482941725672,0,0,0.00987155724026353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305242491787823,0.0864687022439236,0,-0.0438146522006954,0.357258915413326,0,0,0,0,0,0,0,0,-0.570544686720941,0.602736402871758,0,0,0.150487847461437,0,0,0,0,0,0.345861674059614
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.026408860484935,0,0,0,0.0584948211825603,0.00107151575510653,0,0.110016220703226,0,0,0,0,0,0,0.0405601407623594,0,0,0,0,0,0,0,0.555631031231124,0.0694910497857644,0,0.0284232981544378,0,0.130087296814607,0,0,0,0,0,0,0.0624357509044723,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0.00167568784809161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773587695338427,0,0.0889702079115366,0,0,0.169583694773204,0.184076197544285,0,0,0,0.174037658195172,0.0787709641599383,0.00690588600093788,0,0,0,0,0,0,0,0,0,0,-0.266040192217204
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.134028108175293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00991310659465956,0.412817148628214,0,0,0,0,0.197593961977448,0.0877579077260371,0.0560897340654812,0.040502179136463,0.0134328234380589,0,0,0,0,0,0,0,0,0.0308570319826955,0,0
X600030.CH.EQUITY,0,0,0.017759488766177,0,0,0,0,0,0,0,0,0.131951832368693,0,0.0620512180457964,0,0,0,0,0,0,0,0,0,0,0.0059833270735132,0,0,0,0,0,0,0.0686417378428034,0.121212325702439,0,0,0.278189110096643,0,0.0143823664790262,0,0,0,0,0.00776950044868668,0,0.0282470427416989,0.0573765641139162,0,0,0.00338347786674298,0,0
X600837.CH.EQUITY,0,0,0,0.00322170992143338,0.0421554735852677,0,0,0,0,0,0.0540710427576959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473104693134943,0,0,0,0,0,0,0,0,0,0,0,0.680095089253822,0,0,0,0.0736965176897464,0.0208926613227588,1.0842021724855e-19,0,0.0917145377528532,0,0.0563035354285287,0,0
X600958.CH.EQUITY,0,0,0,-0.121782006813871,-0.167078481346626,0,0,0,0,0,0.0421209576366539,0,0,0,0,0,0,0,-0.110210413806469,0,0,0,0,0,0,0,0,-0.0961284645854356,0.195445148554386,0,0.0408377731264607,0,0.363718508454988,0.35731014049002,0.0745828486993657,0,0.0141660264683995,0,0,0,0.0389146509680245,0,0,0,0,2.77555756156289e-17,0,0,0,0,0
X600999.CH.EQUITY,0.0791893933090833,0,0,0,0,0.108530495691957,0,0,0,-0.0278495586283729,0,0,0.0471852429391951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243062030577567,0,0,0.0620998285842902,0.013273711096165,0.406233448297052,0,0.0398992745124762,0.11817800533669,0,0.13125773775748,0,0,0,0,0,0,0,0,0.0357256228645134,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,-0.132136836783256,0,0,0,0,0,0,-0.0297112708371381,0,0,0,0,0,-0.167849019578799,0,0,0,0,0,0,0,0,0,0.297356734771433,0.248675070126376,0,0,0,0,0,0,0.199753564849469,0.153486053088407,0.0595766570856637,0,0.176000754590694,0,0,0,0,0,0,0.105918482116193
