,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.245547108392247,0,0,0,0.24854352287996,0.0787531077442924,0.222743877264392,0,0.281071400137644,0.0273807238995763,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228675834131294,0,0,0,0,0,0,0,0,0,0,0.17974031184216,0,0,0,0,0.124069245147398,0,0.00493261916226096,0,0,0,0,0,-0.0576864313990326,0,0
X002142.CH.EQUITY,0.059774443706312,0,0,0,-0.114553795749004,0.252456967845113,0,0.269739593499618,0,0,0,0,0,0,0,0,0,-0.0350450212721918,0,0,0,0,0,0,-0.154728278780038,0,0,-0.160593990834877,0,0,0,0,0,0,-0.273992903701326,0,0,-0.00287344791787987,0,0,0,0.38489980630227,0,0.20262613355039,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.147491532869108,0,0,0,0.0716949495453955,0.062652846758098,0,0,0,0,0,0,0.405778431647647,0,0.032252226623998,0,0,0,0,0,0,-0.0670582859494411,0,0.0341612426641338,0.00200511096327687,0,0.199981843582634,0,0,0,0,0,0,0,0.0318538140646679,0.0151458337537133,0,0,0,0,-0.0533017252760354,0,0,0,0,0,0,0,0,0,0.0817318776814556
X600015.CH.EQUITY,0,-0.104034647756449,0,0,0.195730672451169,0,0.0602165610864743,0,0,0.167248821466776,0.0307118981831747,0,0,0,0.284689473846069,-6.93889390390723e-18,0,0,0,0,0,1.1167222809185e-05,0,0,0,0.00294580645950051,0,0,0,0,0,0,0,0,0,0.0614419510914939,0,0,0,-8.470329472543e-22,0,0,0,0.196475233337447,0,0,0,0.0182476579546895,0,0,0
X600016.CH.EQUITY,0,0,0,0.26709903170482,0,0,0.1319374191794,0,0,0,0,0,0.14940768871926,0,0,0,0.10142774328608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0594446630741466,0,0.0440323268113446,0,0,0,0,0.110879641879414,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.214060126768758,0.145646383073395,0.279635815065319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.58532713530111e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530889216738349,0,0,0,0,0,0,0,0,0,0,0.0461559018384016,0,0.264592344612844,0,0.00462773320886181,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0325787243935556,0,0,0,0,0.218792403545716,0,0,0,0,0,0,0,0,0,0,0.0401429069374693,0,0,0.014565184332758,0.0850109669970967,0,0,0,0.0295899753175367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.192463515976493,0,0,0.152655538602228,0,0,0.0722772539239503,0,0,0.0212382420527678,0.147551160128591,0.0931850069385751,0,0,0.217196494525176,0.121642336089905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261035051130513,0,0,0,0,0,0,0,0,0,0,0.0634946139755181,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,-4.33680868994202e-19,0,0,0,0,0.446992473117704,0,0.506805222420292,0,0.022366656091994,0,0,0,0,0,0.0182562898734743,0,0,0,0,0,0,0,0,0,0,0.0401186762757771,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265774754999367,0,0,0,0,0,0,0.0696012237884695,0,0,0,0
X601169.CH.EQUITY,0,0,0.206596977191849,0.365026144614204,0,0,0,0,0.0361239228755569,0,0,0,0.254870147948871,0,0,0,0.0294283856439362,0,0,0,0,0,0,0,0,0,0.0506477521653924,0,0,0,0,0,0,0,0,0.0421401424571487,0,0,0,0,0,0.0360282592193389,0,0,0.216603285645428,0,0,0,0,0,0
