,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0405109682590758,0,0.123940947944907,0,0,0,0,0,0,0,0.428764974683757,1.38777878078145e-17,0,0,0,0,0,0,-0.0918069052446839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126070108188131,0,0.153454815370279,0,0,0,0,0,0,0,0,0,0,0.192724348008092,0.0416559815167083,0,0,0.122087962818038
X601318.CH.EQUITY,0,0,0,0,0,0.0956244733313122,0,0,0.164694650153352,0,0,0,0.213458313943566,-0.0695817555203227,0,0.251365404935267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104575682939535,0,0,0,0.226116668343324,0,0,0,0,0.220250639052374,-0.255058980709477,0,0.174773883821128,0.0969059675967138,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.626774913471496,0,0,0,0.0224897831586368,0,0,-0.0336125874405426,0,0,0.172651008117364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364184744583192,0,0,0,0,0.0324214182824301,0,0,0.277238735184035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.271499450191491,0,0,0,0,0.41680135138305,0,0,0,0,0,0,0,0,0,0,0,0.0979099701092405,0,0.0403164893206786,0.0189026426578851,-0.0713468430479925,0,0,0,-0.0219465608761764,0,0,0,0,0,0,0,0,-0.0582676517422878,0,0,0,0,0,0.222982602990271,0,0,0,0,0,0,0.0865259672624297,0,0,0,6.93889390390723e-18
X5.HK.EQUITY,0,-0.108647869771732,0.101485147900541,0.21318664987844,0,0,0,-0.0745339316009449,0,0,0,0,0.167941314089339,0,0,0,0,0,0,0,0.479575739913016,0,0,0,0,0,0,0,0,0,0.227696974954992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159816948180702,0,-0.129113457006835,0.0398508483474224,-0.0939319558001838
X601988.CH.EQUITY,0.225896113567435,0.0686741979362592,0.214578724510473,0,0,0,0,0,0.161594977500825,0,0,0.0871468146950309,0,-0.178843189537233,0,0,0,0,0,0,0.0776749080762655,0,0,0,0,0.0562447986613082,0,0,0,0,0,0,0,0.087721518652243,0,0,0.0143226162102649,0,0,0.0615876279736368,0,0,0,0.0938566037166078,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.202987200127591,0,-0.03293983949202,0.0316310347434132,0,0.236893505108668,0,0.278557413103906,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0463582942620635,0,0.0820960106035995,0.0347877302696245,0,0.0954267508179272,0,-0.000725328526257828,0,0.034356606193767,0,0,0,0,0,0,0,0,0,0,0.00133558457464359,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.106377183838609,0,0,0,0.112571836571783,0,0,-0.112150170591118,0,0.0234840652250326,0,0.236123495303909,0,0,0.0263417632567658,0,0,0,0.0471629085257102,0.0658700187463767,0.0910079142509614,0,0,0,0,0,0.0121317653751417,0.212871088049084,0,0.031356358792466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.148031048870026,0.174463908347654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102502431858704,0,0,0,0,0,0.26045257277613,0,0.0319980136620999,0,-0.121173572616829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765403266523453,0,0,0,0.0306618025800821
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.132812559253109,-0.334005938091595,0,0,0,0,0,0,0,0,0,0,0.409796900698233,0,0,0,0.113344607718891,0,0,0,0,0,0,0,0.0689100516328792,0,0,0,0,-0.619029487932894,0.120368391268166,0,0,0,0,0,0.765584792972882,-0.0490771233818389,-0.28999317157681,0,0,0
X601166.CH.EQUITY,0,0,0.0356417869764728,0,0,0,0.464387176305031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00458279817057699,0,0,0,0.114155712516196,0,0,0.280003238585765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176422808074742,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.137916497720639,0.0170649624450348,0,0,0.0608495905349165,0,0,0,0,0,0.485705864056832,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589905257690417,0,0,0,0,0,0,0.0400787524947856,0.105342751807422,0,0,0,0,0,0.0270415203757477,0,0,0,0,0,0,0,0,0,0.0213100750177955,0,0
X600000.CH.EQUITY,0,0.124179112468166,0,0,0.0410931286511158,0,0.263350945888022,-0.0922837001666968,0,0,0,0.325926678029319,0,0,0.0635712613484846,0,0,0,0,0,0,0,0,0,0,-0.0281047803495008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201649265924254,0,0,0.109702983338986,0,0.279306390315468,0,0,0,0,0
X000002.CH.EQUITY,0.0962038267772866,0.0642538937371834,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0293892735289374,0,0,0,0,-0.10428296016027,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.471060418825968,0.114729174718109,0,0,0,0,0,0.276489977531728,0,0,0,0,0,0,-0.134061588316911,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.281466019530001,0,-0.119394092290944,0,0,0,0.0509055304058315,0,0,0,0,0.109766361762006,0.166524701255702,-0.0780306136943559,0,0,0,0.205428851146013,0,0,0,0.168281554054001,0.282944812517388,0,0,0,0,0,0.286745644314114,0,-0.159510439477798,-2.71050543121376e-20,0,-0.127866916574932,0,0,0,0,0.198629390127084,0,0,0,-0.0171692507238487,0,0,-0.0325081150678274
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.219764988191428,0.159066218283648,0,0.211175944999438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486026316066447,0.0951376420170217,0.114640047863676,0,0,0,0,0,6.93889390390723e-18,0,0.0643721292698674,0,0.0353927832763863,0,0,0.212979431305373,0,0,0,0,0,0,0,0,0,0,0.0784689957949878
X16.HK.EQUITY,0,0,0,0.0628012488438033,0,0,0,0,0,-0.130043589490095,-0.0315226401488996,0,0,0,0,0,0,0.0546463366773852,0,0,0,0,0,0,0.341113184033319,0,0,0,0,0,0,0.203947897316328,0,0.0974382689427448,-0.0192500920827653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0342951200686622,0.0376754148421989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569563390983366,0,0.0064151074239032,0.0443428028938823,0,0,0,0.0532661440004224,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469733445116781,0.259287903743445,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202287397390789,0,0,0,0.1534613071841,-0.112901473994842,-0.124594073149969,0,0,0.207289450437318,0,0.440682340269983,0,0,-0.0126002373543335,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0303915732464293
X688.HK.EQUITY,0,0,0,0.196589814167743,0,-0.314879559606383,0,0,0.286867538577083,0,0,0,0,0.291939906057571,0,0,0.131908690821787,0,0,0,0,0,0,0,0,0,0.434802668951519,0,0,0,0,0,0,0,0,0,-0.194567582423635,0,0,0,0,0.0811322843215636,0,-3.46944695195361e-18,0,0,0,8.67361737988404e-19,0,0,0,-0.388876763517237
X11.HK.EQUITY,0,0.0478792100484073,0,0.0386848670546605,0.0786974505753657,0,0,0.00601838405643129,0,0,0,0,0,0,0,0,0,0.14119315465512,0,0,0,0,0,0,0.448435962958715,0,0,0,0,0,0,0.0106432772285988,0,0,0,0,0.115817521695328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835093860707991,0.0328244133582087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121139418508908,0,-3.46944695195361e-18,0,0,0,0.0964091913252507,-6.93889390390723e-18,0,0,0.332267507092612,0.064500596076751,0,0
X600016.CH.EQUITY,0,0.0557307116775812,0,0,0,0,0,0,0.0461764358451766,0.0810225575754088,0,0.469146217663317,0.166644019964028,0,0,0,0,-0.198409476373854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183295607536109,0,0,0,0,0,0,0.103836932570692,0,0,0,0.159621291181381,0,0.176728704076971,0,0,0,0,0.0317826195051328
