,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.350821571964854,0.305143497915751,0,0.0197937739859164,0,-0.105345249953715,0,0,0.0373736604209592,0,0,0,0,-0.0309794854136214,0,0.0384730054581781,-0.031989298509281,0,0,0.121365465343835,0,0,0,0,0.0894274284555151,0,-0.104256537189363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596123428497153,0,-0.0858655937924037,-0.0188103754742762
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.192188609513086,0,0,0,0.28838611967492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677386186128083,0,0,0,0,0,0,-0.248908135803082,0.276883208256957,0,0.179452239719245,0,0,0,0,0,0.0595782863669591,0,0,0
X601939.CH.EQUITY,0.427797124732629,0,0,0.0876591221410415,0.104314903784462,0,0,0,0,0,0,0,0.143048452006019,0,0,0,0,0,0,0,0.136045033283942,0,0,0.0278408276764029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315632110365687,0,0,3.46944695195361e-18,0.0299666882773755,0,0,-0.154462482989587,0,0,0,0,0
X601288.CH.EQUITY,0.404127138262295,0.0229476319548021,0.0760260309753772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391562770913166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170575557950767,0,0,0,0.103407859000601,0.0569237427439186,0,0,0.301222021596887,0,0,0,0,0,0,0,0,-0.0947855332653669
X5.HK.EQUITY,0,-0.269902374459118,0,0.14968194053968,0,0,0.0605277182487015,-0.106590412579509,-0.0978669322313372,0,0.378248701739163,0,0,-0.0409681306016931,0.210652277457308,0,0,0.326037619781591,0,0,0,0,-0.213092925863508,0.38549086953309,0,0,0,-0.0312298825540893,0,0,0,-0.00697873241600269,0,0,0,0,0,0,0,0,0.197235686549565,0,0,0,0,8.67361737988404e-19,0,0,0,0.078547790887305,0
X601988.CH.EQUITY,0,0,0.221228465497778,0.234642999633393,0,0,0,0.0988620252460206,0,0.138627314862376,0.215896507838574,0,0,0,-0.250888820581801,0,0,0,0,0,0.0445157015249306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102810888201413,0,0,0,0,0.0390577913941298,0.0685200384883162
X600036.CH.EQUITY,0,0.225330012163238,0,0,0,0,0,-0.00163128972685404,0,0,0,0.0908883081481055,0.154381383479946,0,0,0,0,0,0.169777693458602,0,-2.16840434497101e-19,0,0,0.0296141759951793,0,0,0,-0.00423447424013629,0,0,0,0.190445303057496,0,0,0,0,0,0,0,0,0.0998728828004327,0,0,0.223512837670552,0,0,0.0542502596886355,0,0,0.11833244012249,0
X601628.CH.EQUITY,0,0,0,0.149812130833049,0.0357537405284393,0,0,0,0,0.0115458196922815,0,0,0,0.263822662765859,0,0.0588778442512122,0,0,0,0,0,0,0,0,0,0,0,0.0219767024629828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194166269180138,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341861937623978,0,0,0,0,0,0.169947633165171,0,0.137385939375194,0,0.166277697479513,0,0,0,0,0.0206692619270552,0.385162476976058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530093959742181,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.167181291168945,0.0193123749165572,0.0286677865383065,0,0,0,0,0,0,0,0.199003574960062,0,0,0,0,0,0,0,0,0,0,0,0.0371621236518198,0,0,0,0.459996940215683,0,0.169225886904966,-0.0498304749960307,0,0,0,0,0.134330810119701,0,0,0,0,0,0,0,0,0,0,-0.0568125379608715
