,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.00106914280157468,0,0,0,0,0,-0.0404189773422595,0,0,0,0,0,0,0,0,0,0,0,0,0.515393392252237,-0.114113641341986,0.660615513027316,0.00755693846975312,0,0,0,-0.196292307178068,0,0,0,0.243020742666414,-0.309771831768703,0,0,0,0,0,-0.0546986606381734,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0.0117198559299371,0,0,0.195524765385621,0,0,0,0,0,0,0.113518230596168,0,0,0,0,0,0.132776727492638,0,0,0,0,0,0,0,0,0.133666733648386,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.228553956007991,0,0,0,0,0,0,0,0,0,0,0,-0.0156678780482717,0
X601939.CH.EQUITY,0,0,0,0.813147038332852,0.0116109073846941,0.00228482098763198,0,0,0,0,0,0,0.00859866826253232,0,0,0,0,0,0.0520948016018045,0,0,0.00254924987040036,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.088478721469918,0,0.0438737916963912,0,0,0,0,0,0,0,0.0337690173035994,0,0,0,0,0,0,0.0386673455631322,0,0,0.0207362895469169
X601288.CH.EQUITY,0.0117759425709522,0,0.884410928954615,0,-0.0868679504243572,0,0,0,0,0,0,0,0,0,0.00642446520651532,0.0550510852450756,0,0.128368154930181,0,0,0,0,0,0,0,-0.0258965053665333,0,0.05197152011297,0,0,0,0,0,0,0,0,0,0,0,0,-0.11578263007369,0,0,0,0,0,0,0,0,0,-0.0423773585072727,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.826513799927023,0,0.0346271055153689,0,0,0,0,0,0,0,0.141238505346107,-0.00743055531081834,0,0,0,0,0,0,-0.0886762446190953,0,0,0,0.0224942409416043,-0.0334547094372086,0,0,0,0.00689935194153714,0,-0.0309443856811392,0.0657470415965553,0,-0.016259651366715,0,0.013627552016645,0,0,0,0,0.036125860762767,0.144141354303985
X601988.CH.EQUITY,0,0,0,0,-0.0805350805305824,0,0,0,0,0,0,0,0.867871229092597,0,0,0,0,-0.328658165178501,0,0,-0.0397844051434369,-0.000874884057080512,0,0,0.390834326722946,0,0,0,0,0,0,0,0,-0.0805477338254291,-0.0126164899973507,0,0,0,0,0,0,0,0,0.0811173655283667,0,0,0.0789978549158183,0,0,0.0057997571836107,0.074124619215275,0.0777033315194695
X600036.CH.EQUITY,0,0,0.350191931513264,0,0,0,0,0,1.73472347597681e-18,-0.0181422838758596,0,0,0,0,0,0,0.15941591836002,0,0,0.0253366195242142,0,0,0,0,0,0,0,0.151574454356705,0.0980980894367925,0,0,0,0,0.249936255860575,0,0,0,0,0,0,0,-0.0155434425670127,0,0,0.0301094186366348,0,0,0,0,0,0.0778546812849371,0
X1299.HK.EQUITY,0,0.0553313465381243,0,0,0.0789676998371046,0,0,0,0,0.159951021465271,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.132761511043541,0,0,0.243105948256461,0.346836737755961,0.134761369993076,0.118036022635689,0,0,0,0,0.0819374882533968,0,0,0,0,0,0,0.162593233450721,0,-0.218366495250239,0,0,0,0,0,0.168216568848282,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239717212061025,0,0,-0.206007840627827,0,0,0,0.0169354800310582,0,0,0.0375141864520805,0.373403747552521,0.340300933781179,0,0,0,0,0,0,0,0,0.00804990349136659,-0.100202081252978,0,0,0,-0.129368331221987,0,0.0901658784815664,-3.46944695195361e-18,0,0,0,0,0,0.140105903656825,-0.0959526092715176
X388.HK.EQUITY,0,0,0,0,0.217988750760388,0,0,0,0,0,0,0,0,0,0,0,-0.0366438699237062,0,-0.240139137910317,0,0,0,0,0,0,0.442516314536113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25940780462194,0,-0.1136785613663,0,0.0500936728409227,0,0,0,0,-0.111608499594243,0.0699018656170183
X601658.CH.Equity,0,0,0,0.225210169985144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269826639830249,0.0314333039480617,0.0233138585032037,-0.134601393358682,0,0,0,0,-0.112639051811539,0,0,0,0.00916175481353236,0,0,0,0,0,0,0,0,0,0,0,0,0.377246359253604,0,0,0,0,0,0,0.0304202853298459,0,0
X600030.CH.EQUITY,0,0,0,0,0.156884742527051,0,0,0,0,0.0486485510385201,0,0,0,0.152949657678037,0.0032246272827582,0,0,0,0,0,0,0,0,0.0155578434351134,0,0,0,0,0.0123600899620674,0,0,0,0.413822416169417,0,-0.0519843906510974,0,0,0,0,0,-0.0283520644743283,0.0205300830892208,0,0,0.152271520764954,-0.0121133640081839,0.0466337424317369,0,0,0.11411875531999,0,0.0218600991033745
