,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.140261421011101,0,0,0,0,0,0,-0.00190333048834145,0,0,0,0,0,0,0,0,0,0,-0.0198239097945023,0,0.0178640984092569,0.348687766419408,-0.180738154454218,0.428094675435564,0.248178264616862,0,0,-0.0918669963820572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249074453241504
X601318.CH.EQUITY,0,0,0,0,0,0.306549196631115,0,0,0,-0.0687635135718568,0,0,0,0.0608787866232562,0,0,0,0.0245228191437922,0,0,0,0,0,0,0,0,0,0,0,0.0219620969381165,0.0823282290205872,0,0,0,0,0.262127088216619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068201443861762
X601939.CH.EQUITY,0,0.0400844226681797,0,0.809372040645415,0,0,0.00505087277702387,0,0,0.0357958429316388,0,0.0118854652271196,-0.0572231358984769,0,0,0,0,0.0999571329669186,0,0,0,0.00777518370896452,0,0,0,0,0,0.0263671513783736,0,0,0.0245212294144736,0,0,0,0,0,0,0.0821325842912172,0,0.0219093374209856,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.91956549580767,0,-0.0841839364174615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134455752976743,0,0,0,0,0,0,0,0,0.0482642296061346,0.0162462033870299,0,0,0,0,0,0,0,0,0,0.00356005405734197,-0.00688361374250123,0,-0.0793575703813888,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0540767822129946,0
X601628.CH.EQUITY,0.00940959122257619,0,0,0,0,0,0,0,0,0.295202666692896,0.203994964209234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880368785214269,0,0,0,0,0,0,0,0,0,0.537468270128618,0,0,0,0,0,0,0,0,0.136603235788324,0.193101147783334,0,0,0,0.0866124677178219
X600036.CH.EQUITY,0,0,0,0.328967187456513,0,0,0.00603452707380222,0,0.0377551212837378,0,0,0,0,0,0,0,0.171871108400464,0.0118839122043954,0,0.0251220932979806,0,0,3.46944695195361e-18,0,0,0,0.170212927881943,0.0374836124219708,0,0,0.113104833885136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405843936522914,0,0,0,0,0.0416418582680148,0,0
X601988.CH.EQUITY,0,0,0,0.0334975658682335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345994843024983,0,0,0,0,0,0,0.0340358712994697,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387201321775958,0,0,0,-0.0833251927655536,0.0249058435708892,0,1.01004595601807,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0673138173939678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372287605317145,0,0,0,0,0,0,0,0,0,0.0980451387395165,0.263474337373712,0,0,0.00258604622696632,0,0,0,0,0,0.0489477593238056,0,0,0,0,0.0943548710956587,0,0,0,0.0781877245781047
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154062606026409,0,0,0,0,0,-0.0550565258782113,0,0,0.157595858065579,0.500293352901121,0,0,0,0,0,0,0,0,-0.100110540025117,0.107963812094019,0,0,0,0,0.0314330441079104,0.0667425834725444,0,0,-0.143880782332081,0,0.0566977034913112,0.129427598704422,0
X388.HK.EQUITY,0,0,0,0,0.136428557058519,0,0,0.157859624671758,0,0,0,0,0,0,0,0,-0.0596388397779806,0,0,0,-6.93889390390723e-18,0,0.356252149815046,0,0.232828479937465,0,0,0,-0.00258493335778367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237538168812795,0,0,-0.246648942280701,0,0.273910455328386
