,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0182453179683045,0.504623352975344,0,0,0,0.0464026209754656,0,0,0,0.0563213014104648,0,0.0982623554665913,-0.0441034346606005,0,0,0.0962351732367718,0,0,0,0,0,0,0,0.0566880652793418,0,0,0,0,0,0,0,-0.0487115861373623,0,0,0,0,0,0.0798281165829522,0,0,0,0,0,0,0,-0.0594751300126258,0,0,0,0.00981268274182193
X601318.CH.EQUITY,0,0,0,0,0,0,0.0296502984656916,0,0.0390154171526551,0,0,0,0,0,0,0,0.309023219013952,0.07497198487689,0,0,0,0,0,0,0.137420623340148,0,0,0,0,-3.46944695195361e-18,-0.00629860075628985,-8.67361737988404e-19,0,0,0,0.0471906943530199,0,0,0.227076735044176,0,0,0,0,0,0,0.0339670312295854,0,0.0604528862239575,0,0,0
X601939.CH.EQUITY,0.141803200916206,0,0,0.613282451848303,0,0,0,0,0,0,0.0137851362907516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189829533635647,0,0,0,0,0,0,0,0.130591512965846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669674293540125,0.0182136471428302
X601288.CH.EQUITY,0,0.129546381327537,0.208783870009569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394740812945548,0,0.0826205281581697,0,0,0,0,0,0,0,0.0280254072729994,-1.38777878078145e-17,0,0,0.00950788279606377,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.299534682250649,0,0,0,0,0,0,0,0.552646845069589,0,0.0750105333552799,0,0,0,0,0,0,0,0,0,0,0,0.298562006128281,0.00532734007858475,0,0,0.235259942344902,0,0,0,0,0,0,0,0,0,0,0,-0.32868006482112,-0.156252516579511,-0.0729227940723389,0.0048020126867654,0,0
X601988.CH.EQUITY,0.0184725194270645,0,0.0455757020402529,0,0.0390976743561517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611415015457265,0,0,0,0,0,0,0,0.112251829403946,0,0,0,0,0,0,0,0,0.0443554707328378,0,0,0,0,0.0631787909967143,0,0,0,0,0,0.0908628694046031,0
X600036.CH.EQUITY,0,0,0,0,-0.0246952628307737,0,0,0,0.0322849307955369,0,0,0,0,0,0,0,0.0393795195303952,-0.0207358340318076,-1.73472347597681e-18,0,0,0,0,0,0.753859368636663,-0.00620517608797013,0,0.0329163581628267,0,0.103463786371196,0,0,0,0,0,0,0,0,0,0,0,0,0.0655498696786152,0,0.0710408128535658,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267367986098923,0,0,0,0,0,0,0,0.191730667827239,0,0,0,0,0,0.0912578115611172,0,0.044936757717681,0,0,0,0,0,0.104723491956088,0,0.0888606137057056,-0.00482892982457238,0,0,0,0.158125716624074,0,0.107225621566666,0,0,0,0,0,0,0,0,-0.146652897327514,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.219232548697329,0,-1.73472347597681e-18,0,0,0.0308362258911002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504187310408788,0,0,0,0,0,0,0,0,0,0.422555480463235,0,0,0,0,0,0.236206611091971,0,0.029446632633331,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.171360948320689,0,0,0,0.115684083046952,0,0,0,0,0,0,0,0.261848019117407,0,0,0,0,0,0,0,0.228145681432856,0,0,0,0,0.0671686604636298,0,0,0,0.00573258616034649,0,-0.00584372509018871,0,0,0,0,0.203139720965627,0,-3.46944695195361e-18,0,0,0,0.00224879084471569,0,0,0,0.0287576681624659,0,0
