,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.147018445735777,0,0,0,0,0,-0.107354569807151,0,0,0,0,0,0,0,0,0,0,-0.0834278772757572,0,0,0.426276971901953,-0.125309298486556,0,0,0,0,0.472176486943279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296384358647064,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0364312012965048,-0.0214195631918058,0,0,0,0,0,0.247803844413357,0,0,-1.73472347597681e-18,0.503822632089989,0,0.0184843467384115,-0.0110176066680326,0,0,0,0.01593779358562,0,0,0,0.0528098192676109,0,0,0,0.118293725923094,0,0.054590686396615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152146399901285
X601939.CH.EQUITY,0,0.0306234105602548,0,0.764678445152421,0,0,0,0,0,0.0219399042330341,0.103913300892058,0,0,0,0,0.0872383489161019,0,0,0,0,0,0,0,0,0,0,0,0.0638929505190768,0,0,0,0,0,0,0.0153550990326839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00614709796637332
X601288.CH.EQUITY,0,0,0.967905484080862,0,0,0.00731749021249915,0,-0.0430846972235292,0,0.037654547640473,0,0,0,-0.0150020961092266,0,0,0.0110318078558495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372701696763921,0,0,0,0,0.0276014842019157,0,-0.0276393498051321,0,0.00560790346421442,-0.0610723168939209,0,0,0,0.0730743002949665,0,0,0,0,-0.125716957706374,-0.0457666655170695
X601628.CH.EQUITY,0,0.00721732970674877,0,0,0,0,0,0,-0.1012751718353,0.268481445254067,0,0.27615205032773,0,0,0,0,0,0,0.302658696812376,0,0,0,0,0,0,0,0,-0.0839192875649089,0,0,0.0206785404160129,0,0,0,0.263942493059868,0,0,0,0,0,0,0,0,0,0,0.109213358905952,0,0,0,0,0,0.0405559241560387
X600036.CH.EQUITY,0,0,0,0.343425275076324,0,0,0,0,0,0,0.0124451013619793,0,0,0,0,0,0,0.177825558708415,0,0,0,0,0,0,0,0.195031252443595,0,0.0264240230478569,0,0,0,0,0,0,0,0,0.0675920524259843,0,0,0,0,0,0,0,0.0741381119122368,0,0,0,0,0.00383135083537333,0,-0.0115534341291426
X601988.CH.EQUITY,0,0,0,0.0691126690470632,0,0,0,0,-0.0269835259954097,-0.0730599659328172,0,0,0,0,0,0,0,0,0,0,0.001205711149627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131609075435608,-0.0627032343370525,0,0.989872634674042,0,0,0
X1299.HK.EQUITY,0,0.00667708062526058,0,0,0.0182638370614269,0,0,0,0,0.287908793124669,0,0,0,0,0,0,0.0015847997465281,0,0,0,0,0,0.287449890251919,-0.0474432932081825,0,0,0,0,0.0927520609559931,0,0.0699162025960661,0,0,0,0,0,0.0798438512400775,0.0224685862812617,0,0,0,0,0.0729560557785405,0.0741782180276144,0,-0.00467947669358744,0,0.19437300413071,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406885169571004,0,0,0,0,0,0,0,0,0.103478810328768,0.547546927720234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177396407123658,0.250637653878656,0.325857989317282,0,0,0,0.229604113952876,0,6.93889390390723e-18
X388.HK.EQUITY,0,0,0,0,0.169662902199207,0,0,0,0,0,0,0,0,0,-8.88387785224684e-05,0,0.119519371811948,0,0,0,0.265034834180443,0,0.272071101860914,0,0.206994432841256,0,0,-0.0695581111253265,0,0,0,0,0,0,0,0,0.133593824261985,0,0,0,0,-0.124918656441412,0,-0.174712380942406,-0.0853049908823624,0,0,0,0,0,-0.032469782715993,0.316019080736564
X601658.CH.Equity,0,0,0.227453763080465,0.143280692799807,0,0,0,0.0435004300778488,0,-0.0274704364560744,0,0,0,0,0,0,0,0.0708502169079465,0,0,0,0,0,0,0,0,0.14669655835107,0.00716882773481271,0,0,0,0,0,0,0,0,0,0,0,0.155479467061578,-0.0724173492341863,0,0,0,0,0,0.0621095606578657,0,0,0.0346434142021151,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.124335148528763,0,0,0,0.346280233960947,0,0.0157628601769963,0.00472399297947043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153812816153353,0,0,6.93889390390723e-18,0,0,0.166732038790236,0.0649189897321679,0,0,-0.0557411901313304,0.155097039588652,0,0,0,0.272111425329167,0,0,0,0
X601166.CH.EQUITY,0,0,0.0375138811896202,6.93889390390723e-18,0,0.0543603608458409,0.210823562945448,0,0,0,0,0,0,0,0,0.0474824844810957,0,0.0239316005032329,0,0,0,0.0657482855384814,0.068668688740772,0.216073411558185,0,0,0.00635903365265446,0,0,0,0,0.0202004196753434,0,0,0,0,0,0.115397349398817,0,0,0,0,0,0,0,0,0,0,0.246376389456407,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.758537413606241,0,0,0.0605277839970167,0,0,0,0,-0.0783039110530156,0,0,0.0652995621763208,0,0,0,-0.0252263028821738,0,0,0,0,0,0,0.0637423042106948,0,0,0,-0.0237211068546515,0.0656877010391266,0,0,0,0,0.025601408645417,0,0,0,0,0,0,-0.0570614139365881,0
X000002.CH.EQUITY,0,0,0,0.179760842336578,-0.160284185003192,0,0,0,0.262708471633478,0,0,0,0.157762693232804,0.343350632902969,0,0.00300976328564106,0,0,0,0,0.0333476899663946,0,0.0188583504200129,0,0,0,0,0,0,-0.180930331478291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405540653934361,0,0,0,0,0,0.0465169849376319
