,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0409739745275476,0,0,0,0,0,0,0,0,0,0,0,0,0.542303218396282,0.675734766964025,0,-0.11219698967873,0,0.00655743493943786,0,0,-0.199953921122852,0,0.244772582606276,0,0,0,0,-0.0116779172163417,0,-0.0574373340634298,-0.311984953132314,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.187362888434545,0,0,0,0,0,0,0,0.0985632337981747,0,0,0,0,0.206909890435728,0,0,0,0,0,0,0,0,0.0897003136948049,0.0484957363775381,0,0,0,0,0,0,0.200287468903115,0,0,0,0,0,0,0,0,0,0.0231646358118215,0,0,0,0,0.00472408483200972
X601939.CH.EQUITY,0,0,0,0.815016761647551,0.0210123209567178,0.0101589505528301,0.0158545213791073,0,0,0,0,0,0,0,0,0,0,0,0.0588894588173541,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0351264161542037,0.0395831668048362,0,0,0,0,0,0,0,0,0,0,0.0590302210212487,0,0,0,0,0.0269971667002948,0,0,0
X601288.CH.EQUITY,0.0103664972274921,0,0.889061413947522,0,0,-0.0846122636624149,0,0,0,0,0,0,0,0.0148130373919028,0,0,0.0535799088518672,0.115946792488204,0,0,0,0,0,0,0,0,0.0448174845547599,-0.0173439812971659,0,0,0,0,0,0,0,0,0,0,0,-0.136924807625729,0,0,0,0,0,0,0,0,0,0,-0.0380713862385222,0
X601988.CH.EQUITY,0,0,0,0,0,-0.11145922291128,0,0,0,0,0,0,0.934732107255341,0,0,0,0,-0.221051078609557,0,-0.112717496885946,0,0,0,0.308782877470236,0,0,0,0,0,0,-0.00121396297511706,0,-0.0603265190888184,0,0,0,0,0,0,0,0,0,0.0404912878875349,0,0,0,0.14042428476237,0,-0.0337540494638038,0,0.0924774847448803,0.0767434479420475
X601628.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.70785853389498,0,0,0.103282955989079,0,0,0,0,0,0,0.109646490541626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642312664067794,0,0,0,0,0,0,0.08659636434317,0.149534166231423
X600036.CH.EQUITY,0,0,0.371129143676107,0,0,0,0,0,0.00722956510745928,-0.0104865877628028,0,0,0,0,0,0.144003756955753,0,0,0,0.00516194328547709,0,0,0,0,0,0,0.161903771239659,0,0.0630926728170282,0,0,0,0.216573476471654,0,0,0,0,0,0,0,0,0,0,0,0.0162060687218436,0,0,0,0,0.0217888228327459,0.0535217704261225,0
X1299.HK.EQUITY,0,0.0640101049717757,0,0,0,0,0,0,0.00228172116325803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105271724283646,0,0,0.234848430517834,0,0.546886343002647,0.111680268997826,0.14641040736514,0,0,0,0,0,0,0,0,0,0,0.0923858882220462,0,0,-0.234335383672209,0,0,0,0,0,0.0932074950915822,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196898054988089,0,0,0.0339475399026707,0,0,0.103561458729236,0,0.280279767893306,0,0.272732155741669,0,0,0,0,0,0,0,0,0,0,0,-0.118633272176916,0,0,0,0.0623536952590418,-0.0998246519558837,0,0,0,0,0,0,0.245799878236088,-0.112042797352722
X388.HK.EQUITY,0,0,0,0,0,0.233070726400301,0,0,0,0,0,0,0,0,0,0,0,0,-0.190565034753606,0,0,0,0,0,0,0,0,0.37851498878877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213472471905417,0,0.0867568034695372,0,0,0.076828648838506,-0.188238961655253,-0.0849022713666814,0.0781719644127896
