,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.216794455071617,0.0229884105933012,0,0,0.401128465910985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197231446426754,0,0.0560611653559257,0,0,0.0445134646793144,0,0,0.0640907995721008,0.0251560612459983,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838670885616249,0.0497428629875867,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0518176710559677,0,0,0.234020485313161,0,0,0,0.263189747203577,0,0,0.0479434912431025,0.026417845488417,0,0,0.193886483476636,0,0.0230093014645107,0,0,0,0,0.0413094059832448,0,0,0,0,0.093468488967921,0,0,0,0,0.200693023937146,0.0146366921159607,0,0,0,0,0,-0.0529311908294492,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.025746463940627,0,-0.0123697705160198,0,0.155399461130356,0,0,0,0,0,0,0.0906080170513335,0,0.0166431373405107,0,0,0,0,0,0,0,0,0,0.0549146337531517,0.323957852500025,0,0,0.116941444699156,0,0,0,0,0,0,0,0,-0.127159744926715,0,0,0,0,-0.0581049314860408,0,0,0,0,0,0,0.0986934731666664,-0.0533437080081974,0
X601939.CH.EQUITY,0.623270084800014,0.0188852759041361,0,0,0,0,0,0,0.104842180229132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184375927602004,0,0,0,0,0,0,0,0,0.148487293287447,0,0,0,0,0,0,0,0,0,0,0,0.129075086787669,0,0
X601288.CH.EQUITY,0,0,0,0.106974780048611,0,0,0,0.401366394986525,0,0,0.0530351075783081,0,1.73472347597681e-18,0,0,0,0,0,0.0876783582931337,0,0,0,0,0,0.118906859590421,0,0,0,0.0204796503261361,0,0,0,0.119066111666633,0,0,-0.0104855231975771,0,0,0,0,0,0,0,0.064244081213345,0,0,0.0112826145524359,0,0,0,0,-0.0619555458461309
X1299.HK.EQUITY,0,0.0271467441673623,0,0,0,0,0,0,0.048774847216626,0.254148491275138,0,0,0,0,0,0.0904677855446735,0,0,0,-0.205761386023422,0.110951569543836,0,0,0,0,0,0,0,0,0,0.184925786603258,0,0.0077525988475217,0,0,0,0,0.101925222962564,0,0,0.15753415503252,0,0.0788015896802456,0,0,0,0,0.181180743058868,0,0,0,8.67361737988404e-19
X601628.CH.EQUITY,0,0,-0.141296844731956,0,0,0,0,0,0,0.0958607234655857,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0492788238186418,0.0977896573945188,0,0,0,-0.0421982737384222,0,-0.0823695609979341,0,0,0.368278443654649,0,0,-0.000527718780289725,0.3667052681137,0,0,0,0,0.0456852440458223,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.185401590568041,0,0,0,0.341839105999689,0,0,0,0,0,0,0.0675190139122674,-0.0266731523631088,0,0,0,0,0.171893265376571,0,0,0,0,0,0,0.092705136193391,0,0,0,0,0,0,0,-0.198645334676424,0,0,0,0,0,0,0,0.0601439678130182,0,0,-0.00740517830543429,0,0.0743561356349663,0,0,0.0352596390016195,0,0,-0.0484179791220727
X5.HK.EQUITY,0,0.204348709961206,0,0.0786592183298796,0,0,0,0,0,-0.116830315592051,0.0581357918144479,0.0599796373906135,0,0,0,0,0,0,0,0,0,0,0,0.172832404865023,0,0,0,0.133005683954361,0,0,0,0,0,0,0,0,0,0.277234539156433,0,0,0,0.01904993133206,0,0,0,0,0.0457779234109688,0,0,0,0,-0.0749187797363393
X388.HK.EQUITY,0,0,0,-0.0966864526038113,0,0,0,0,0,0,0,0,0,0,-0.0701636296476221,0,0.137088100401398,0,0,-0.0950591179555522,0,0,0,-0.0992468709597494,0,0,0.13978436313779,0,0,0,0,0,0,-0.413556068306288,0,-0.152100190792546,0,0,0.380544932621409,0,0.333039496611932,-0.0875197827866521,0,0,0.255090207062177,0,0,0,0,0,0,0
